#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.551139 0.473900 0.378385 -7.209918 0.473903 0.378381 1.749154 0.468880 0.410321 -7.011906 0.468884 0.410316 8.625 8.875 26954
9 2.142547 0.431104 0.349522 -6.870956 0.431105 0.349522 2.341501 0.406199 0.356838 -6.672001 0.406196 0.356838 8.875 9.125 48651
9.25 2.912521 0.366191 0.309134 -6.358656 0.366191 0.309134 3.111719 0.389737 0.305935 -6.159459 0.389739 0.305934 9.125 9.375 228186
9.5 3.977514 0.325384 0.265743 -5.551118 0.325385 0.265739 4.176762 0.328494 0.286214 -5.351870 0.328495 0.286211 9.375 9.625 845645
9.75 5.227502 0.258113 0.203824 -4.533472 0.258114 0.203825 5.426766 0.235067 0.251896 -4.334208 0.235067 0.251898 9.625 9.875 2.37434e+06
10 6.181621 0.174029 0.147770 -3.814625 0.174030 0.147769 6.381040 0.166577 0.183297 -3.615201 0.166576 0.183295 9.875 10.125 3.55466e+06
10.25 6.788807 0.117659 0.108306 -3.452983 0.117653 0.108259 6.988142 0.144182 0.147277 -3.253647 0.144209 0.147264 10.125 10.375 2.59315e+06
10.5 7.284705 0.069784 0.072281 -3.206971 0.069748 0.072170 7.483984 0.122604 0.130480 -3.007691 0.122820 0.130397 10.375 10.625 1.63502e+06
10.75 7.786298 0.032616 0.045833 -2.954625 0.032476 0.045756 7.985545 0.111192 0.123327 -2.755376 0.111146 0.123387 10.625 10.875 1.01582e+06
11 8.292894 0.029357 0.030340 -2.696801 0.029440 0.030278 8.492128 0.118657 0.115981 -2.497568 0.118696 0.115989 10.875 11.125 624235
11.25 8.832524 0.030492 0.023705 -2.406411 0.030444 0.023703 9.032026 0.111752 0.109670 -2.206907 0.111730 0.109657 11.125 11.375 365345
11.5 9.418752 0.024021 0.020503 -2.069928 0.024038 0.020493 9.618328 0.098136 0.107750 -1.870351 0.098132 0.107742 11.375 11.625 213927
11.75 9.961958 0.014535 0.020825 -1.776799 0.014519 0.020833 10.161329 0.091441 0.109418 -1.577423 0.091410 0.109450 11.625 11.875 124431
12 10.356517 0.010470 0.017545 -1.632079 0.010473 0.017534 10.555796 0.082759 0.104414 -1.432796 0.082760 0.104420 11.875 12.125 72236
12.25 10.574257 0.018782 0.011241 -1.665169 0.018766 0.011280 10.773310 0.104253 0.096307 -1.466118 0.104360 0.096342 12.125 12.375 41597
12.5 10.668785 0.051673 0.019376 -1.818657 0.051626 0.019362 10.868258 0.126112 0.090962 -1.619181 0.126101 0.090908 12.375 12.625 23409
12.75 10.744675 0.073523 0.024164 -1.992411 0.073628 0.024154 10.943830 0.130726 0.096647 -1.793253 0.130724 0.096530 12.625 12.875 13251
13 10.840302 0.066977 0.019134 -2.145671 0.066878 0.019141 11.041164 0.132624 0.098124 -1.944808 0.132626 0.098091 12.875 13.125 7314
13.25 10.962662 0.055304 0.023969 -2.274220 0.055535 0.023876 11.163098 0.128934 0.102431 -2.073781 0.128943 0.102529 13.125 13.375 3917
13.5 11.077139 0.050170 0.024354 -2.411231 0.050227 0.024258 11.279413 0.123202 0.100334 -2.208956 0.123238 0.100325 13.375 13.625 1982
13.75 11.194940 0.044790 0.029284 -2.541379 0.044876 0.029282 11.393672 0.115620 0.106619 -2.342648 0.115620 0.106620 13.625 13.875 1012
14 11.320707 0.045036 0.046089 -2.659115 0.044714 0.046423 11.515212 0.110085 0.116311 -2.464612 0.109755 0.116636 13.875 14.125 440
14.25 11.461425 0.048569 0.061450 -2.766155 0.048568 0.061449 11.663938 0.105710 0.117087 -2.563641 0.105713 0.117087 14.125 14.375 186
14.5 11.554683 0.074300 0.062558 -2.922097 0.074301 0.062560 11.767359 0.135298 0.116797 -2.709422 0.135300 0.116797 14.375 14.625 39
14.75 11.618812 0.078517 0.111440 -3.073347 0.078516 0.111440 11.827691 0.107830 0.160372 -2.864468 0.107829 0.160372 14.625 14.875 13
15 11.984737 0.128159 0.067792 -3.030545 0.128158 0.067792 12.178156 0.168505 0.102518 -2.837128 0.168505 0.102517 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
