#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.410756 0.399173 0.293729 -6.349121 0.399174 0.293731 2.666219 0.328540 0.270622 -6.093657 0.328538 0.270623 8.625 8.875 193802
9 2.941546 0.357275 0.289691 -6.070033 0.357279 0.289690 3.197145 0.313307 0.272279 -5.814431 0.313303 0.272280 8.875 9.125 310865
9.25 3.610483 0.312051 0.258188 -5.654646 0.312049 0.258188 3.865771 0.277879 0.231490 -5.399357 0.277878 0.231491 9.125 9.375 1.09262e+06
9.5 4.547812 0.271731 0.206092 -4.974903 0.271730 0.206091 4.803222 0.247491 0.185725 -4.719492 0.247488 0.185726 9.375 9.625 3.15984e+06
9.75 5.444275 0.256446 0.169810 -4.300880 0.256445 0.169809 5.699737 0.214355 0.139450 -4.045412 0.214354 0.139453 9.625 9.875 4.80331e+06
10 6.152515 0.203855 0.125020 -3.835443 0.203859 0.125005 6.408053 0.174475 0.124851 -3.579907 0.174474 0.124804 9.875 10.125 3.67587e+06
10.25 6.686445 0.168716 0.108341 -3.554162 0.169030 0.108324 6.941746 0.129922 0.114490 -3.298861 0.129913 0.114390 10.125 10.375 2.24514e+06
10.5 7.153677 0.137476 0.092237 -3.336072 0.137450 0.092287 7.409268 0.113863 0.112316 -3.080482 0.113867 0.112333 10.375 10.625 1.33214e+06
10.75 7.607862 0.106090 0.074791 -3.129764 0.106044 0.074854 7.862996 0.097604 0.099885 -2.874629 0.097632 0.099946 10.625 10.875 723202
11 8.072750 0.065380 0.058179 -2.913858 0.065367 0.058170 8.328154 0.092070 0.100819 -2.658455 0.092059 0.100802 10.875 11.125 376444
11.25 8.534345 0.038184 0.052068 -2.701176 0.038175 0.052062 8.790068 0.086243 0.115579 -2.445452 0.086274 0.115566 11.125 11.375 190089
11.5 8.998444 0.024961 0.050416 -2.486436 0.024957 0.050422 9.254170 0.102307 0.127610 -2.230709 0.102323 0.127613 11.375 11.625 92632
11.75 9.461044 0.026334 0.045143 -2.273554 0.026352 0.045172 9.717066 0.108327 0.138865 -2.017533 0.108322 0.138894 11.625 11.875 43593
12 9.914570 0.030397 0.047883 -2.067318 0.030406 0.047880 10.171181 0.113297 0.139603 -1.810704 0.113302 0.139589 11.875 12.125 19561
12.25 10.311686 0.043364 0.040994 -1.919483 0.043320 0.040991 10.568802 0.121105 0.138424 -1.662369 0.121060 0.138415 12.125 12.375 8249
12.5 10.615739 0.059589 0.054245 -1.863936 0.059590 0.054244 10.872765 0.132570 0.133912 -1.606910 0.132568 0.133914 12.375 12.625 3181
12.75 10.784946 0.096168 0.073794 -1.942799 0.096170 0.073791 11.045345 0.159782 0.146553 -1.682398 0.159781 0.146635 12.625 12.875 1000
13 10.904634 0.132580 0.106013 -2.069403 0.132581 0.106011 11.154272 0.170877 0.174789 -1.819764 0.170876 0.174787 12.875 13.125 332
13.25 10.999891 0.196847 0.125043 -2.218852 0.196847 0.125042 11.232613 0.215811 0.185249 -1.986131 0.215811 0.185247 13.125 13.375 63
13.5 10.773570 0.237018 0.162876 -2.689945 0.237017 0.162877 10.993397 0.257570 0.207741 -2.470118 0.257569 0.207740 13.375 13.625 13
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
