#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.445136 0.374466 0.292969 -6.315188 0.374466 0.292970 2.700921 0.311694 0.256270 -6.059401 0.311691 0.256272 8.625 8.875 198470
9 2.967869 0.367852 0.289278 -6.043715 0.367853 0.289279 3.224274 0.295892 0.260453 -5.787310 0.295892 0.260453 8.875 9.125 317324
9.25 3.634400 0.318834 0.256742 -5.630653 0.318835 0.256739 3.890439 0.284426 0.235146 -5.374613 0.284425 0.235147 9.125 9.375 1.10995e+06
9.5 4.566183 0.277204 0.206958 -4.956328 0.277203 0.206960 4.822291 0.252302 0.179718 -4.700219 0.252302 0.179721 9.375 9.625 3.19914e+06
9.75 5.457160 0.259217 0.162949 -4.287628 0.259219 0.162946 5.713141 0.210628 0.137233 -4.031645 0.210626 0.137234 9.625 9.875 4.77747e+06
10 6.163198 0.203845 0.124285 -3.824653 0.203838 0.124226 6.419277 0.169942 0.120962 -3.568576 0.169935 0.120972 9.875 10.125 3.63071e+06
10.25 6.692708 0.167948 0.109635 -3.547776 0.167973 0.109622 6.948753 0.131159 0.114681 -3.291732 0.131174 0.114202 10.125 10.375 2.20651e+06
10.5 7.158907 0.133665 0.091171 -3.330596 0.133631 0.091233 7.414621 0.119434 0.111249 -3.074883 0.119383 0.111292 10.375 10.625 1.2979e+06
10.75 7.612480 0.102655 0.075716 -3.125124 0.102557 0.075788 7.868992 0.099939 0.099712 -2.868617 0.100003 0.099694 10.625 10.875 699285
11 8.077569 0.067326 0.057452 -2.908929 0.067303 0.057492 8.333897 0.091265 0.100638 -2.652602 0.091287 0.100694 10.875 11.125 361944
11.25 8.539285 0.038303 0.052667 -2.696135 0.038300 0.052677 8.795727 0.087292 0.115090 -2.439692 0.087288 0.115076 11.125 11.375 181848
11.5 9.001516 0.027033 0.049233 -2.483320 0.027038 0.049232 9.259102 0.101939 0.125708 -2.225735 0.101889 0.125706 11.375 11.625 87656
11.75 9.464911 0.026284 0.046902 -2.269491 0.026284 0.046957 9.721773 0.108852 0.138861 -2.012632 0.108832 0.138902 11.625 11.875 40890
12 9.917652 0.029599 0.049767 -2.064328 0.029587 0.049730 10.172825 0.116156 0.139755 -1.809152 0.116150 0.139751 11.875 12.125 18147
12.25 10.321642 0.042685 0.043955 -1.909173 0.042651 0.044001 10.573974 0.123271 0.139131 -1.656840 0.123260 0.139139 12.125 12.375 7482
12.5 10.614302 0.061862 0.059328 -1.863271 0.061861 0.059327 10.870579 0.133366 0.134815 -1.606991 0.133365 0.134815 12.375 12.625 2827
12.75 10.801685 0.093384 0.072212 -1.924156 0.093389 0.072207 11.055511 0.158877 0.145300 -1.670328 0.158878 0.145298 12.625 12.875 888
13 10.888724 0.139060 0.111927 -2.083102 0.139060 0.111930 11.145185 0.173955 0.184060 -1.826647 0.173959 0.184056 12.875 13.125 279
13.25 10.914257 0.236435 0.137004 -2.311695 0.236438 0.137002 11.202671 0.242445 0.196969 -2.023278 0.242443 0.196969 13.125 13.375 53
13.5 10.876584 0.222082 0.177117 -2.582093 0.222083 0.177117 11.094530 0.233514 0.222724 -2.364146 0.233512 0.222724 13.375 13.625 8
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
