#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.568234 0.457273 0.333529 -7.192997 0.457273 0.333527 1.757089 0.420503 0.378899 -7.004141 0.420502 0.378898 8.625 8.875 26237
9 2.167943 0.406508 0.338436 -6.845595 0.406509 0.338433 2.357401 0.346407 0.358484 -6.656137 0.346407 0.358483 8.875 9.125 46416
9.25 2.939467 0.340695 0.289937 -6.331528 0.340695 0.289938 3.129263 0.328914 0.300149 -6.141731 0.328917 0.300148 9.125 9.375 216571
9.5 4.000046 0.297336 0.211788 -5.528347 0.297338 0.211789 4.189931 0.301770 0.240367 -5.338461 0.301769 0.240368 9.375 9.625 781682
9.75 5.253860 0.234492 0.184378 -4.507351 0.234492 0.184380 5.443734 0.236614 0.211567 -4.317481 0.236615 0.211564 9.625 9.875 2.16946e+06
10 6.234282 0.168667 0.121084 -3.762702 0.168669 0.121083 6.424007 0.170280 0.165838 -3.572978 0.170278 0.165838 9.875 10.125 3.37989e+06
10.25 6.841587 0.110802 0.086008 -3.400354 0.110809 0.086004 7.031323 0.139583 0.131597 -3.210622 0.139589 0.131599 10.125 10.375 2.51558e+06
10.5 7.340017 0.059573 0.060225 -3.151748 0.059569 0.060165 7.529709 0.127116 0.121316 -2.962057 0.127204 0.121306 10.375 10.625 1.59327e+06
10.75 7.841016 0.034868 0.032675 -2.899971 0.035011 0.032604 8.030692 0.107782 0.118610 -2.710292 0.107848 0.118769 10.625 10.875 990591
11 8.349966 0.030248 0.018822 -2.639948 0.030417 0.018842 8.539626 0.108873 0.105878 -2.450289 0.108903 0.105796 10.875 11.125 611142
11.25 8.886863 0.031605 0.012757 -2.352114 0.031598 0.012724 9.076791 0.107533 0.101185 -2.162186 0.107535 0.101197 11.125 11.375 362110
11.5 9.452821 0.027673 0.012231 -2.035896 0.027665 0.012245 9.642650 0.100785 0.106197 -1.846067 0.100788 0.106250 11.375 11.625 212968
11.75 9.965271 0.019583 0.015394 -1.773708 0.019548 0.015373 10.155145 0.096030 0.104580 -1.583835 0.096002 0.104571 11.625 11.875 124808
12 10.345714 0.013422 0.015224 -1.643460 0.013421 0.015230 10.535598 0.092292 0.101334 -1.453575 0.092314 0.101371 11.875 12.125 72780
12.25 10.572958 0.021013 0.009485 -1.666808 0.020996 0.009498 10.761600 0.103353 0.093064 -1.478163 0.103348 0.093078 12.125 12.375 42039
12.5 10.680833 0.046014 0.014426 -1.807540 0.046021 0.014410 10.871290 0.123725 0.089871 -1.617080 0.123715 0.089928 12.375 12.625 24120
12.75 10.764318 0.067025 0.024227 -1.973132 0.067079 0.024208 10.953897 0.127480 0.095471 -1.783555 0.127512 0.095446 12.625 12.875 13733
13 10.867206 0.064706 0.020051 -2.119649 0.064667 0.020025 11.057055 0.131249 0.099268 -1.929803 0.131181 0.099259 12.875 13.125 7705
13.25 10.984409 0.052338 0.023388 -2.253364 0.052298 0.023600 11.175086 0.127112 0.099918 -2.062688 0.127146 0.099857 13.125 13.375 4194
13.5 11.109542 0.042033 0.028406 -2.377282 0.042048 0.028413 11.300405 0.118859 0.100463 -2.186427 0.118699 0.100340 13.375 13.625 2215
13.75 11.233976 0.040278 0.032963 -2.503919 0.040273 0.032964 11.422202 0.111258 0.107882 -2.315691 0.111222 0.107944 13.625 13.875 1129
14 11.361642 0.035037 0.049225 -2.622193 0.035040 0.049223 11.548065 0.108644 0.115510 -2.435768 0.108508 0.115641 13.875 14.125 521
14.25 11.496649 0.043887 0.060244 -2.736949 0.043890 0.060899 11.682414 0.101664 0.123323 -2.551187 0.101667 0.124433 14.125 14.375 234
14.5 11.623348 0.042411 0.084801 -2.832617 0.042414 0.084798 11.816746 0.088475 0.145947 -2.639216 0.088473 0.145951 14.375 14.625 61
14.75 11.729914 0.060139 0.091900 -2.971914 0.060140 0.091898 11.897189 0.109334 0.143918 -2.804637 0.109335 0.143917 14.625 14.875 25
15 11.829727 0.109806 0.076220 -3.107063 0.109807 0.076219 12.020915 0.152576 0.124686 -2.915874 0.152576 0.124686 14.875 15.125 2
15.25 12.230784 0.098263 0.085448 -2.942745 0.098263 0.085448 12.392562 0.137444 0.143658 -2.780967 0.137444 0.143657 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
