#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.184062 0.406412 0.323745 -6.576873 0.406410 0.323747 2.432727 0.352492 0.301597 -6.328211 0.352494 0.301597 8.625 8.875 147278
9 2.709326 0.322174 0.312313 -6.302672 0.322176 0.312315 2.958683 0.328736 0.297870 -6.053315 0.328734 0.297871 8.875 9.125 243063
9.25 3.393273 0.294513 0.280187 -5.873219 0.294515 0.280186 3.643154 0.293113 0.267955 -5.623335 0.293111 0.267958 9.125 9.375 907100
9.5 4.374998 0.294165 0.213305 -5.149168 0.294165 0.213303 4.624665 0.260731 0.216064 -4.899500 0.260730 0.216063 9.375 9.625 2.77098e+06
9.75 5.334128 0.275336 0.177301 -4.413717 0.275333 0.177302 5.584017 0.227683 0.173987 -4.163830 0.227681 0.173987 9.625 9.875 4.80838e+06
10 6.074752 0.203540 0.136012 -3.914296 0.203578 0.136021 6.324496 0.181110 0.143959 -3.664551 0.181094 0.143959 9.875 10.125 3.95647e+06
10.25 6.636714 0.158911 0.114109 -3.604325 0.159380 0.114155 6.886418 0.131712 0.112250 -3.354624 0.131804 0.112236 10.125 10.375 2.52784e+06
10.5 7.119746 0.132554 0.086333 -3.371466 0.132490 0.086374 7.369408 0.107341 0.103314 -3.121805 0.107276 0.103145 10.375 10.625 1.56581e+06
10.75 7.575903 0.102282 0.069661 -3.162292 0.102329 0.069769 7.825402 0.098629 0.100140 -2.912794 0.098623 0.100134 10.625 10.875 899107
11 8.045447 0.062056 0.053368 -2.941861 0.062028 0.053361 8.294716 0.089598 0.097074 -2.692591 0.089605 0.097080 10.875 11.125 483368
11.25 8.514237 0.028033 0.045587 -2.722668 0.028024 0.045569 8.763865 0.080987 0.109114 -2.473037 0.080963 0.109207 11.125 11.375 255224
11.5 8.982904 0.016982 0.040058 -2.503259 0.016982 0.040087 9.232568 0.100126 0.127763 -2.253601 0.100173 0.127758 11.375 11.625 131690
11.75 9.459713 0.023149 0.032935 -2.275986 0.023124 0.032949 9.709424 0.104186 0.129398 -2.026273 0.104168 0.129437 11.625 11.875 66937
12 9.936789 0.028979 0.026258 -2.048257 0.028950 0.026254 10.187141 0.109381 0.115126 -1.797906 0.109378 0.115129 11.875 12.125 32648
12.25 10.339998 0.042141 0.025106 -1.893437 0.042148 0.025094 10.588894 0.111789 0.114482 -1.644539 0.111787 0.114493 12.125 12.375 15051
12.5 10.599028 0.058685 0.033571 -1.883939 0.058682 0.033569 10.853012 0.128332 0.121902 -1.629951 0.128309 0.121905 12.375 12.625 6688
12.75 10.759865 0.082157 0.056542 -1.968526 0.082156 0.056545 11.008467 0.158744 0.127789 -1.719922 0.158749 0.127791 12.625 12.875 2656
13 10.847193 0.136186 0.075130 -2.129036 0.136191 0.075133 11.099144 0.187906 0.145575 -1.877086 0.187893 0.145585 12.875 13.125 962
13.25 10.939552 0.150620 0.090736 -2.285973 0.150620 0.090740 11.189520 0.190997 0.159510 -2.036004 0.190997 0.159511 13.125 13.375 315
13.5 10.960118 0.219078 0.106241 -2.525892 0.219079 0.106242 11.204060 0.243387 0.179107 -2.281949 0.243175 0.179106 13.375 13.625 70
13.75 10.827383 0.210738 0.130588 -2.866970 0.210738 0.130589 11.095387 0.242575 0.183208 -2.598966 0.242574 0.183208 13.625 13.875 9
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
