#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.944432 0.436920 0.378515 -6.816945 0.436917 0.378515 2.186418 0.421111 0.344487 -6.574961 0.421111 0.344486 8.625 8.875 94180
9 2.473447 0.384695 0.365266 -6.539385 0.384698 0.365265 2.715592 0.382227 0.341451 -6.297236 0.382226 0.341454 8.875 9.125 161320
9.25 3.184956 0.336135 0.319503 -6.083748 0.336135 0.319502 3.426478 0.348602 0.294442 -5.842227 0.348600 0.294439 9.125 9.375 658516
9.5 4.206140 0.279802 0.257162 -5.320255 0.279801 0.257163 4.448206 0.273589 0.251757 -5.078188 0.273588 0.251758 9.375 9.625 2.24173e+06
9.75 5.230901 0.243254 0.181692 -4.519675 0.243256 0.181691 5.473015 0.222386 0.193360 -4.277561 0.222390 0.193360 9.625 9.875 4.4483e+06
10 6.022502 0.199268 0.146000 -3.968570 0.199274 0.146008 6.264456 0.183367 0.156782 -3.726616 0.183359 0.156766 9.875 10.125 4.14278e+06
10.25 6.606166 0.159132 0.115546 -3.634897 0.159293 0.115550 6.848130 0.119045 0.127114 -3.392933 0.119185 0.127232 10.125 10.375 2.74685e+06
10.5 7.100528 0.124649 0.093584 -3.391384 0.124508 0.093611 7.342354 0.106046 0.115150 -3.149562 0.106094 0.114971 10.375 10.625 1.71545e+06
10.75 7.568574 0.087953 0.068827 -3.170434 0.087935 0.068801 7.810726 0.103130 0.101278 -2.928282 0.103125 0.101264 10.625 10.875 1.03174e+06
11 8.045707 0.049257 0.046597 -2.942235 0.049249 0.046655 8.287597 0.098529 0.106160 -2.700343 0.098458 0.106145 10.875 11.125 571790
11.25 8.524559 0.017189 0.037208 -2.713001 0.017170 0.037182 8.766634 0.094889 0.122800 -2.470928 0.094890 0.122913 11.125 11.375 311903
11.5 9.008884 0.017382 0.031034 -2.478227 0.017365 0.031078 9.250370 0.098045 0.124059 -2.236738 0.098044 0.124069 11.375 11.625 169276
11.75 9.523680 0.024300 0.026136 -2.213541 0.024317 0.026131 9.765796 0.110692 0.116927 -1.971425 0.110624 0.116932 11.625 11.875 90581
12 10.035279 0.032707 0.026492 -1.950823 0.032696 0.026498 10.277122 0.098940 0.106124 -1.708977 0.098951 0.106147 11.875 12.125 47089
12.25 10.424479 0.040957 0.023215 -1.811483 0.040966 0.023194 10.666174 0.102555 0.102227 -1.569791 0.102567 0.102212 12.125 12.375 23819
12.5 10.619727 0.055862 0.034595 -1.864928 0.055861 0.034619 10.863827 0.119176 0.110188 -1.620827 0.119183 0.110182 12.375 12.625 11590
12.75 10.721658 0.088854 0.047969 -2.011098 0.088798 0.048017 10.962978 0.151559 0.109356 -1.769776 0.151566 0.109357 12.625 12.875 5339
13 10.802317 0.128963 0.059337 -2.181185 0.128927 0.059335 11.047054 0.178478 0.118717 -1.936449 0.178448 0.118748 12.875 13.125 2241
13.25 10.897499 0.129500 0.065273 -2.328956 0.129501 0.065272 11.142471 0.168800 0.128030 -2.083984 0.168723 0.128027 13.125 13.375 879
13.5 10.976642 0.144286 0.074328 -2.500000 0.144284 0.074329 11.214150 0.173506 0.143321 -2.262491 0.173502 0.143321 13.375 13.625 292
13.75 11.053243 0.141841 0.072197 -2.654532 0.141840 0.072197 11.311598 0.169132 0.134588 -2.396177 0.169130 0.134589 13.625 13.875 76
14 11.053957 0.138436 0.108634 -2.893600 0.138437 0.108633 11.348809 0.162419 0.162800 -2.598750 0.162421 0.162798 13.875 14.125 13
14.25 10.697871 0.338830 0.079855 -3.580209 0.338830 0.079855 11.173536 0.364173 0.133359 -3.104545 0.364174 0.133359 14.125 14.375 1
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
