#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.013495 0.404874 0.368237 -6.747377 0.404875 0.368236 2.257945 0.380074 0.343313 -6.502927 0.380072 0.343312 8.625 8.875 109509
9 2.537319 0.358370 0.354609 -6.475093 0.358371 0.354609 2.781924 0.375973 0.344789 -6.230489 0.375972 0.344788 8.875 9.125 185502
9.25 3.244393 0.309769 0.313704 -6.023566 0.309768 0.313704 3.488896 0.341521 0.307268 -5.779064 0.341523 0.307268 9.125 9.375 735893
9.5 4.255388 0.269363 0.233231 -5.270304 0.269363 0.233231 4.500172 0.271395 0.243351 -5.025518 0.271391 0.243352 9.375 9.625 2.41332e+06
9.75 5.259505 0.255708 0.185449 -4.490240 0.255703 0.185452 5.503947 0.219422 0.186728 -4.245800 0.219422 0.186728 9.625 9.875 4.59516e+06
10 6.033586 0.203917 0.150020 -3.956835 0.203925 0.150012 6.278127 0.186961 0.157642 -3.712295 0.186970 0.157619 9.875 10.125 4.09998e+06
10.25 6.611464 0.164222 0.110289 -3.629627 0.164579 0.110225 6.856026 0.122912 0.124283 -3.385067 0.122867 0.124372 10.125 10.375 2.69206e+06
10.5 7.103672 0.124253 0.088656 -3.388132 0.124334 0.088141 7.348416 0.109760 0.110396 -3.143389 0.110227 0.110320 10.375 10.625 1.68094e+06
10.75 7.567401 0.090148 0.066429 -3.171283 0.090110 0.066479 7.812325 0.103345 0.098078 -2.926362 0.103330 0.098084 10.625 10.875 998820
11 8.042416 0.054600 0.049713 -2.945401 0.054609 0.049814 8.286941 0.093705 0.106475 -2.700876 0.093713 0.106592 10.875 11.125 548143
11.25 8.517820 0.020436 0.038377 -2.719498 0.020472 0.038394 8.762134 0.088961 0.118540 -2.475188 0.089011 0.118507 11.125 11.375 296263
11.5 8.995389 0.016199 0.035029 -2.491386 0.016175 0.035078 9.239721 0.093747 0.124911 -2.247053 0.093709 0.124869 11.375 11.625 158510
11.75 9.494681 0.024657 0.026953 -2.241926 0.024619 0.026962 9.738559 0.105476 0.115898 -1.998051 0.105427 0.115921 11.625 11.875 83756
12 9.997047 0.032722 0.025629 -1.988806 0.032673 0.025614 10.240969 0.101316 0.109128 -1.744887 0.101318 0.109151 11.875 12.125 42809
12.25 10.395524 0.041687 0.024666 -1.839511 0.041691 0.024692 10.638762 0.107784 0.102813 -1.596274 0.107790 0.102847 12.125 12.375 21160
12.5 10.616219 0.057622 0.034654 -1.868955 0.057602 0.034697 10.859103 0.118474 0.113231 -1.626071 0.118434 0.113236 12.375 12.625 10019
12.75 10.728772 0.084048 0.049237 -2.002985 0.083884 0.049236 10.971681 0.156023 0.113773 -1.760074 0.156092 0.113820 12.625 12.875 4387
13 10.819065 0.130751 0.062893 -2.163004 0.130752 0.062892 11.061277 0.183155 0.127953 -1.920791 0.183151 0.127959 12.875 13.125 1813
13.25 10.937269 0.144591 0.076428 -2.287621 0.144477 0.076433 11.159830 0.179917 0.136650 -2.065065 0.179924 0.136646 13.125 13.375 644
13.5 10.962028 0.156668 0.076166 -2.508695 0.156748 0.076164 11.209604 0.184315 0.147751 -2.261115 0.184392 0.147676 13.375 13.625 204
13.75 11.046283 0.156232 0.089338 -2.660609 0.156231 0.089339 11.265475 0.184849 0.154203 -2.441417 0.184849 0.154202 13.625 13.875 48
14 11.137291 0.127217 0.131774 -2.838992 0.127217 0.131774 11.436805 0.145236 0.156096 -2.539478 0.145236 0.156097 13.875 14.125 5
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
