#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.592315 0.515416 0.439692 -7.169726 0.515415 0.439695 1.807858 0.516230 0.466192 -6.954182 0.516227 0.466196 8.625 8.875 30530
9 2.147633 0.444061 0.402782 -6.865986 0.444062 0.402780 2.362761 0.425375 0.436424 -6.650863 0.425378 0.436422 8.875 9.125 54562
9.25 2.912109 0.391291 0.364739 -6.360035 0.391289 0.364742 3.127770 0.379416 0.392650 -6.144372 0.379413 0.392652 9.125 9.375 262085
9.5 3.996144 0.337024 0.308966 -5.534771 0.337027 0.308963 4.211719 0.313015 0.332249 -5.319196 0.313016 0.332247 9.375 9.625 1.07476e+06
9.75 5.173431 0.266080 0.240922 -4.584783 0.266083 0.240921 5.388975 0.252082 0.257502 -4.369238 0.252083 0.257501 9.625 9.875 2.98883e+06
10 6.087998 0.192069 0.158326 -3.906764 0.192073 0.158321 6.303523 0.188838 0.185260 -3.691240 0.188842 0.185255 9.875 10.125 3.88763e+06
10.25 6.696102 0.135411 0.113084 -3.545371 0.135388 0.113112 6.911599 0.142866 0.147635 -3.329871 0.142883 0.147616 10.125 10.375 2.73762e+06
10.5 7.185760 0.092750 0.080189 -3.305868 0.092897 0.079857 7.401336 0.112855 0.134440 -3.090291 0.113022 0.134349 10.375 10.625 1.71199e+06
10.75 7.683683 0.048918 0.055983 -3.057088 0.048912 0.055992 7.899372 0.112858 0.123974 -2.841399 0.112893 0.123870 10.625 10.875 1.06296e+06
11 8.179145 0.022952 0.038795 -2.809862 0.022943 0.038824 8.394738 0.099459 0.124793 -2.594270 0.099418 0.124814 10.875 11.125 639870
11.25 8.701854 0.024221 0.033543 -2.536981 0.024199 0.033534 8.917481 0.117066 0.119396 -2.321353 0.117074 0.119392 11.125 11.375 368158
11.5 9.284688 0.025858 0.030761 -2.203800 0.025855 0.030751 9.500379 0.097365 0.113111 -1.988106 0.097334 0.113143 11.375 11.625 211624
11.75 9.884394 0.014805 0.025985 -1.853683 0.014814 0.026030 10.099852 0.090550 0.113417 -1.638224 0.090507 0.113417 11.625 11.875 121741
12 10.339540 0.012729 0.020967 -1.649119 0.012675 0.020953 10.555217 0.091173 0.113904 -1.433442 0.091164 0.113981 11.875 12.125 69046
12.25 10.564408 0.022681 0.013591 -1.673365 0.022692 0.013553 10.780542 0.106264 0.094971 -1.457231 0.106259 0.094962 12.125 12.375 38956
12.5 10.647345 0.058110 0.025428 -1.840240 0.058150 0.025377 10.863050 0.133986 0.103833 -1.624535 0.134027 0.103813 12.375 12.625 21503
12.75 10.709964 0.081582 0.025290 -2.027512 0.081398 0.025439 10.925754 0.144061 0.097807 -1.811723 0.144037 0.097986 12.625 12.875 11719
13 10.802170 0.075828 0.023851 -2.184851 0.075778 0.023876 11.018156 0.147112 0.102975 -1.968865 0.147061 0.102983 12.875 13.125 6103
13.25 10.908632 0.073261 0.027825 -2.325415 0.073389 0.027811 11.125999 0.135372 0.100221 -2.108048 0.135439 0.100105 13.125 13.375 3089
13.5 11.010158 0.068871 0.026460 -2.473472 0.068917 0.026462 11.231537 0.134622 0.103603 -2.252097 0.134663 0.103601 13.375 13.625 1494
13.75 11.130833 0.059190 0.031574 -2.603795 0.059287 0.031419 11.344514 0.115368 0.105589 -2.390112 0.115370 0.105588 13.625 13.875 667
14 11.273468 0.047654 0.057944 -2.707161 0.047655 0.057944 11.486771 0.103091 0.118630 -2.493856 0.103092 0.118630 13.875 14.125 251
14.25 11.371305 0.070881 0.057229 -2.838681 0.070879 0.057228 11.581977 0.115729 0.117451 -2.628009 0.115729 0.117450 14.125 14.375 87
14.5 11.471998 0.071982 0.120614 -3.004544 0.071982 0.120615 11.700769 0.109395 0.163290 -2.775772 0.109394 0.163291 14.375 14.625 13
14.75 11.427837 0.221186 0.015312 -3.342706 0.221186 0.015312 11.708789 0.241935 0.064866 -3.061755 0.241935 0.064866 14.625 14.875 2
15 11.586710 0.196364 -0.011199 -3.290983 0.196364 -0.011199 11.928389 0.225825 0.037591 -2.949304 0.225825 0.037591 14.875 15.125 1
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
