#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.763342 0.360747 0.449013 -4.995559 0.360746 0.449013 4.038270 0.345386 0.454172 -4.720632 0.345387 0.454170 8.625 8.875 117577
9 4.341743 0.324498 0.405461 -4.665999 0.324498 0.405457 4.619270 0.342530 0.409458 -4.388470 0.342527 0.409456 8.875 9.125 157040
9.25 4.801424 0.291778 0.368081 -4.450185 0.291777 0.368081 5.076237 0.294372 0.377885 -4.175375 0.294375 0.377881 9.125 9.375 341661
9.5 5.458516 0.247794 0.322809 -4.054752 0.247797 0.322807 5.734266 0.243286 0.341872 -3.779000 0.243284 0.341874 9.375 9.625 589913
9.75 6.221707 0.201211 0.287943 -3.511625 0.201212 0.287940 6.497976 0.200462 0.312518 -3.235355 0.200462 0.312519 9.625 9.875 503306
10 6.848211 0.164452 0.276437 -3.130160 0.164446 0.276442 7.124753 0.179398 0.313959 -2.853621 0.179401 0.313958 9.875 10.125 232957
10.25 7.355664 0.131699 0.248565 -2.873771 0.131701 0.248561 7.631743 0.181128 0.296436 -2.597689 0.181121 0.296434 10.125 10.375 88309
10.5 7.845288 0.095486 0.238776 -2.632744 0.095488 0.238774 8.120854 0.159494 0.277313 -2.357179 0.159495 0.277315 10.375 10.625 29467
10.75 8.332140 0.087668 0.218596 -2.393253 0.087666 0.218597 8.616336 0.127251 0.277102 -2.109058 0.127263 0.277102 10.625 10.875 9205
11 8.830735 0.094338 0.237445 -2.141419 0.094338 0.237446 9.100864 0.153026 0.291154 -1.871289 0.153024 0.291155 10.875 11.125 2460
11.25 9.316980 0.111216 0.276802 -1.899346 0.111213 0.276805 9.591161 0.139949 0.330858 -1.625166 0.139946 0.330862 11.125 11.375 527
11.5 9.731416 0.132088 0.402189 -1.728012 0.132089 0.402188 10.040073 0.145441 0.442294 -1.419356 0.145443 0.442293 11.375 11.625 102
11.75 10.245401 0.117124 0.634574 -1.456824 0.117124 0.634574 10.451386 0.156880 0.640009 -1.250839 0.156881 0.640009 11.625 11.875 14
12 10.720906 0.120880 1.397730 -1.253172 0.120880 1.397730 11.131626 0.041109 1.425694 -0.842452 0.041109 1.425694 11.875 12.125 1
12.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.125 12.375 0
12.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.375 12.625 0
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
