#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.573054 0.460325 0.378242 -7.187452 0.460327 0.378243 1.753503 0.442256 0.381146 -7.007003 0.442255 0.381149 8.625 8.875 29106
9 2.166009 0.418936 0.388564 -6.847477 0.418934 0.388568 2.346318 0.373816 0.391799 -6.667169 0.373814 0.391799 8.875 9.125 49345
9.25 2.948950 0.355082 0.331556 -6.320896 0.355083 0.331558 3.129064 0.334325 0.304494 -6.140781 0.334323 0.304496 9.125 9.375 220813
9.5 4.018394 0.283288 0.201262 -5.508997 0.283286 0.201266 4.198815 0.296273 0.233441 -5.328579 0.296271 0.233440 9.375 9.625 756186
9.75 5.279622 0.225110 0.135179 -4.481390 0.225106 0.135181 5.459789 0.225306 0.181718 -4.301227 0.225308 0.181713 9.625 9.875 2.05008e+06
10 6.284792 0.151515 0.103951 -3.712786 0.151512 0.103952 6.464902 0.162162 0.143095 -3.532679 0.162169 0.143094 9.875 10.125 3.21761e+06
10.25 6.892571 0.104206 0.070902 -3.349540 0.104211 0.070873 7.072639 0.138836 0.119717 -3.169473 0.138833 0.119708 10.125 10.375 2.44285e+06
10.5 7.391943 0.060865 0.046285 -3.099915 0.060958 0.046283 7.572029 0.113302 0.105666 -2.919825 0.113307 0.105667 10.375 10.625 1.55637e+06
10.75 7.890418 0.032950 0.024320 -2.850551 0.033078 0.024063 8.070635 0.107311 0.105251 -2.670331 0.107364 0.104850 10.625 10.875 968080
11 8.398812 0.031623 0.013665 -2.591305 0.031681 0.013664 8.579035 0.105326 0.098444 -2.411085 0.105370 0.098398 10.875 11.125 598941
11.25 8.926847 0.033105 0.006038 -2.312283 0.033105 0.006092 9.107110 0.104724 0.097623 -2.132018 0.104679 0.097636 11.125 11.375 357515
11.5 9.470047 0.031668 0.006667 -2.018655 0.031647 0.006673 9.650303 0.107807 0.100251 -1.838395 0.107785 0.100268 11.375 11.625 211283
11.75 9.959525 0.022668 0.010974 -1.779469 0.022672 0.010960 10.139828 0.099342 0.099757 -1.599166 0.099339 0.099824 11.625 11.875 124650
12 10.334919 0.017138 0.014791 -1.654075 0.017152 0.014785 10.514991 0.093482 0.101252 -1.474001 0.093499 0.101247 11.875 12.125 72834
12.25 10.567354 0.021338 0.009456 -1.672612 0.021337 0.009481 10.747766 0.103873 0.092468 -1.492203 0.103856 0.092480 12.125 12.375 42215
12.5 10.691450 0.042832 0.013743 -1.796845 0.042773 0.013762 10.872213 0.123090 0.089469 -1.616084 0.123112 0.089579 12.375 12.625 24448
12.75 10.783748 0.063879 0.022575 -1.953457 0.063910 0.022541 10.962831 0.126391 0.093113 -1.774374 0.126399 0.093087 12.625 12.875 14153
13 10.889130 0.062792 0.020884 -2.098588 0.062712 0.020892 11.069840 0.130495 0.096648 -1.917879 0.130503 0.096531 12.875 13.125 7901
13.25 11.011057 0.050008 0.022195 -2.225771 0.050196 0.022358 11.192299 0.125190 0.096537 -2.044532 0.125181 0.096579 13.125 13.375 4400
13.5 11.138780 0.039293 0.028599 -2.349913 0.039246 0.028605 11.318904 0.115419 0.098694 -2.169787 0.115505 0.098748 13.375 13.625 2362
13.75 11.273685 0.034328 0.034460 -2.463598 0.034375 0.034363 11.451531 0.110651 0.110194 -2.285750 0.110654 0.110138 13.625 13.875 1220
14 11.402511 0.033712 0.047505 -2.583706 0.033782 0.047434 11.575780 0.107508 0.117713 -2.410438 0.107505 0.117851 13.875 14.125 592
14.25 11.541065 0.040513 0.063757 -2.699769 0.040514 0.063755 11.712765 0.097931 0.128963 -2.528072 0.098034 0.129485 14.125 14.375 276
14.5 11.628130 0.051289 0.063778 -2.838675 0.051289 0.063780 11.806816 0.094164 0.132718 -2.659990 0.094167 0.132716 14.375 14.625 89
14.75 11.786797 0.075372 0.073958 -2.934762 0.075373 0.073957 11.939444 0.115111 0.142508 -2.782114 0.115111 0.142508 14.625 14.875 34
15 11.857986 0.060552 0.107959 -3.116183 0.060551 0.107959 12.075181 0.107551 0.159092 -2.898988 0.107551 0.159091 14.875 15.125 3
15.25 12.204618 0.111527 0.074068 -3.039513 0.111528 0.074069 12.397103 0.147344 0.138157 -2.847028 0.147344 0.138157 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
