#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.996475 0.412246 0.373824 -6.764935 0.412245 0.373826 2.239758 0.393991 0.337499 -6.521653 0.393993 0.337496 8.625 8.875 105783
9 2.520384 0.362521 0.350760 -6.492188 0.362523 0.350760 2.764027 0.377949 0.337659 -6.248543 0.377948 0.337658 8.875 9.125 178761
9.25 3.227337 0.320788 0.314258 -6.040737 0.320786 0.314256 3.471247 0.344159 0.302468 -5.796824 0.344157 0.302470 9.125 9.375 715785
9.5 4.242068 0.272612 0.234615 -5.283784 0.272617 0.234614 4.486044 0.273861 0.243885 -5.039808 0.273859 0.243885 9.375 9.625 2.36986e+06
9.75 5.251653 0.250594 0.187580 -4.498300 0.250590 0.187583 5.495604 0.216570 0.182754 -4.254350 0.216575 0.182756 9.625 9.875 4.56007e+06
10 6.030234 0.203142 0.149766 -3.960362 0.203138 0.149765 6.274214 0.185533 0.154560 -3.716378 0.185533 0.154537 9.875 10.125 4.11292e+06
10.25 6.609708 0.164409 0.109630 -3.631375 0.164757 0.109565 6.853652 0.119811 0.126826 -3.387428 0.119867 0.126913 10.125 10.375 2.70742e+06
10.5 7.102827 0.126236 0.087774 -3.389029 0.126307 0.087836 7.346695 0.109158 0.110512 -3.145169 0.109139 0.110546 10.375 10.625 1.6905e+06
10.75 7.567745 0.090962 0.066448 -3.171055 0.090958 0.066657 7.811639 0.103009 0.100635 -2.927161 0.102990 0.100625 10.625 10.875 1.00807e+06
11 8.042970 0.053117 0.049555 -2.944928 0.053068 0.049620 8.286988 0.096207 0.104495 -2.700908 0.096216 0.104611 10.875 11.125 554265
11.25 8.519873 0.018983 0.037405 -2.717520 0.018980 0.037388 8.762983 0.092231 0.120495 -2.474409 0.092189 0.120469 11.125 11.375 300672
11.5 8.998245 0.017398 0.034640 -2.488615 0.017359 0.034685 9.242300 0.093371 0.124479 -2.244558 0.093339 0.124506 11.375 11.625 161195
11.75 9.500564 0.024765 0.025064 -2.236105 0.024754 0.025072 9.744610 0.105842 0.116248 -1.992058 0.105838 0.116282 11.625 11.875 85580
12 10.004728 0.035436 0.026598 -1.981021 0.035362 0.026609 10.248909 0.100045 0.108389 -1.736843 0.100036 0.108407 11.875 12.125 43973
12.25 10.401760 0.040935 0.025642 -1.833697 0.040929 0.025641 10.646172 0.105683 0.103262 -1.589287 0.105686 0.103241 12.125 12.375 21887
12.5 10.614210 0.058345 0.034846 -1.871237 0.058321 0.034877 10.859301 0.118947 0.112803 -1.626144 0.118934 0.112798 12.375 12.625 10414
12.75 10.726935 0.085307 0.051124 -2.004895 0.085292 0.051142 10.968576 0.153802 0.111959 -1.763255 0.153763 0.112011 12.625 12.875 4608
13 10.817558 0.130380 0.061597 -2.165114 0.130341 0.061598 11.059029 0.181636 0.124269 -1.923648 0.181641 0.124267 12.875 13.125 1922
13.25 10.904593 0.143464 0.071544 -2.320253 0.143462 0.071539 11.157671 0.179321 0.133073 -2.067173 0.179319 0.133078 13.125 13.375 696
13.5 10.970906 0.151457 0.073139 -2.502784 0.151457 0.073142 11.207037 0.188386 0.141918 -2.266654 0.188445 0.141859 13.375 13.625 231
13.75 11.041166 0.157135 0.084793 -2.673532 0.157135 0.084796 11.269738 0.172224 0.145745 -2.444959 0.172225 0.145746 13.625 13.875 52
14 11.255226 0.132312 0.082253 -2.701152 0.132312 0.082253 11.415749 0.170703 0.137113 -2.540630 0.170703 0.137113 13.875 14.125 5
14.25 11.163596 0.322652 0.131004 -2.992231 0.322651 0.131005 11.139433 0.353757 0.168078 -3.016395 0.353757 0.168078 14.125 14.375 1
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
