#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.574649 0.585377 0.441507 -7.183604 0.585377 0.441506 1.746470 0.570789 0.487670 -7.011782 0.570790 0.487672 8.625 8.875 37924
9 2.154553 0.506013 0.458119 -6.858173 0.506012 0.458119 2.326702 0.474963 0.461324 -6.686024 0.474963 0.461322 8.875 9.125 59827
9.25 2.942360 0.438327 0.356261 -6.325325 0.438326 0.356262 3.113959 0.408582 0.370979 -6.153725 0.408581 0.370979 9.125 9.375 247754
9.5 4.037855 0.338161 0.231220 -5.487635 0.338164 0.231215 4.209549 0.342642 0.243964 -5.315938 0.342644 0.243962 9.375 9.625 764781
9.75 5.309047 0.236073 0.139343 -4.451562 0.236073 0.139345 5.480491 0.230741 0.179265 -4.280118 0.230740 0.179263 9.625 9.875 1.98678e+06
10 6.328153 0.148187 0.094093 -3.669808 0.148184 0.094098 6.499609 0.168818 0.135572 -3.498355 0.168818 0.135570 9.875 10.125 3.10978e+06
10.25 6.935490 0.099266 0.054468 -3.306747 0.099287 0.054457 7.106987 0.129985 0.104198 -3.135250 0.129970 0.104176 10.125 10.375 2.3885e+06
10.5 7.435663 0.060538 0.036582 -3.056279 0.060544 0.036564 7.607071 0.122947 0.099998 -2.884870 0.123015 0.099974 10.375 10.625 1.52719e+06
10.75 7.929817 0.039986 0.019598 -2.811110 0.039969 0.019648 8.101513 0.112743 0.102012 -2.639417 0.112773 0.101654 10.625 10.875 950463
11 8.436319 0.038518 0.009038 -2.553894 0.038584 0.009001 8.607826 0.106240 0.095482 -2.382392 0.106165 0.095487 10.875 11.125 588499
11.25 8.953672 0.038157 0.001236 -2.285664 0.038154 0.001258 9.125607 0.109443 0.092023 -2.113728 0.109453 0.092016 11.125 11.375 353490
11.5 9.479870 0.033625 0.004102 -2.009066 0.033618 0.004117 9.651519 0.104837 0.092785 -1.837418 0.104846 0.092799 11.375 11.625 209689
11.75 9.953925 0.027583 0.011353 -1.785312 0.027509 0.011353 10.125543 0.100786 0.096725 -1.613694 0.100791 0.096826 11.625 11.875 124088
12 10.324519 0.018840 0.015179 -1.664388 0.018861 0.015170 10.495981 0.097714 0.101923 -1.492926 0.097735 0.101911 11.875 12.125 72647
12.25 10.564139 0.024749 0.010971 -1.675568 0.024740 0.010982 10.736444 0.099796 0.094334 -1.503262 0.099800 0.094355 12.125 12.375 42337
12.5 10.698370 0.040005 0.013412 -1.789690 0.040028 0.013481 10.870832 0.124022 0.089114 -1.617221 0.123993 0.089082 12.375 12.625 24709
12.75 10.792903 0.060998 0.019988 -1.944955 0.060878 0.019972 10.965299 0.125885 0.089418 -1.772561 0.125911 0.089447 12.625 12.875 14378
13 10.909246 0.059394 0.021571 -2.078733 0.059247 0.021680 11.081520 0.131167 0.096211 -1.906458 0.131131 0.096152 12.875 13.125 8033
13.25 11.030492 0.047477 0.021265 -2.208207 0.047454 0.021258 11.203237 0.126418 0.094670 -2.035461 0.126440 0.094660 13.125 13.375 4572
13.5 11.166110 0.036658 0.026532 -2.324076 0.036669 0.026761 11.338098 0.113074 0.100944 -2.152089 0.113004 0.100932 13.375 13.625 2409
13.75 11.294476 0.033987 0.036443 -2.441847 0.033946 0.036484 11.464451 0.108930 0.110676 -2.271876 0.108852 0.110712 13.625 13.875 1287
14 11.430108 0.035755 0.045877 -2.553661 0.035686 0.045873 11.600759 0.108942 0.116487 -2.383012 0.109000 0.116552 13.875 14.125 635
14.25 11.523513 0.043409 0.059290 -2.711034 0.043514 0.059288 11.700045 0.103916 0.125898 -2.534504 0.104332 0.126234 14.125 14.375 314
14.5 11.681622 0.048234 0.064624 -2.790108 0.048233 0.064625 11.849428 0.091326 0.134463 -2.622303 0.091327 0.135092 14.375 14.625 118
14.75 11.838762 0.068166 0.095591 -2.886931 0.068165 0.095591 11.989944 0.098666 0.165221 -2.735752 0.098665 0.165221 14.625 14.875 42
15 11.689037 0.070664 0.089288 -3.215699 0.070665 0.089288 11.847484 0.102803 0.151468 -3.057253 0.102803 0.151467 14.875 15.125 6
15.25 12.225622 0.117950 0.076963 -2.974491 0.117951 0.076963 12.358453 0.162139 0.122239 -2.841660 0.162139 0.122239 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
