#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.576797 0.445495 0.360059 -7.184145 0.445495 0.360060 1.759502 0.412045 0.371466 -7.001441 0.412042 0.371469 8.625 8.875 28043
9 2.162120 0.414134 0.381856 -6.851205 0.414132 0.381856 2.344821 0.370219 0.380436 -6.668505 0.370221 0.380437 8.875 9.125 48272
9.25 2.947308 0.342892 0.307058 -6.322769 0.342893 0.307056 3.129515 0.328678 0.298443 -6.140562 0.328680 0.298442 9.125 9.375 218496
9.5 4.013493 0.293941 0.203964 -5.514097 0.293938 0.203964 4.195806 0.296208 0.232727 -5.331784 0.296204 0.232728 9.375 9.625 758943
9.75 5.273708 0.227088 0.142886 -4.487349 0.227087 0.142887 5.455745 0.228381 0.182165 -4.305313 0.228381 0.182167 9.625 9.875 2.06882e+06
10 6.274776 0.156392 0.111309 -3.722690 0.156392 0.111309 6.456802 0.161714 0.147001 -3.540665 0.161715 0.146998 9.875 10.125 3.24715e+06
10.25 6.882525 0.105207 0.075987 -3.359547 0.105225 0.075958 7.064517 0.138378 0.120948 -3.177554 0.138355 0.120947 10.125 10.375 2.45654e+06
10.5 7.381952 0.060572 0.047278 -3.109897 0.060699 0.047274 7.563977 0.115627 0.111174 -2.927871 0.115630 0.111158 10.375 10.625 1.56336e+06
10.75 7.881022 0.033190 0.025812 -2.859941 0.033178 0.025733 8.063029 0.107698 0.103174 -2.677933 0.107759 0.103312 10.625 10.875 972254
11 8.389825 0.030815 0.014815 -2.600296 0.030902 0.014667 8.571970 0.105587 0.099679 -2.418149 0.105586 0.099640 10.875 11.125 601421
11.25 8.919786 0.032109 0.006796 -2.319355 0.032057 0.006802 9.102125 0.106400 0.098394 -2.137022 0.106364 0.098436 11.125 11.375 358297
11.5 9.467134 0.031368 0.006903 -2.021613 0.031372 0.006984 9.649581 0.106046 0.101519 -1.839163 0.106022 0.101532 11.375 11.625 211616
11.75 9.960608 0.021914 0.011318 -1.778399 0.021855 0.011312 10.143202 0.098166 0.100834 -1.595806 0.098149 0.100901 11.625 11.875 124706
12 10.336703 0.016415 0.014106 -1.652151 0.016415 0.014108 10.518957 0.092169 0.101239 -1.469897 0.092161 0.101247 11.875 12.125 72748
12.25 10.567072 0.021522 0.009437 -1.672590 0.021497 0.009428 10.749315 0.104899 0.092730 -1.490349 0.104875 0.092723 12.125 12.375 42249
12.5 10.690566 0.044572 0.014321 -1.797758 0.044580 0.014280 10.872308 0.123073 0.089309 -1.616018 0.123090 0.089319 12.375 12.625 24454
12.75 10.778234 0.064928 0.022349 -1.959041 0.064945 0.022286 10.961598 0.126684 0.093349 -1.775672 0.126679 0.093358 12.625 12.875 14046
13 10.885417 0.063781 0.019863 -2.102003 0.063783 0.019868 11.067866 0.130390 0.097668 -1.919554 0.130378 0.097657 12.875 13.125 7879
13.25 11.005326 0.051106 0.022033 -2.231407 0.051250 0.021967 11.187316 0.125682 0.096689 -2.049425 0.125695 0.096621 13.125 13.375 4367
13.5 11.134075 0.039439 0.028321 -2.353750 0.039471 0.028343 11.316097 0.118964 0.097718 -2.171731 0.119013 0.097614 13.375 13.625 2345
13.75 11.257933 0.037075 0.032628 -2.479247 0.037120 0.032468 11.444063 0.112041 0.109054 -2.293118 0.112041 0.109034 13.625 13.875 1205
14 11.386901 0.033165 0.044400 -2.596965 0.033025 0.044402 11.570872 0.107250 0.119258 -2.412992 0.107112 0.119398 13.875 14.125 572
14.25 11.516787 0.042032 0.064262 -2.719482 0.041538 0.064263 11.701850 0.098024 0.129765 -2.534422 0.098117 0.130648 14.125 14.375 275
14.5 11.607166 0.049323 0.061260 -2.854322 0.049323 0.061262 11.799969 0.094767 0.128043 -2.661517 0.094763 0.128046 14.375 14.625 84
14.75 11.782441 0.070163 0.080786 -2.936131 0.070163 0.080786 11.941912 0.107976 0.151047 -2.776661 0.107975 0.151047 14.625 14.875 32
15 11.938550 0.064812 0.104100 -3.029108 0.064811 0.104100 12.066551 0.114179 0.151418 -2.901108 0.114181 0.151417 14.875 15.125 3
15.25 12.112217 0.107468 0.076874 -3.129359 0.107468 0.076874 12.393384 0.147456 0.141832 -2.848191 0.147455 0.141832 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
