#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.576593 0.659775 0.501110 -7.179328 0.659775 0.501106 1.743720 0.601586 0.557573 -7.012197 0.601585 0.557574 8.625 8.875 50335
9 2.176585 0.552485 0.470563 -6.835420 0.552484 0.470561 2.343432 0.516870 0.489763 -6.668571 0.516870 0.489763 8.875 9.125 71096
9.25 2.950171 0.485250 0.393212 -6.315820 0.485250 0.393210 3.116964 0.453367 0.409228 -6.149025 0.453366 0.409229 9.125 9.375 273460
9.5 4.049705 0.384813 0.267345 -5.474233 0.384809 0.267344 4.216508 0.345640 0.265355 -5.307434 0.345640 0.265352 9.375 9.625 780885
9.75 5.328051 0.227391 0.140872 -4.432355 0.227393 0.140869 5.494688 0.227181 0.162502 -4.265718 0.227184 0.162501 9.625 9.875 1.96263e+06
10 6.351747 0.148222 0.085083 -3.646364 0.148222 0.085085 6.518397 0.166372 0.128386 -3.479712 0.166372 0.128387 9.875 10.125 3.06403e+06
10.25 6.958192 0.102171 0.056428 -3.284046 0.102168 0.056412 7.124969 0.131023 0.105619 -3.117268 0.131021 0.105609 10.125 10.375 2.36320e+06
10.5 7.458436 0.061642 0.035435 -3.033515 0.061676 0.035416 7.625100 0.121772 0.099387 -2.866851 0.121759 0.099318 10.375 10.625 1.5131e+06
10.75 7.950586 0.045999 0.015492 -2.790307 0.046180 0.015510 8.117486 0.115053 0.096842 -2.623406 0.115077 0.096632 10.625 10.875 941695
11 8.454503 0.040647 0.006945 -2.535771 0.040971 0.006938 8.621450 0.113705 0.096822 -2.368824 0.113623 0.096832 10.875 11.125 582838
11.25 8.966758 0.039658 0.000879 -2.272643 0.039624 0.000870 9.133516 0.111903 0.090705 -2.105882 0.111931 0.090729 11.125 11.375 351282
11.5 9.483495 0.035466 0.003896 -2.005496 0.035435 0.003888 9.650420 0.107607 0.091956 -1.838570 0.107622 0.091964 11.375 11.625 208710
11.75 9.950599 0.029353 0.011133 -1.788672 0.029347 0.011110 10.117891 0.102135 0.096249 -1.621381 0.102125 0.096325 11.625 11.875 123742
12 10.319473 0.020384 0.015549 -1.669468 0.020386 0.015501 10.486735 0.098087 0.102806 -1.502207 0.098096 0.102774 11.875 12.125 72540
12.25 10.563543 0.024667 0.011306 -1.676142 0.024670 0.011335 10.730660 0.098147 0.094842 -1.509023 0.098129 0.094844 12.125 12.375 42315
12.5 10.702650 0.040005 0.012668 -1.785565 0.039998 0.012702 10.869459 0.123842 0.091511 -1.618758 0.123805 0.091523 12.375 12.625 24827
12.75 10.801072 0.053577 0.019444 -1.936592 0.053505 0.019497 10.968637 0.126131 0.088640 -1.769026 0.126123 0.088620 12.625 12.875 14421
13 10.918810 0.055585 0.020119 -2.069353 0.055429 0.020168 11.086409 0.131560 0.096727 -1.901758 0.131526 0.096683 12.875 13.125 8144
13.25 11.042089 0.045510 0.023542 -2.196483 0.045507 0.023596 11.208800 0.122849 0.093484 -2.029768 0.122929 0.093532 13.125 13.375 4578
13.5 11.179790 0.035299 0.029058 -2.309503 0.034920 0.029295 11.343138 0.112173 0.100991 -2.146160 0.112152 0.101393 13.375 13.625 2474
13.75 11.305893 0.034700 0.033708 -2.430460 0.034701 0.033957 11.472379 0.111109 0.108039 -2.263978 0.111106 0.108036 13.625 13.875 1333
14 11.438378 0.037059 0.044397 -2.546862 0.036893 0.044397 11.604145 0.113154 0.115537 -2.381097 0.113035 0.115782 13.875 14.125 658
14.25 11.549637 0.040264 0.065322 -2.686753 0.040265 0.065542 11.717891 0.099707 0.134020 -2.518498 0.099709 0.134021 14.125 14.375 326
14.5 11.696976 0.046772 0.066490 -2.784645 0.046773 0.066730 11.852190 0.095506 0.129888 -2.629434 0.095507 0.130533 14.375 14.625 130
14.75 11.843215 0.066694 0.090206 -2.893247 0.066692 0.090207 12.020741 0.099484 0.167019 -2.715725 0.099487 0.167017 14.625 14.875 47
15 11.681437 0.071312 0.090018 -3.230665 0.071313 0.090018 11.850423 0.100627 0.153687 -3.061680 0.100627 0.153687 14.875 15.125 6
15.25 12.210278 0.116129 0.076420 -3.010580 0.116129 0.076420 12.370380 0.160282 0.128267 -2.850476 0.160283 0.128268 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
