#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.594978 0.515488 0.445051 -7.167338 0.515488 0.445051 1.808993 0.523147 0.463613 -6.953322 0.523147 0.463613 8.625 8.875 30130
9 2.140532 0.446912 0.405723 -6.873242 0.446911 0.405725 2.356038 0.432758 0.435788 -6.657737 0.432757 0.435787 8.875 9.125 54344
9.25 2.910109 0.393149 0.364747 -6.362016 0.393147 0.364748 3.125268 0.384115 0.393749 -6.146857 0.384114 0.393749 9.125 9.375 259373
9.5 3.995050 0.337737 0.309038 -5.535834 0.337736 0.309038 4.209970 0.313139 0.333353 -5.320914 0.313140 0.333353 9.375 9.625 1.06029e+06
9.75 5.175536 0.266263 0.239175 -4.582868 0.266267 0.239172 5.390547 0.251943 0.257080 -4.367853 0.251941 0.257082 9.625 9.875 2.95903e+06
10 6.091855 0.191885 0.158720 -3.902968 0.191887 0.158723 6.306700 0.189142 0.187070 -3.688127 0.189138 0.187067 9.875 10.125 3.87434e+06
10.25 6.699890 0.134984 0.112230 -3.541584 0.134958 0.112260 6.914676 0.142149 0.148050 -3.326800 0.142169 0.148030 10.125 10.375 2.73205e+06
10.5 7.189627 0.090775 0.081771 -3.301965 0.091119 0.081455 7.404469 0.113888 0.134695 -3.087127 0.114052 0.134607 10.375 10.625 1.7091e+06
10.75 7.687553 0.048726 0.055537 -3.053207 0.049112 0.055545 7.902663 0.112249 0.124125 -2.838096 0.112216 0.124109 10.625 10.875 1.06141e+06
11 8.183594 0.022680 0.039110 -2.805443 0.022654 0.039122 8.398655 0.100351 0.124849 -2.590383 0.100314 0.124868 10.875 11.125 639531
11.25 8.707599 0.024124 0.033068 -2.531201 0.024079 0.033059 8.922600 0.117288 0.119617 -2.316200 0.117295 0.119611 11.125 11.375 368188
11.5 9.291812 0.025845 0.030887 -2.196647 0.025833 0.030886 9.506703 0.096212 0.113091 -1.981758 0.096179 0.113103 11.375 11.625 212119
11.75 9.889803 0.014846 0.025203 -1.848345 0.014846 0.025253 10.104959 0.090762 0.113517 -1.633191 0.090766 0.113530 11.625 11.875 121903
12 10.341784 0.012832 0.020961 -1.646839 0.012818 0.020958 10.557110 0.092131 0.114335 -1.431516 0.092070 0.114266 11.875 12.125 69232
12.25 10.564673 0.023053 0.013817 -1.673097 0.023069 0.013814 10.780333 0.106668 0.094607 -1.457440 0.106645 0.094605 12.125 12.375 39097
12.5 10.647796 0.058641 0.024691 -1.839670 0.058635 0.024682 10.863071 0.135117 0.102689 -1.624392 0.135128 0.102715 12.375 12.625 21640
12.75 10.711359 0.081111 0.025515 -2.025898 0.080970 0.025610 10.926448 0.143902 0.098599 -1.810814 0.143812 0.098651 12.625 12.875 11791
13 10.803029 0.074747 0.022623 -2.183654 0.074739 0.022585 11.019701 0.146578 0.101823 -1.966978 0.146568 0.101822 12.875 13.125 6175
13.25 10.913140 0.072628 0.028807 -2.320454 0.072719 0.028630 11.125964 0.136603 0.100899 -2.107634 0.136637 0.100805 13.125 13.375 3127
13.5 11.014450 0.069601 0.025933 -2.468916 0.069684 0.025916 11.231937 0.135239 0.102399 -2.251424 0.135316 0.102385 13.375 13.625 1521
13.75 11.129173 0.056844 0.032761 -2.605441 0.056936 0.032757 11.349139 0.110975 0.106922 -2.385476 0.110976 0.106891 13.625 13.875 688
14 11.261785 0.051680 0.053475 -2.718616 0.051679 0.053473 11.486657 0.110581 0.115903 -2.493743 0.110583 0.115903 13.875 14.125 256
14.25 11.369236 0.074667 0.052067 -2.840672 0.074665 0.052066 11.571183 0.115596 0.111115 -2.638726 0.115596 0.111114 14.125 14.375 89
14.5 11.470339 0.054130 0.133623 -3.002859 0.054129 0.133623 11.725966 0.094546 0.177625 -2.747231 0.094547 0.177625 14.375 14.625 16
14.75 11.374150 0.232152 0.009328 -3.401960 0.232152 0.009327 11.709282 0.252007 0.056591 -3.066828 0.252008 0.056590 14.625 14.875 2
15 11.600251 0.196347 -0.013126 -3.279300 0.196348 -0.013127 11.927814 0.228004 0.037598 -2.951737 0.228004 0.037597 14.875 15.125 1
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
