#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.912625 0.441443 0.383234 -6.848775 0.441441 0.383232 2.153447 0.426804 0.348151 -6.607952 0.426802 0.348153 8.625 8.875 87595
9 2.443911 0.382175 0.378969 -6.568864 0.382175 0.378969 2.684932 0.385710 0.354664 -6.327844 0.385711 0.354664 8.875 9.125 150187
9.25 3.160615 0.334488 0.323577 -6.108309 0.334488 0.323578 3.401318 0.348496 0.304753 -5.867610 0.348497 0.304750 9.125 9.375 623482
9.5 4.186633 0.290064 0.253114 -5.340109 0.290063 0.253114 4.427218 0.280971 0.245080 -5.099521 0.280971 0.245084 9.375 9.625 2.15794e+06
9.75 5.218561 0.238593 0.192849 -4.532422 0.238595 0.192851 5.459349 0.227864 0.194017 -4.291632 0.227866 0.194017 9.625 9.875 4.36941e+06
10 6.018281 0.193659 0.147379 -3.973089 0.193658 0.147376 6.259012 0.178151 0.155446 -3.732360 0.178152 0.155421 9.875 10.125 4.1595e+06
10.25 6.604903 0.158225 0.120697 -3.636163 0.158138 0.120649 6.845696 0.128366 0.128622 -3.395372 0.128355 0.128741 10.125 10.375 2.76792e+06
10.5 7.099834 0.121747 0.094129 -3.392132 0.121830 0.094342 7.340476 0.103721 0.116333 -3.151492 0.103848 0.116215 10.375 10.625 1.72816e+06
10.75 7.570785 0.084097 0.068075 -3.168441 0.084084 0.068158 7.811422 0.102405 0.101861 -2.927800 0.102443 0.101852 10.625 10.875 1.04474e+06
11 8.049020 0.046331 0.046609 -2.939102 0.046295 0.046658 8.289366 0.098934 0.105577 -2.698759 0.098998 0.105649 10.875 11.125 581767
11.25 8.529277 0.016956 0.037441 -2.708364 0.016962 0.037444 8.769759 0.097381 0.124067 -2.467883 0.097302 0.124077 11.125 11.375 318353
11.5 9.017292 0.016199 0.029131 -2.469948 0.016230 0.029143 9.257587 0.101253 0.123783 -2.229652 0.101283 0.123764 11.375 11.625 173841
11.75 9.539038 0.024376 0.026084 -2.198178 0.024407 0.026082 9.779915 0.108305 0.116174 -1.957301 0.108346 0.116242 11.625 11.875 93641
12 10.057450 0.031371 0.026616 -1.928846 0.031299 0.026602 10.297380 0.097604 0.105227 -1.688915 0.097607 0.105265 11.875 12.125 49178
12.25 10.437156 0.040805 0.022185 -1.798752 0.040822 0.022181 10.678706 0.100683 0.101810 -1.557203 0.100687 0.101810 12.125 12.375 25033
12.5 10.623162 0.056544 0.035847 -1.862075 0.056526 0.035886 10.863846 0.120155 0.110509 -1.621387 0.120114 0.110534 12.375 12.625 12414
12.75 10.717017 0.089245 0.045901 -2.016775 0.089239 0.045901 10.958438 0.156809 0.109583 -1.775354 0.156824 0.109584 12.625 12.875 5758
13 10.803562 0.122057 0.054040 -2.178939 0.122048 0.054037 11.041365 0.174146 0.116377 -1.941139 0.174157 0.116378 12.875 13.125 2470
13.25 10.887910 0.133523 0.066448 -2.338873 0.133466 0.066449 11.130462 0.174009 0.126414 -2.096322 0.173949 0.126403 13.125 13.375 997
13.5 10.986085 0.130737 0.067316 -2.490350 0.130741 0.067313 11.224281 0.163790 0.132652 -2.252149 0.163788 0.132654 13.375 13.625 346
13.75 11.063865 0.133775 0.072016 -2.645598 0.133774 0.072016 11.299297 0.161424 0.137137 -2.410164 0.161418 0.137139 13.625 13.875 96
14 11.046412 0.137445 0.070103 -2.929234 0.137445 0.070105 11.293261 0.180229 0.107917 -2.682386 0.180229 0.107916 13.875 14.125 17
14.25 10.888084 0.357482 0.062153 -3.429241 0.357482 0.062153 11.171809 0.371563 0.130720 -3.145517 0.371563 0.130719 14.125 14.375 1
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
