#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.571110 0.397530 0.350988 -7.189394 0.397531 0.350988 1.758433 0.406427 0.368456 -7.002074 0.406430 0.368455 8.625 8.875 26848
9 2.167685 0.406536 0.333674 -6.846042 0.406536 0.333673 2.355028 0.366622 0.354922 -6.658699 0.366620 0.354921 8.875 9.125 46643
9.25 2.942566 0.351351 0.291953 -6.328263 0.351351 0.291955 3.129799 0.327404 0.306775 -6.141030 0.327403 0.306775 9.125 9.375 215637
9.5 4.004780 0.296303 0.200067 -5.523356 0.296303 0.200068 4.191843 0.307132 0.228510 -5.336293 0.307131 0.228510 9.375 9.625 770400
9.75 5.260578 0.230303 0.166035 -4.500596 0.230298 0.166039 5.447576 0.233851 0.201484 -4.313601 0.233852 0.201485 9.625 9.875 2.12687e+06
10 6.249512 0.163971 0.119141 -3.747674 0.163975 0.119139 6.436374 0.160993 0.161652 -3.560814 0.160996 0.161644 9.875 10.125 3.32778e+06
10.25 6.857202 0.109042 0.086051 -3.384790 0.109060 0.086061 7.043932 0.138495 0.133464 -3.198061 0.138494 0.133464 10.125 10.375 2.49266e+06
10.5 7.356186 0.061907 0.056531 -3.135609 0.061929 0.056595 7.542940 0.122461 0.112809 -2.948854 0.122544 0.112755 10.375 10.625 1.58185e+06
10.75 7.856436 0.033683 0.031478 -2.884585 0.033649 0.031490 8.043291 0.108057 0.113773 -2.697733 0.108118 0.113792 10.625 10.875 983401
11 8.365541 0.030526 0.017303 -2.624457 0.030700 0.017328 8.552422 0.107880 0.103115 -2.437581 0.107908 0.103089 10.875 11.125 607437
11.25 8.900106 0.030498 0.009850 -2.338928 0.030499 0.009843 9.087118 0.107731 0.100917 -2.151919 0.107742 0.100926 11.125 11.375 360695
11.5 9.458865 0.028838 0.010133 -2.029882 0.028840 0.010142 9.646022 0.101439 0.104629 -1.842726 0.101440 0.104619 11.375 11.625 212495
11.75 9.963010 0.019927 0.013481 -1.775919 0.019921 0.013463 10.150775 0.097131 0.104105 -1.588150 0.097117 0.104161 11.625 11.875 124764
12 10.342426 0.014448 0.014312 -1.646520 0.014493 0.014290 10.529203 0.091105 0.101428 -1.459742 0.091140 0.101448 11.875 12.125 72748
12.25 10.569033 0.021719 0.009323 -1.670405 0.021684 0.009352 10.756089 0.105526 0.093163 -1.483348 0.105490 0.093181 12.125 12.375 42188
12.5 10.686357 0.045115 0.013991 -1.801671 0.045097 0.013988 10.872735 0.123343 0.089830 -1.615291 0.123334 0.089922 12.375 12.625 24253
12.75 10.769318 0.067442 0.023756 -1.967386 0.067423 0.023794 10.957115 0.127024 0.093427 -1.779588 0.127012 0.093497 12.625 12.875 13859
13 10.875755 0.063248 0.020770 -2.110672 0.063275 0.020782 11.061190 0.132123 0.099914 -1.925237 0.132058 0.099811 12.875 13.125 7814
13.25 10.990935 0.051473 0.022811 -2.246824 0.051471 0.022989 11.178630 0.127451 0.097694 -2.059133 0.127461 0.097753 13.125 13.375 4264
13.5 11.124063 0.041438 0.027083 -2.363265 0.041302 0.027085 11.306434 0.120295 0.099515 -2.180894 0.120298 0.099483 13.375 13.625 2274
13.75 11.245213 0.036224 0.031442 -2.493935 0.036211 0.031444 11.433229 0.108958 0.108940 -2.305919 0.108956 0.109066 13.625 13.875 1154
14 11.372189 0.035526 0.046165 -2.613149 0.035412 0.046358 11.558700 0.104205 0.116838 -2.426634 0.104058 0.117105 13.875 14.125 536
14.25 11.496929 0.043664 0.059447 -2.736499 0.043662 0.059448 11.682483 0.104529 0.124090 -2.550946 0.104529 0.124083 14.125 14.375 250
14.5 11.640275 0.050566 0.070374 -2.822437 0.050564 0.070375 11.823140 0.097085 0.132905 -2.639575 0.097088 0.132902 14.375 14.625 72
14.75 11.737388 0.065554 0.073543 -2.982952 0.065554 0.073543 11.923071 0.121481 0.134444 -2.797268 0.121481 0.134444 14.625 14.875 26
15 11.950770 0.096417 0.100038 -3.012688 0.096417 0.100037 12.100842 0.136384 0.158013 -2.862616 0.136384 0.158014 14.875 15.125 2
15.25 12.274807 0.105775 0.084839 -2.943837 0.105775 0.084839 12.392493 0.140141 0.143566 -2.826150 0.140140 0.143566 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
