#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.650199 0.505622 0.453603 -7.111950 0.505625 0.453603 1.873243 0.493506 0.481187 -6.888906 0.493506 0.481185 8.625 8.875 37110
9 2.180098 0.436938 0.440832 -6.833691 0.436939 0.440835 2.403673 0.404677 0.451246 -6.610116 0.404678 0.451247 8.875 9.125 66947
9.25 2.934511 0.394040 0.377264 -6.337789 0.394043 0.377263 3.157806 0.369807 0.392235 -6.114492 0.369808 0.392235 9.125 9.375 321080
9.5 4.013071 0.329380 0.320949 -5.517428 0.329377 0.320952 4.236563 0.309812 0.324095 -5.293938 0.309811 0.324093 9.375 9.625 1.30825e+06
9.75 5.156289 0.264725 0.219331 -4.599848 0.264719 0.219331 5.379583 0.251156 0.253520 -4.376554 0.251153 0.253521 9.625 9.875 3.35722e+06
10 6.048320 0.197782 0.159479 -3.945685 0.197785 0.159477 6.271500 0.182960 0.184407 -3.722500 0.182957 0.184403 9.875 10.125 4.03579e+06
10.25 6.654481 0.148658 0.114582 -3.586812 0.148642 0.114578 6.877606 0.150670 0.149938 -3.363690 0.150704 0.149975 10.125 10.375 2.79706e+06
10.5 7.144737 0.104591 0.083654 -3.346967 0.104657 0.083772 7.367982 0.121668 0.121875 -3.123719 0.121776 0.121786 10.375 10.625 1.74399e+06
10.75 7.637679 0.062514 0.064809 -3.102909 0.062467 0.064737 7.860805 0.116946 0.122160 -2.879785 0.116997 0.122073 10.625 10.875 1.0817e+06
11 8.127923 0.025108 0.040581 -2.860979 0.025033 0.040572 8.351303 0.097956 0.125076 -2.637596 0.097923 0.125130 10.875 11.125 638574
11.25 8.634126 0.023135 0.032895 -2.604327 0.023095 0.032888 8.857459 0.106551 0.116831 -2.380997 0.106544 0.116815 11.125 11.375 363674
11.5 9.193419 0.026959 0.029567 -2.294959 0.026950 0.029566 9.416804 0.105342 0.113896 -2.071571 0.105340 0.113889 11.375 11.625 207370
11.75 9.799527 0.019929 0.027089 -1.938418 0.019884 0.027135 10.022830 0.090157 0.111203 -1.715117 0.090105 0.111264 11.625 11.875 117222
12 10.292237 0.019191 0.021716 -1.695900 0.019193 0.021712 10.515581 0.095531 0.106641 -1.472556 0.095536 0.106627 11.875 12.125 65907
12.25 10.550125 0.024076 0.014598 -1.687115 0.024038 0.014586 10.774068 0.102390 0.096616 -1.463168 0.102359 0.096608 12.125 12.375 36344
12.5 10.639716 0.057623 0.027439 -1.847280 0.057570 0.027457 10.863049 0.128908 0.100080 -1.623951 0.128882 0.100135 12.375 12.625 19899
12.75 10.700656 0.084264 0.030953 -2.036315 0.084276 0.030963 10.924443 0.144293 0.099059 -1.812530 0.144292 0.099057 12.625 12.875 10326
13 10.785250 0.090287 0.024842 -2.201223 0.090279 0.024893 11.008275 0.146709 0.095977 -1.978199 0.146721 0.095965 12.875 13.125 5293
13.25 10.886321 0.082891 0.035940 -2.346331 0.082837 0.036124 11.109460 0.140711 0.109300 -2.123191 0.140708 0.109298 13.125 13.375 2537
13.5 10.993272 0.084564 0.030662 -2.489901 0.084557 0.030642 11.215283 0.144013 0.101682 -2.267891 0.144010 0.101684 13.375 13.625 1165
13.75 11.104283 0.071517 0.044274 -2.624366 0.071646 0.044273 11.329440 0.131978 0.112904 -2.399206 0.131978 0.112782 13.625 13.875 462
14 11.229423 0.060544 0.054659 -2.748833 0.060539 0.054660 11.468440 0.115503 0.114418 -2.509818 0.115505 0.114418 13.875 14.125 178
14.25 11.323919 0.066090 0.076699 -2.870062 0.066088 0.076699 11.567588 0.107930 0.135836 -2.626394 0.107927 0.135836 14.125 14.375 35
14.5 11.257995 0.145296 0.066296 -3.137323 0.145297 0.066294 11.485836 0.173420 0.122414 -2.909480 0.173420 0.122414 14.375 14.625 6
14.75 11.467280 0.230176 0.165906 -3.313351 0.230176 0.165906 11.680651 0.262201 0.163459 -3.099980 0.262201 0.163459 14.625 14.875 2
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
