#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.765720 0.666985 0.520778 -6.991814 0.666987 0.520780 1.930212 0.602832 0.573606 -6.827322 0.602832 0.573608 8.625 8.875 49736
9 2.299310 0.573324 0.505798 -6.712698 0.573323 0.505799 2.463186 0.540546 0.502623 -6.548826 0.540549 0.502622 8.875 9.125 72215
9.25 3.022247 0.489457 0.422551 -6.243529 0.489458 0.422554 3.186141 0.464077 0.424592 -6.079635 0.464078 0.424592 9.125 9.375 276867
9.5 4.079912 0.415304 0.276799 -5.443717 0.415304 0.276799 4.243892 0.364448 0.287436 -5.279737 0.364445 0.287436 9.375 9.625 781122
9.75 5.341642 0.237662 0.140391 -4.418694 0.237661 0.140390 5.505388 0.223122 0.162929 -4.254947 0.223122 0.162931 9.625 9.875 1.94876e+06
10 6.365541 0.150507 0.080890 -3.632641 0.150509 0.080889 6.529286 0.171209 0.131715 -3.468898 0.171216 0.131708 9.875 10.125 3.04069e+06
10.25 6.971890 0.101608 0.055364 -3.270344 0.101625 0.055360 7.135752 0.127594 0.106807 -3.106482 0.127594 0.106800 10.125 10.375 2.34926e+06
10.5 7.471866 0.062066 0.035008 -3.020114 0.062063 0.035047 7.635756 0.118889 0.097570 -2.856219 0.118944 0.097563 10.375 10.625 1.50474e+06
10.75 7.962580 0.047572 0.015997 -2.778311 0.047563 0.016143 8.126656 0.118374 0.093274 -2.614236 0.118201 0.093068 10.625 10.875 936526
11 8.465077 0.041431 0.006091 -2.525236 0.041597 0.005967 8.629084 0.118552 0.095320 -2.361225 0.118447 0.095230 10.875 11.125 579514
11.25 8.974015 0.039165 0.000329 -2.265418 0.039156 0.000330 9.138033 0.114528 0.089475 -2.101401 0.114572 0.089473 11.125 11.375 349660
11.5 9.485453 0.035794 0.003299 -2.003511 0.035799 0.003297 9.649565 0.108738 0.089622 -1.839396 0.108735 0.089633 11.375 11.625 208168
11.75 9.949382 0.029595 0.011536 -1.789905 0.029577 0.011549 10.113297 0.101889 0.096395 -1.625991 0.101866 0.096446 11.625 11.875 123454
12 10.317320 0.022457 0.016247 -1.671621 0.022472 0.016192 10.481225 0.097694 0.101824 -1.507713 0.097725 0.101780 11.875 12.125 72506
12.25 10.561974 0.025169 0.011764 -1.677677 0.025161 0.011812 10.726860 0.098312 0.095463 -1.512790 0.098244 0.095466 12.125 12.375 42318
12.5 10.704277 0.039984 0.012554 -1.783881 0.039994 0.012528 10.869091 0.123040 0.093616 -1.619064 0.123042 0.093591 12.375 12.625 24839
12.75 10.806314 0.052956 0.019534 -1.931190 0.052925 0.019602 10.970211 0.125702 0.088907 -1.767293 0.125731 0.088851 12.625 12.875 14483
13 10.924638 0.052941 0.020062 -2.064022 0.052874 0.020019 11.088396 0.132644 0.096305 -1.900265 0.132658 0.096259 12.875 13.125 8189
13.25 11.050207 0.041667 0.024487 -2.188127 0.041771 0.024339 11.213233 0.119284 0.093045 -2.025101 0.119407 0.093050 13.125 13.375 4569
13.5 11.178822 0.033627 0.031662 -2.308936 0.033615 0.031736 11.344047 0.112131 0.097048 -2.143716 0.111973 0.097179 13.375 13.625 2507
13.75 11.312667 0.034892 0.034691 -2.422995 0.034652 0.035028 11.477197 0.113471 0.106045 -2.258464 0.113131 0.106123 13.625 13.875 1355
14 11.449327 0.036137 0.043909 -2.537018 0.036084 0.043907 11.609649 0.110152 0.116779 -2.376693 0.109964 0.116874 13.875 14.125 679
14.25 11.549484 0.042957 0.063163 -2.684505 0.042956 0.063487 11.713007 0.102946 0.134476 -2.520985 0.102944 0.134645 14.125 14.375 330
14.5 11.711967 0.041362 0.068419 -2.764094 0.041362 0.068545 11.874811 0.089854 0.138303 -2.601249 0.089851 0.138903 14.375 14.625 131
14.75 11.840637 0.061256 0.092668 -2.886640 0.061253 0.092669 12.006002 0.096770 0.169108 -2.721277 0.096770 0.169108 14.625 14.875 57
15 11.737049 0.072289 0.086346 -3.179823 0.072289 0.086346 11.856074 0.098710 0.158150 -3.060799 0.098711 0.158149 14.875 15.125 6
15.25 12.206596 0.120790 0.077336 -3.028988 0.120789 0.077337 12.379976 0.166847 0.132860 -2.855608 0.166847 0.132860 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
