#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.817617 0.404368 0.263853 -5.943201 0.404366 0.263853 3.079925 0.322262 0.215636 -5.680893 0.322264 0.215635 8.625 8.875 265211
9 3.355428 0.383082 0.246640 -5.655580 0.383080 0.246642 3.618076 0.295851 0.219352 -5.392932 0.295851 0.219354 8.875 9.125 423029
9.25 3.967866 0.346840 0.220940 -5.294255 0.346841 0.220940 4.230494 0.260037 0.190672 -5.031625 0.260036 0.190675 9.125 9.375 1.33832e+06
9.5 4.764872 0.287114 0.191267 -4.753574 0.287118 0.191263 5.026939 0.214840 0.157331 -4.491506 0.214843 0.157329 9.375 9.625 3.28854e+06
9.75 5.608696 0.238088 0.155771 -4.132962 0.238093 0.155766 5.870867 0.183980 0.138248 -3.870792 0.183983 0.138244 9.625 9.875 3.95707e+06
10 6.282048 0.200593 0.133879 -3.704573 0.200657 0.133877 6.544560 0.154722 0.116166 -3.442062 0.154768 0.116171 9.875 10.125 2.78693e+06
10.25 6.785279 0.161953 0.114872 -3.453722 0.162388 0.114748 7.047522 0.127172 0.106233 -3.191478 0.127159 0.106228 10.125 10.375 1.58584e+06
10.5 7.238392 0.132452 0.096524 -3.248503 0.132312 0.096531 7.500748 0.124483 0.099753 -2.986148 0.124470 0.099720 10.375 10.625 832810
10.75 7.700204 0.103258 0.082900 -3.035848 0.103210 0.082911 7.962838 0.114278 0.100187 -2.773219 0.114223 0.100187 10.625 10.875 412795
11 8.169396 0.068369 0.068262 -2.815295 0.068335 0.068260 8.431996 0.104644 0.107413 -2.552695 0.104647 0.107468 10.875 11.125 196979
11.25 8.631742 0.048661 0.060658 -2.600831 0.048619 0.060668 8.893532 0.090927 0.114000 -2.339038 0.090947 0.114001 11.125 11.375 89166
11.5 9.096817 0.039243 0.065861 -2.385016 0.039204 0.065888 9.359453 0.106124 0.127050 -2.122382 0.106124 0.127089 11.375 11.625 37895
11.75 9.553218 0.035678 0.066497 -2.176685 0.035682 0.066526 9.816466 0.108912 0.144828 -1.913433 0.108917 0.144827 11.625 11.875 15130
12 10.000910 0.034359 0.076725 -1.977528 0.034354 0.076742 10.263721 0.117192 0.158634 -1.714715 0.117187 0.158680 11.875 12.125 5610
12.25 10.392335 0.049194 0.092838 -1.832332 0.049196 0.092842 10.653451 0.125998 0.166877 -1.571217 0.125999 0.166879 12.125 12.375 1751
12.5 10.660316 0.079051 0.116223 -1.814221 0.079056 0.116218 10.922297 0.125572 0.161710 -1.552232 0.125570 0.161713 12.375 12.625 475
12.75 10.819802 0.145281 0.152189 -1.907698 0.145282 0.152190 11.086003 0.168147 0.204218 -1.641493 0.168144 0.204222 12.625 12.875 107
13 10.800678 0.249021 0.212753 -2.156362 0.249020 0.212754 11.103858 0.250472 0.233974 -1.853183 0.250473 0.233974 12.875 13.125 21
13.25 10.821732 0.283216 0.236779 -2.402664 0.283216 0.236779 10.856712 0.308746 0.256354 -2.367684 0.308747 0.256354 13.125 13.375 1
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
