#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.697844 0.476014 0.455563 -7.063616 0.476012 0.455565 1.926945 0.481491 0.448435 -6.834516 0.481492 0.448433 8.625 8.875 45979
9 2.235356 0.439510 0.436606 -6.778592 0.439510 0.436607 2.463784 0.396517 0.432398 -6.550164 0.396519 0.432399 8.875 9.125 82560
9.25 2.981526 0.392093 0.386377 -6.289950 0.392097 0.386377 3.210150 0.370126 0.380105 -6.061325 0.370126 0.380107 9.125 9.375 383221
9.5 4.046569 0.321112 0.295638 -5.482852 0.321113 0.295636 4.275125 0.309257 0.311754 -5.254296 0.309257 0.311753 9.375 9.625 1.50852e+06
9.75 5.159096 0.261034 0.218762 -4.595631 0.261035 0.218761 5.387710 0.241959 0.240404 -4.367017 0.241960 0.240404 9.625 9.875 3.62502e+06
10 6.027854 0.188995 0.152231 -3.965594 0.188996 0.152229 6.256349 0.182480 0.175247 -3.737099 0.182477 0.175249 9.875 10.125 4.11811e+06
10.25 6.630852 0.139631 0.109772 -3.610352 0.139684 0.109829 6.859168 0.160014 0.137187 -3.382033 0.160051 0.137152 10.125 10.375 2.82231e+06
10.5 7.123284 0.098008 0.084755 -3.368543 0.097969 0.084739 7.351713 0.122984 0.119215 -3.140115 0.123103 0.118630 10.375 10.625 1.7572e+06
10.75 7.611134 0.067348 0.062971 -3.129182 0.067333 0.062975 7.839453 0.109216 0.120824 -2.900864 0.109254 0.120759 10.625 10.875 1.08821e+06
11 8.098005 0.027938 0.038621 -2.890605 0.027946 0.038614 8.326109 0.096783 0.123689 -2.662500 0.096720 0.123700 10.875 11.125 632484
11.25 8.595378 0.020139 0.032472 -2.642930 0.020094 0.032444 8.823742 0.100460 0.119951 -2.414562 0.100403 0.120049 11.125 11.375 356976
11.5 9.132113 0.024818 0.028906 -2.355941 0.024816 0.028911 9.360514 0.100338 0.115907 -2.127544 0.100330 0.115888 11.375 11.625 201854
11.75 9.726003 0.023276 0.030264 -2.011748 0.023288 0.030262 9.954034 0.090532 0.110348 -1.783718 0.090492 0.110349 11.625 11.875 112785
12 10.239843 0.022710 0.021409 -1.747870 0.022695 0.021373 10.468919 0.095278 0.104311 -1.518796 0.095236 0.104357 11.875 12.125 62759
12.25 10.532190 0.027746 0.014795 -1.704824 0.027737 0.014813 10.760505 0.099294 0.098103 -1.476508 0.099304 0.098116 12.125 12.375 33880
12.5 10.633344 0.058075 0.028646 -1.853570 0.058036 0.028643 10.864388 0.123779 0.105000 -1.622524 0.123772 0.105002 12.375 12.625 18197
12.75 10.696677 0.090173 0.035160 -2.038900 0.090139 0.035159 10.926866 0.145449 0.100686 -1.808713 0.145481 0.100722 12.625 12.875 9217
13 10.776245 0.100805 0.030752 -2.207649 0.100582 0.030802 11.005256 0.151776 0.100026 -1.978642 0.151736 0.100062 12.875 13.125 4603
13.25 10.879324 0.097324 0.039599 -2.353186 0.097240 0.039628 11.107084 0.148546 0.105677 -2.125432 0.148445 0.105754 13.125 13.375 2126
13.5 10.984347 0.097373 0.040120 -2.497908 0.097374 0.040118 11.215120 0.153545 0.109982 -2.267135 0.153581 0.109978 13.375 13.625 898
13.75 11.088295 0.089140 0.052572 -2.638659 0.089137 0.052574 11.322271 0.140675 0.120930 -2.404679 0.140900 0.120703 13.625 13.875 346
14 11.245137 0.072105 0.047723 -2.726680 0.072104 0.047723 11.473016 0.120673 0.110065 -2.498799 0.120671 0.110067 13.875 14.125 116
14.25 11.253755 0.094212 0.071594 -2.979048 0.094212 0.071594 11.507532 0.119826 0.122769 -2.725271 0.119827 0.122770 14.125 14.375 18
14.5 11.214516 0.151681 0.056890 -3.230582 0.151681 0.056890 11.393995 0.186443 0.086627 -3.051102 0.186443 0.086627 14.375 14.625 2
14.75 11.237568 0.467113 0.023200 -3.480152 0.467113 0.023200 11.355733 0.455563 0.006744 -3.361987 0.455563 0.006744 14.625 14.875 1
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
