#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.133248.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.183027 0.0112758 0.0166676 0.329976 0.024798 0.0317958 0.0694859 0.00836802 0.00672721 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 7.2 7.4 158400 286 0 0
7.5 0.192595 0.0112314 0.0130454 0.351821 0.0137062 0.0189379 0.0713693 0.0107457 0.00874601 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 7.4 7.6 116831 269 0 0
7.7 0.197011 0.0103972 0.0108836 0.357748 0.0102682 0.0122595 0.0701271 0.00913104 0.00921861 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 7.6 7.8 83220 254 0 0
7.9 0.204521 0.00991043 0.0109538 0.363386 0.0119255 0.0108686 0.0699628 0.00743061 0.00699478 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 7.8 8 57935 257 0 0
8.1 0.205874 0.0122256 0.0134202 0.364715 0.013294 0.0124294 0.072569 0.0103909 0.00713658 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 8 8.2 39679 197 0 0
8.3 0.204268 0.0184663 0.0170372 0.367653 0.00957242 0.0187347 0.0787966 0.00980251 0.00948739 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 8.2 8.4 26389 176 0 0
8.5 0.182327 0.0195547 0.010841 0.343995 0.0279628 0.027769 0.0676434 0.00800984 0.00725904 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 8.4 8.6 17439 166 0 0
8.7 0.191076 0.0188167 0.014165 0.339257 0.0144811 0.0189824 0.0679241 0.00639237 0.00605293 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 8.6 8.8 11340 114 0 0
8.9 0.187231 0.0262925 0.0162401 0.333339 0.0150746 0.0238741 0.0643984 0.00975031 0.00893257 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 8.8 9 7390 113 0 0
9.1 0.182951 0.0305727 0.0171532 0.32002 0.0196747 0.0368305 0.070204 0.00898644 0.00801111 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 0.615355 0 0 9 9.2 4760 75 0 0
