#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.820060.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.1072 1.15916 1.04134 5.26013 0.690999 0.75523 1.44868 0.64759 0.70168 3.64937 1.27385 1.40631 5.60136 0.743944 0.74125 1.6733 1.17092 0.840757 3.69795 1.24394 1.38188 5.62159 0.74866 0.777723 1.67066 1.14498 0.868384 7.2 7.4 47362 5059 5812 4654
7.5 3.19598 1.06652 1.06144 5.34368 0.601007 0.660191 1.46266 0.580203 0.633291 3.91327 1.13339 1.50509 5.80495 0.648645 0.736382 1.71787 1.21759 0.850689 3.94155 1.07735 1.54898 5.79311 0.672319 0.767618 1.74746 1.1643 0.884643 7.4 7.6 41780 4830 5500 4237
7.7 3.22465 0.852706 1.08792 5.33136 0.555346 0.654382 1.45157 0.442307 0.616964 4.028 0.91291 1.54141 5.90329 0.535285 0.753105 1.78983 1.03588 0.881032 4.12545 0.978623 1.58511 5.99104 0.62588 0.77314 1.82704 1.12641 0.956676 7.6 7.8 36644 4415 4874 3822
7.9 3.25474 0.6666 1.01964 5.36529 0.459991 0.628587 1.44211 0.378111 0.584897 4.1162 0.791639 1.50266 6.02737 0.480588 0.733693 1.84535 0.874168 0.948653 4.21731 0.812344 1.60093 6.08774 0.505898 0.731255 1.91775 0.935248 1.04066 7.8 8 33265 4168 4574 3581
8.1 3.26768 0.60315 1.01206 5.50801 0.559585 0.781042 1.42715 0.33658 0.560662 4.17449 0.59928 1.46616 6.09934 0.425062 0.783203 1.88374 0.766215 0.984409 4.28971 0.67196 1.59885 6.21303 0.444751 0.817249 1.9617 0.784059 1.09073 8 8.2 31696 4231 4493 3338
8.3 3.36312 0.470699 1.01756 5.76255 0.536239 0.814476 1.43146 0.286999 0.568684 4.18963 0.556365 1.42109 6.29804 0.424642 0.811827 1.83414 0.652706 0.942026 4.30745 0.553268 1.49645 6.29277 0.400433 0.777426 1.9499 0.619817 1.06318 8.2 8.4 30032 4300 4341 3230
8.5 3.35233 0.33281 0.981611 5.77795 0.405386 0.865906 1.40322 0.186496 0.538441 4.21467 0.37053 1.32579 6.34745 0.353561 0.784544 1.82088 0.53398 0.912562 4.36574 0.379815 1.48016 6.40236 0.292986 0.816306 1.95937 0.512793 1.10756 8.4 8.6 27760 4077 4080 3027
8.7 3.15 0.311666 0.842391 5.65465 0.359936 0.756959 1.32776 0.140431 0.429872 4.09375 0.326562 1.29375 6.27074 0.298101 0.749883 1.69199 0.316188 0.792978 4.28393 0.369404 1.41946 6.30829 0.274134 0.742318 1.82463 0.477378 0.937842 8.6 8.8 24544 3794 3674 2714
8.9 2.90523 0.289876 0.663887 5.37317 0.390747 0.584913 1.24114 0.119231 0.361144 3.93362 0.27931 1.15029 6.16974 0.26032 0.746106 1.57755 0.254678 0.684158 4.14687 0.323777 1.36051 6.24463 0.287318 0.67383 1.825 0.323267 0.933814 8.8 9 22318 3548 3359 2550
9.1 2.63553 0.310307 0.503026 5.24339 0.322197 0.612944 1.17293 0.0867428 0.28493 3.73309 0.271912 0.985011 5.96988 0.282791 0.580114 1.4924 0.192206 0.585852 4.00417 0.299405 1.19263 6.14747 0.233378 0.564424 1.6679 0.301821 0.78338 9 9.2 20279 3214 3015 2274
9.3 2.48942 0.309386 0.372756 4.98001 0.360439 0.465906 1.09833 0.115903 0.201514 3.408 0.347263 0.790143 5.77024 0.29552 0.511012 1.32481 0.176723 0.436954 3.68281 0.352415 0.919176 6.00034 0.216341 0.465767 1.43357 0.262757 0.543534 9.2 9.4 19042 2815 2725 2130
9.5 2.36184 0.243927 0.366842 4.76221 0.320951 0.493925 0.999862 0.146601 0.137531 3.05568 0.313849 0.533313 5.47002 0.311654 0.432775 1.21383 0.134168 0.326868 3.45703 0.34591 0.721317 5.8509 0.259076 0.424098 1.33841 0.237724 0.454404 9.4 9.6 18522 2160 2628 2054
9.7 2.28088 0.179832 0.294519 4.66564 0.286471 0.314092 0.973158 0.0969352 0.166475 2.67826 0.308776 0.381386 5.19949 0.344842 0.328187 1.08 0.13427 0.272794 3.20625 0.33775 0.52875 5.64174 0.26642 0.400568 1.16735 0.230714 0.312633 9.6 9.8 17999 1686 2423 1850
9.9 2.16346 0.261539 0.256517 4.4244 0.329507 0.347208 0.894105 0.100655 0.185028 2.26667 0.269048 0.23782 4.78326 0.339307 0.279068 0.899887 0.138134 0.17762 2.79625 0.351827 0.362916 5.27426 0.270657 0.341632 0.961408 0.15959 0.245564 9.8 10 17915 1220 2256 1865
10.1 2.125 0.275 0.3075 4.48637 0.395545 0.341368 0.808636 0.142108 0.176312 1.9537 0.209838 0.19537 4.49947 0.284855 0.329372 0.707011 0.123313 0.133353 2.475 0.375 0.314062 5.04224 0.313667 0.371014 0.792464 0.149034 0.175162 10 10.2 18467 712 2105 1737
10.3 2.26875 0.247917 0.275 4.54639 0.329681 0.301383 0.902709 0.0719035 0.160871 1.64423 0.0977046 0.119231 4.05135 0.259761 0.277259 0.517384 0.10074 0.0477775 1.98654 0.358774 0.207967 4.53787 0.375688 0.334523 0.645578 0.0951872 0.133946 10.2 10.4 18885 359 1973 1476
10.5 2.1 0.25 0.4 4.35504 0.391588 0.364902 0.873444 0.181366 0.203568 1.42847 0.0804563 0.0883207 3.52688 0.259643 0.25444 0.42582 0.0390325 0.0439347 1.71667 0.245833 0.166667 4.1802 0.345113 0.306225 0.508456 0.101087 0.0519211 10.4 10.6 18229 168 1782 1264
10.7 1.75 0.225 0.3125 4.03437 0.55553 0.606488 0.507697 0.268269 0.107454 1.29554 0.0723214 0.0877976 2.97324 0.365107 0.370857 0.377485 0.0588027 0.0501201 1.45357 0.235491 0.143344 3.55114 0.414543 0.425529 0.399905 0.082217 0.060194 10.6 10.8 16171 67 1333 930
10.9 1.925 0.725 0.5 4.17308 0.810337 0.663462 0.668991 0.242067 0.228605 1.2119 0.0809524 0.116905 2.55996 0.288947 0.316022 0.345605 0.0544469 0.0964891 1.3125 0.121323 0.158929 3.14666 0.326454 0.405628 0.335506 0.0643836 0.0876029 10.8 11 12224 24 764 569
11.1 1.9 0.55 0.45 3.79447 3.41587 1.5262 0.597597 0.776202 0.381731 1.0875 0.0984375 0.0897727 2.2453 0.441067 0.329445 0.243631 0.0961245 0.0299833 1.175 0.1125 0.190625 2.7441 0.28785 0.447117 0.276814 0.100673 0.0680981 11 11.2 7671 6 325 248
11.3 0.675 1.05 0.675 0.692067 1.33413 0.692067 0.657933 0.9 0.657933 1.025 0.175 0.25 2.01923 0.718269 0.460336 0.211059 0.129328 0.0728369 1.05313 0.071875 0.215625 2.41225 0.561383 0.338698 0.232727 0.105816 0.0610892 11.2 11.4 3846 2 70 83
11.5 0 0 0 0 0 0 0 0 0 0.8 1.3 0.425 2.64207 0.968269 2.15 0.339664 0.297597 0.218269 0.95 0.45 0.5625 2.23894 1.18966 0.752403 0.121395 0.0896638 0.0370196 11.4 11.6 1413 0 7 14
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.55 0 0 1.59207 0 0 1.26587 0 11.6 11.8 390 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 98 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 10 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
