#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.971935.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.42359 1.11575 0.809703 6.21562 0.548566 0.518991 1.43851 0.498934 0.508276 4.08135 1.17168 1.20735 6.64928 0.551038 0.586671 1.63691 0.845165 0.660003 4.11163 1.12634 1.13663 6.62407 0.56657 0.590494 1.63438 0.866322 0.633867 7.2 7.4 109944 8100 9532 8214
7.5 3.60614 0.934931 0.817715 6.36785 0.471058 0.453344 1.47482 0.453952 0.485448 4.44758 0.976011 1.30275 6.8946 0.464507 0.54832 1.72513 0.904209 0.687723 4.48529 0.937868 1.20368 6.86405 0.516704 0.48702 1.74418 0.932869 0.714358 7.4 7.6 98297 8158 9415 8134
7.7 3.68141 0.791629 0.773077 6.41286 0.420437 0.405807 1.49479 0.368549 0.47955 4.59145 0.853745 1.20155 7.02125 0.450353 0.466569 1.7735 0.836186 0.680875 4.63846 0.919684 1.26273 7.05295 0.461545 0.515391 1.81356 0.931811 0.779281 7.6 7.8 85908 7435 8877 7683
7.9 3.68365 0.607417 0.690425 6.39048 0.355821 0.412331 1.496 0.323875 0.402991 4.67904 0.697879 1.08373 7.09122 0.367908 0.435553 1.84087 0.680149 0.729429 4.75389 0.757128 1.13722 7.22025 0.389667 0.491623 1.90462 0.77207 0.811665 7.8 8 73404 6897 8156 6910
8.1 3.61429 0.479192 0.619406 6.30033 0.306701 0.370804 1.49548 0.250967 0.389543 4.69444 0.589683 1.00444 7.13321 0.321283 0.406781 1.88063 0.59615 0.726541 4.84314 0.602201 0.984804 7.2759 0.338499 0.391249 1.93545 0.756041 0.830692 8 8.2 63628 6148 7452 6310
8.3 3.52946 0.465536 0.555122 6.32871 0.412169 0.400938 1.4717 0.197362 0.373484 4.697 0.495254 0.956677 7.18508 0.350212 0.400609 1.87369 0.55999 0.712312 4.8131 0.508843 1.0077 7.25771 0.335422 0.433496 1.95074 0.589717 0.865953 8.2 8.4 56989 5960 7055 5859
8.5 3.56198 0.413802 0.569055 6.58715 0.429076 0.49613 1.45429 0.159699 0.386857 4.69213 0.409708 0.898747 7.34598 0.378622 0.475739 1.87533 0.427001 0.719513 4.86862 0.430725 0.990839 7.37653 0.35318 0.45804 2.01363 0.533141 0.88506 8.4 8.6 51519 5716 6526 5553
8.7 3.40714 0.368498 0.508494 6.57041 0.403454 0.515172 1.39563 0.128691 0.34003 4.58676 0.343593 0.884383 7.3513 0.349355 0.466924 1.77401 0.259988 0.631993 4.796 0.352684 1.0085 7.40064 0.27507 0.408472 1.97765 0.383705 0.844882 8.6 8.8 44964 5370 5714 4793
8.9 3.09044 0.312589 0.417364 6.26996 0.342277 0.452647 1.306 0.118833 0.251989 4.4425 0.304318 0.819773 7.20215 0.32456 0.478662 1.70546 0.176797 0.574019 4.66711 0.343379 0.992105 7.28605 0.293727 0.436601 1.91024 0.267657 0.809963 8.8 9 38995 4804 4965 4211
9.1 2.83516 0.31114 0.352724 5.93257 0.355179 0.43479 1.18323 0.126384 0.234774 4.1663 0.318814 0.631522 6.98781 0.295315 0.417709 1.5832 0.147838 0.454134 4.48145 0.308989 0.847193 7.18988 0.259588 0.437646 1.73581 0.260027 0.678493 9 9.2 33765 4221 4429 3807
