#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.903592.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.3375 1.14694 0.983125 5.82923 0.603824 0.535522 1.44398 0.565337 0.56796 3.91992 1.25388 1.37797 6.19997 0.653212 0.624839 1.67309 0.959738 0.737556 3.96419 1.19801 1.30964 6.21821 0.659279 0.644473 1.66131 0.984049 0.744113 7.2 7.4 80034 6986 8034 6614
7.5 3.50032 0.99333 0.999201 5.98312 0.521756 0.504588 1.45654 0.52115 0.524891 4.22049 1.07627 1.40777 6.44861 0.565498 0.551249 1.70398 1.01083 0.761702 4.26926 1.02957 1.38541 6.44952 0.577566 0.570113 1.72508 0.97051 0.77447 7.4 7.6 71733 6814 7813 6295
7.7 3.53142 0.775724 0.970964 5.98903 0.445284 0.455127 1.47629 0.388855 0.514498 4.389 0.886746 1.40577 6.57471 0.504344 0.5938 1.72873 0.939205 0.745305 4.4399 0.919024 1.40562 6.60089 0.526959 0.516019 1.82188 0.976167 0.869868 7.6 7.8 62598 6292 7386 5949
7.9 3.49595 0.634736 0.809279 5.90654 0.373505 0.442195 1.4698 0.353291 0.47277 4.43644 0.728559 1.26422 6.62364 0.430859 0.54098 1.82091 0.840579 0.796701 4.56378 0.773725 1.37602 6.77741 0.407197 0.607911 1.85833 0.908176 0.852714 7.8 8 54796 5816 6656 5329
8.1 3.49539 0.528502 0.784086 5.93303 0.377446 0.45392 1.47849 0.289828 0.450617 4.44577 0.59096 1.19577 6.65093 0.378852 0.526476 1.87565 0.660951 0.85233 4.57056 0.648185 1.27854 6.80111 0.390078 0.590968 1.92757 0.759997 0.906035 8 8.2 49178 5461 6336 4855
8.3 3.46985 0.469682 0.756809 6.09156 0.450144 0.534397 1.4691 0.229175 0.478926 4.48714 0.501673 1.15293 6.79318 0.421985 0.543463 1.87439 0.578245 0.823127 4.66368 0.504458 1.28511 6.89623 0.338777 0.548619 1.96286 0.657247 0.95867 8.2 8.4 45776 5431 5862 4745
8.5 3.47111 0.379547 0.730111 6.27354 0.476352 0.621608 1.44273 0.155804 0.457865 4.51719 0.378502 1.11781 6.94732 0.38177 0.590504 1.88597 0.449929 0.807127 4.63585 0.431878 1.23104 6.98554 0.300493 0.587502 2.03111 0.526602 1.00087 8.4 8.6 41578 5271 5746 4352
8.7 3.32986 0.3109 0.646907 6.21957 0.40396 0.600448 1.40543 0.104204 0.408094 4.40329 0.325347 1.06978 6.9108 0.309684 0.517946 1.75801 0.301655 0.727953 4.60064 0.353205 1.22564 6.96777 0.291126 0.556513 1.95939 0.387526 0.932669 8.6 8.8 36161 4804 4972 3944
8.9 3.06154 0.309484 0.487625 5.90046 0.411854 0.515741 1.30752 0.111615 0.324922 4.23684 0.281015 0.963092 6.74015 0.321649 0.550501 1.66489 0.189602 0.644333 4.4525 0.306875 1.15563 6.88387 0.259284 0.545242 1.84391 0.269437 0.830348 8.8 9 31756 4366 4413 3379
9.1 2.77222 0.326111 0.409722 5.66679 0.319302 0.484684 1.19248 0.118096 0.245187 4.02187 0.28416 0.734375 6.61139 0.292058 0.455803 1.56912 0.167318 0.519019 4.264 0.336 1.01688 6.79889 0.266182 0.485599 1.70695 0.256971 0.720243 9 9.2 28112 3810 3880 3063
