#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.460622.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.880867 0.601463 0.493367 1.69241 0.602058 0.788328 0.269699 0.470288 0.150489 0.95 0.678247 0.585 1.8417 0.670847 0.967943 0.290063 0.533736 0.194056 0.87582 0.64918 0.57582 1.71024 0.696145 1.21818 0.296832 0.406828 0.20228 7.2 7.4 23 71 37 14
7.5 0.848776 0.642891 0.488061 1.74295 0.690463 0.969985 0.250461 0.350694 0.150965 0.96203 0.906254 0.579338 1.94134 0.803452 1.16635 0.27774 0.543988 0.17786 0.909135 0.808365 0.596635 1.81205 0.807257 1.14691 0.296702 0.419207 0.194262 7.4 7.6 7 135 76 21
7.7 0.855769 0.703606 0.519051 1.87908 0.607854 1.10063 0.238656 0.335896 0.144734 0.901108 0.892971 0.588608 1.98582 0.763934 1.24676 0.243443 0.376168 0.138074 0.886806 0.75248 0.549306 1.89069 0.763391 1.13156 0.246637 0.377908 0.154253 7.6 7.8 5 177 122 23
7.9 0.842146 0.502726 0.46159 1.8487 0.566084 1.03837 0.246837 0.287723 0.139423 0.873313 0.67378 0.547063 2.00498 0.640965 1.25122 0.228067 0.350064 0.132363 0.89 0.6725 0.515 1.9922 0.664288 1.21359 0.243065 0.341595 0.149435 7.8 8 6 194 156 22
8.1 0.875 0.425 0.442797 1.87601 0.464145 0.963811 0.265953 0.303215 0.134222 0.89958 0.65667 0.48841 2.09429 0.511055 1.07769 0.242106 0.344029 0.132851 0.873214 0.635119 0.473214 1.89718 0.676559 1.0431 0.255494 0.318634 0.151578 8 8.2 27 193 141 31
8.3 0.868519 0.414815 0.368519 1.90136 0.379328 0.782312 0.299585 0.252499 0.169056 0.921364 0.617699 0.482078 2.07212 0.54278 0.870925 0.255376 0.311699 0.129482 0.91 0.615 0.31625 2.04912 0.596188 0.710904 0.266563 0.32142 0.12304 8.2 8.4 60 168 166 33
8.5 0.892994 0.355221 0.237438 1.89075 0.370582 0.601813 0.349792 0.281048 0.17947 0.903437 0.537472 0.354908 2.03822 0.458655 0.744957 0.272846 0.389079 0.123127 0.897727 0.585606 0.389394 2.04956 0.51726 0.876731 0.255937 0.373391 0.12507 8.4 8.6 123 178 168 43
8.7 0.895833 0.397917 0.181703 1.89335 0.361466 0.404938 0.362172 0.281458 0.143414 0.902419 0.605914 0.258669 2.02376 0.435602 0.409788 0.277065 0.369764 0.111519 0.84 0.61 0.265 1.96682 0.640622 0.531008 0.238643 0.383553 0.101514 8.6 8.8 255 177 202 54
8.9 0.895263 0.313828 0.158458 1.85416 0.35869 0.329313 0.407673 0.215971 0.164775 0.883333 0.475 0.194697 1.99443 0.36979 0.388057 0.280577 0.322035 0.0882893 0.8625 0.4725 0.2475 2.0572 0.47573 0.566876 0.228024 0.355152 0.0930709 8.8 9 465 207 279 56
9.1 0.878488 0.273595 0.122366 1.83646 0.288565 0.297343 0.417275 0.188534 0.159104 0.911538 0.373462 0.194872 1.97622 0.380093 0.37659 0.289083 0.246197 0.0906672 0.853125 0.434375 0.203125 1.88461 0.556738 0.384857 0.243536 0.259118 0.0895658 9 9.2 843 245 328 68
9.3 0.893421 0.266996 0.123797 1.84807 0.29395 0.252783 0.445036 0.163062 0.144946 0.87803 0.332684 0.18053 1.87812 0.356301 0.295148 0.277964 0.247519 0.0818879 0.844231 0.422436 0.212981 1.9462 0.379998 0.461189 0.216958 0.206845 0.0802513 9.2 9.4 1434 256 421 96
9.5 0.886275 0.215809 0.114399 1.84189 0.350167 0.250958 0.437912 0.140339 0.142355 0.843182 0.25247 0.138054 1.79683 0.321539 0.26515 0.278776 0.194749 0.0742102 0.786538 0.294711 0.161538 1.9133 0.500042 0.473251 0.247858 0.178347 0.0797466 9.4 9.6 2172 249 527 76
9.7 0.88 0.165833 0.119 1.8244 0.291886 0.303151 0.449104 0.0864212 0.144603 0.8 0.218182 0.0840909 1.75677 0.278005 0.239525 0.261084 0.166647 0.0550732 0.8375 0.2875 0.14375 1.86907 0.419779 0.369316 0.259257 0.203919 0.0930527 9.6 9.8 3248 226 683 130
9.9 0.925 0.254167 0.132143 1.87668 0.41244 0.284066 0.396302 0.127138 0.131575 0.757353 0.140083 0.092109 1.64391 0.29362 0.230432 0.241534 0.104195 0.0515859 0.821429 0.188571 0.143651 1.81884 0.374654 0.323175 0.264695 0.109527 0.103567 9.8 10 4466 123 809 152
10.1 1.125 0.2625 0.25625 2.26105 0.343992 0.422125 0.444235 0.13726 0.159134 0.735784 0.0730392 0.0662721 1.56173 0.240379 0.193441 0.231771 0.0736154 0.0309408 0.786111 0.174603 0.128968 1.79242 0.296034 0.377529 0.247426 0.11063 0.0517511 10 10.2 6276 96 1014 190
10.3 1.01667 0.258333 0.233333 2.26009 0.231571 0.222235 0.350025 0.115722 0.113325 0.717347 0.0552492 0.0566327 1.56831 0.19962 0.200324 0.229341 0.0336447 0.0200181 0.725 0.1375 0.108333 1.80432 0.257294 0.388698 0.233274 0.0900054 0.0547008 10.2 10.4 8122 65 1039 207
10.5 1.0875 0.2375 0.2625 2.27956 0.381731 0.229084 0.274521 0.118269 0.0748403 0.69 0.0531818 0.0473369 1.5072 0.198968 0.17427 0.215047 0.0179891 0.0198911 0.7375 0.1625 0.123611 1.86869 0.243772 0.422777 0.199246 0.0505182 0.0509729 10.4 10.6 9207 42 1067 185
10.7 1.2375 0.4875 0.2125 2.60481 0.199277 0.275361 0.241588 0.204328 0.0421483 0.659444 0.0541919 0.0299306 1.45236 0.158694 0.210535 0.218487 0.0253646 0.0218852 0.65 0.085 0.04375 1.63725 0.326202 0.324639 0.205359 0.0331697 0.0562497 10.6 10.8 8568 27 832 188
10.9 1.275 0.425 0.275 2.64447 0.16274 0.897597 0.561059 0.234134 0.323798 0.696 0.0480477 0.0579402 1.4899 0.18399 0.209061 0.219642 0.0223585 0.0222947 0.733333 0.0833334 0.103333 1.84435 0.268792 0.374576 0.209445 0.0282969 0.0506683 10.8 11 6819 13 623 137
11.1 1.525 0.275 0.75 1.78413 0.568269 0.257933 0.915866 0.542067 0.434135 0.693182 0.0501515 0.0731818 1.51681 0.217959 0.217694 0.208535 0.0249282 0.0192577 0.66 0.085 0.09 1.62572 0.233176 0.376202 0.15601 0.0607103 0.0356366 11 11.2 4011 3 290 86
11.3 0.7 0.175 0.7 0.734134 1.70793 0.734134 0.623798 0.0579328 0.623798 0.64375 0.06625 0.0729167 1.43437 0.173319 0.226202 0.193991 0.0424285 0.02101 0.62 0.0925 0.07 1.26995 0.492067 0.231009 0.151924 0.107454 0.0527411 11.2 11.4 1653 3 89 29
11.5 0 0 0 0 0 0 0 0 0 0.8 0.25 0.175 1.41907 0.201602 0.124599 0.274521 0.17584 0.0750811 0.65 0.325 0.325 1.2762 0.176202 0.357933 0.106731 0.132933 0.0289664 11.4 11.6 454 0 18 4
11.7 0 0 0 0 0 0 0 0 0 0 0.875 0 0 0.892067 0 0 0.857933 0 0.2 0.775 0.2 0.342067 0.65 0.342067 0.115866 0.792067 0.115866 11.6 11.8 76 0 1 1
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.325 0 0 0.342067 0 0 0.307933 0 11.8 12 5 0 0 1
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
