#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.587185.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.2789 0.912771 1.03921 3.51327 0.590816 0.963534 0.997437 0.800764 0.61258 2.65383 0.877673 1.35933 3.80013 0.611885 1.01515 1.08989 1.11873 0.658054 2.66852 0.885053 1.35685 3.77115 0.607269 0.961118 1.12692 1.16971 0.736181 7.2 7.4 3402 585 603 252
7.5 2.25 0.6875 1.06801 3.54098 0.570311 0.972923 0.95869 0.654824 0.599148 2.7837 0.748997 1.48699 3.89937 0.531552 1.05821 1.06316 1.20591 0.664956 2.68103 0.818965 1.41277 3.83423 0.436922 0.974786 1.01071 1.19698 0.660948 7.4 7.6 2877 493 545 199
7.7 2.07708 0.851864 0.923558 3.64543 0.566651 1.01226 0.795971 0.863003 0.470816 2.55 0.902381 1.31949 3.97453 0.488564 1.11474 0.865594 1.31718 0.522565 2.75 0.775 1.5163 3.97892 0.422875 1.05289 0.913039 1.36952 0.552641 7.6 7.8 2468 489 501 190
7.9 1.9625 0.8875 0.817535 3.6221 0.602411 0.936258 0.75959 0.798107 0.480814 2.45156 0.946094 1.28145 3.94421 0.506984 1.08143 0.836094 1.33127 0.542473 2.612 0.93175 1.42396 3.99303 0.472566 1.0386 0.830411 1.38658 0.498222 7.8 8 2148 439 457 208
8.1 2.00379 0.716212 0.877211 3.59928 0.660182 0.899142 0.727819 0.69835 0.424369 2.5 0.888334 1.33971 3.98455 0.419071 0.9941 0.746302 1.21871 0.447021 2.49 1.01 1.27833 4.04737 0.417369 1.13746 0.779706 1.24819 0.484841 8 8.2 1832 396 416 185
8.3 1.97262 0.672078 0.813333 3.53477 0.640656 0.847697 0.745714 0.579656 0.426932 2.49537 0.783796 1.27662 3.97069 0.425843 0.992047 0.768848 0.98576 0.461432 2.625 0.783333 1.39 4.13067 0.350698 1.16582 0.809227 1.15533 0.50186 8.2 8.4 1645 399 355 160
8.5 1.995 0.512051 0.790202 3.52524 0.524189 0.809534 0.801445 0.429193 0.426162 2.45882 0.688235 1.23804 3.9221 0.44892 1.00948 0.785147 0.990723 0.467578 2.55417 0.799405 1.33371 4.05358 0.411122 1.10064 0.811375 0.985364 0.496103 8.4 8.6 1628 444 364 133
8.7 1.93158 0.441002 0.738776 3.43873 0.523153 0.796863 0.826708 0.335149 0.427354 2.285 0.655625 1.06417 3.80192 0.378206 0.945184 0.740907 0.744947 0.389351 2.38438 0.747768 1.11458 3.9409 0.43716 1.0703 0.734861 0.736537 0.4005 8.6 8.8 1673 456 396 142
8.9 1.795 0.423333 0.623572 3.30858 0.513415 0.683012 0.785807 0.242257 0.345073 2.15833 0.65 0.905 3.69179 0.386225 0.800804 0.741697 0.526338 0.389885 2.22083 0.782738 1.02798 3.8556 0.381643 0.963498 0.669506 0.662092 0.375605 8.8 9 1980 430 459 197
9.1 1.72833 0.371667 0.527514 3.25984 0.402595 0.619318 0.801574 0.157488 0.350374 2.05625 0.525 0.814871 3.60502 0.334494 0.804473 0.733599 0.408586 0.343538 2.14 0.593333 0.915 3.73196 0.394117 0.797503 0.674282 0.476927 0.349607 9 9.2 2462 469 555 252
9.3 1.65682 0.339336 0.475337 3.12166 0.400434 0.49794 0.732579 0.176151 0.260549 1.92083 0.523611 0.675439 3.43316 0.384833 0.613491 0.735542 0.291097 0.357414 1.935 0.600714 0.680455 3.61878 0.427605 0.727765 0.656982 0.294135 0.301299 9.2 9.4 3231 515 720 298
9.5 1.645 0.274444 0.455714 3.0868 0.404416 0.438227 0.734418 0.122678 0.250859 1.70192 0.438355 0.503775 3.29724 0.303804 0.561283 0.642341 0.185772 0.302263 1.76944 0.603055 0.580556 3.44378 0.373145 0.612682 0.553404 0.347631 0.22143 9.4 9.6 4393 507 886 371
