#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.556810.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.54024 1.02458 0.465238 2.89384 0.728556 0.661164 0.757129 0.70011 0.450773 1.81321 1.33385 0.725968 3.27798 0.655873 0.880366 0.772013 1.18431 0.469264 2.19485 0.947335 1.05067 3.3088 0.651532 0.801232 0.80834 1.29984 0.494878 7.2 7.4 364 55 55 34
7.5 1.64365 1.08286 0.649473 3.03869 0.671643 0.853534 0.751201 0.805282 0.455764 1.91909 1.27191 0.890966 3.41298 0.570243 0.950547 0.776908 1.24113 0.536281 2.08276 1.09581 0.955486 3.45298 0.532355 0.87739 0.724732 1.19623 0.500211 7.4 7.6 296 64 83 24
7.7 1.58636 1.15114 0.741364 3.12174 0.70711 0.889228 0.614191 0.876268 0.409242 1.85506 1.2814 0.836309 3.41194 0.564103 0.924646 0.673668 1.25302 0.467898 1.85833 1.46667 0.958333 3.49991 0.746163 0.990741 0.719019 1.29589 0.504233 7.6 7.8 246 97 110 47
7.9 1.58447 1.08283 0.831696 3.17954 0.729504 0.89402 0.547926 0.912133 0.388763 1.82708 1.32604 0.932842 3.45138 0.64391 0.881538 0.601192 1.19187 0.425915 1.90139 1.33611 0.973611 3.55904 0.616077 0.949204 0.672417 1.39005 0.469291 7.8 8 223 108 123 32
8.1 1.57321 0.911025 0.739881 3.17641 0.667012 0.762594 0.565178 0.741922 0.368196 1.783 1.20138 0.901015 3.42365 0.615987 0.785298 0.547119 1.12153 0.359636 1.83421 1.32579 0.917054 3.54068 0.630875 0.905061 0.546547 1.09336 0.351915 8 8.2 219 110 128 34
8.3 1.60357 0.888928 0.622639 3.13255 0.620085 0.716682 0.612594 0.615812 0.358898 1.80882 1.25118 0.805172 3.47403 0.515829 0.875077 0.577057 1.04798 0.365917 1.92273 1.23144 0.904727 3.56406 0.59988 0.902651 0.622364 1.08036 0.403211 8.2 8.4 247 109 120 59
8.5 1.56667 0.756548 0.535539 3.07557 0.635645 0.713248 0.63064 0.508029 0.317564 1.88722 0.987778 0.849235 3.43552 0.502933 0.815336 0.581259 0.888286 0.330469 1.88333 1.12738 0.827976 3.49038 0.624073 0.843925 0.587987 0.784617 0.350365 8.4 8.6 411 149 165 57
8.7 1.53529 0.618277 0.472353 2.95957 0.640842 0.56679 0.679489 0.301893 0.35209 1.845 0.886945 0.790833 3.29247 0.570862 0.644432 0.609482 0.666364 0.338916 1.75833 1.25417 0.761458 3.55913 0.469228 0.905315 0.536507 0.731526 0.286979 8.6 8.8 576 171 184 69
8.9 1.49688 0.509375 0.44919 2.93543 0.492772 0.550703 0.676034 0.253787 0.306879 1.71607 0.783929 0.623929 3.29169 0.42672 0.714832 0.626447 0.477084 0.334786 1.725 0.9 0.709375 3.44997 0.433316 0.871321 0.544804 0.477957 0.308704 8.8 9 917 228 251 117
9.1 1.47083 0.420076 0.411333 2.82173 0.445192 0.49864 0.677306 0.21172 0.281727 1.68929 0.602381 0.581547 3.16538 0.435853 0.621071 0.644374 0.3657 0.308273 1.55625 0.9125 0.502679 3.3709 0.426268 0.838757 0.532763 0.427924 0.291119 9 9.2 1414 299 339 144
9.3 1.51667 0.348958 0.422727 2.81475 0.372698 0.464944 0.702249 0.143871 0.255933 1.58438 0.558272 0.502431 3.08047 0.389959 0.58378 0.596019 0.291306 0.278958 1.61875 0.65625 0.550893 3.17475 0.424115 0.593518 0.547482 0.325 0.27763 9.2 9.4 2251 358 510 199
9.5 1.39286 0.332143 0.29014 2.73234 0.40555 0.353204 0.656388 0.125751 0.202791 1.39562 0.435625 0.370625 2.90552 0.368651 0.449461 0.528957 0.232985 0.219574 1.47955 0.570454 0.468434 2.9792 0.467664 0.554508 0.478579 0.343061 0.174356 9.4 9.6 3157 351 671 261
9.7 1.3625 0.28125 0.2625 2.68698 0.305511 0.321674 0.645413 0.0928593 0.190286 1.25185 0.270023 0.25714 2.71735 0.30337 0.38454 0.478334 0.190623 0.177123 1.31786 0.375 0.284524 2.86513 0.328172 0.414819 0.440083 0.231699 0.165479 9.6 9.8 4782 364 940 344
9.9 1.365 0.226667 0.22875 2.68619 0.284539 0.337696 0.624504 0.0986294 0.17422 1.17 0.203214 0.171293 2.58929 0.282679 0.309471 0.430682 0.141628 0.119664 1.25833 0.319444 0.195098 2.82001 0.28191 0.329243 0.453972 0.188187 0.159187 9.8 10 6638 295 1081 397
10.1 1.3725 0.215 0.224167 2.84783 0.436299 0.361947 0.605952 0.109074 0.169643 1.06622 0.0932432 0.109599 2.44206 0.270016 0.242145 0.367602 0.0845274 0.0569255 1.19773 0.256818 0.203084 2.74798 0.336256 0.418783 0.368942 0.118081 0.0976744 10 10.2 9347 201 1322 484
10.3 1.485 0.24 0.251667 2.82524 0.432933 0.304091 0.578561 0.108582 0.170982 0.9815 0.0871275 0.060865 2.33222 0.227232 0.243396 0.3312 0.0592063 0.0777341 1.13929 0.22033 0.14724 2.68581 0.284272 0.269775 0.342211 0.080062 0.0751248 10.2 10.4 12218 157 1458 556
10.5 1.55 0.35 0.35 3.09158 0.510901 0.293827 0.628848 0.124759 0.174639 0.943293 0.0548554 0.0654759 2.17963 0.216626 0.22239 0.308551 0.0375388 0.0719762 0.998214 0.169286 0.120714 2.53039 0.297608 0.349666 0.302685 0.0500326 0.074798 10.4 10.6 13731 70 1394 476
10.7 1.65 0.5 0.3625 3.23545 0.241706 0.266227 0.62284 0.154807 0.178126 0.884239 0.0663562 0.0516994 2.00104 0.200732 0.256658 0.257962 0.0666867 0.0322295 0.933333 0.136667 0.110606 2.30872 0.35086 0.33904 0.229855 0.0727276 0.0236949 10.6 10.8 13082 51 1180 423
10.9 1.55 0.175 0.35 2.69928 0.676202 0.318269 0.476924 0.189664 0.0682689 0.85 0.0439999 0.0405556 1.81201 0.240419 0.183691 0.247815 0.0750571 0.0279506 0.884375 0.0739583 0.119375 2.19735 0.271444 0.344553 0.226536 0.0554453 0.0318234 10.8 11 9987 25 755 301
11.1 1.725 0.175 0.325 3.22861 0.4 1.35793 0.747597 0.115865 0.557933 0.829464 0.0419644 0.0992011 1.74469 0.165916 0.313688 0.228236 0.0798322 0.0233207 0.771875 0.090625 0.084375 1.8798 0.262138 0.285239 0.220091 0.0293892 0.0455702 11 11.2 5908 6 341 164
11.3 1.55 1.475 1.55 1.7762 1.30793 1.7762 1.35793 0.95 1.35793 0.746429 0.101488 0.0630953 1.55096 0.276202 0.235395 0.200963 0.0677922 0.0283397 0.675 0.125 0.0833334 1.62403 0.234016 0.431648 0.157273 0.0617185 0.0620562 11.2 11.4 2495 2 101 63
11.5 1.325 0.7 1.325 1.34207 0.7 1.34207 1.30793 0.7 1.30793 0.625 0.2 0.375 1.32224 1.3881 0.835697 0.215866 0.227765 0.134134 0.675 0.15 0.35 1.02067 0.397596 0.110336 0.145193 0.102403 0.0634621 11.4 11.6 697 1 9 8
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.225 1.05 0.225 0.242067 1.08413 0.242067 0.0658655 0.942067 0.0658655 11.6 11.8 146 0 0 1
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 12 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
