#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.652998.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.63587 0.889131 1.14656 4.02709 0.641886 0.920826 1.34857 0.645361 0.78671 3.10212 1.0458 1.53576 4.34909 0.684426 0.978105 1.58081 1.123 0.959907 3.18833 0.961667 1.55244 4.39694 0.709949 1.03077 1.69542 1.05344 1.05913 7.2 7.4 11534 1870 1889 1073
7.5 2.72601 0.775236 1.23338 4.10063 0.56831 0.972389 1.3362 0.68389 0.766577 3.24778 0.847222 1.66157 4.45139 0.596753 1.06275 1.68467 1.07775 1.07195 3.32685 0.892592 1.66523 4.50953 0.637539 1.03483 1.72643 1.13463 1.08592 7.4 7.6 9166 1585 1654 903
7.7 2.77778 0.601543 1.30657 4.19413 0.593124 1.05451 1.31843 0.526334 0.822694 3.31987 0.763878 1.73251 4.54442 0.587417 1.08723 1.71513 1.10862 1.16925 3.42065 0.755043 1.78613 4.6699 0.554855 1.15522 1.73033 0.945891 1.173 7.6 7.8 8064 1510 1459 817
7.9 2.82093 0.544695 1.32186 4.36281 0.671139 1.15599 1.28659 0.454464 0.816099 3.38723 0.623292 1.81999 4.71474 0.484689 1.17536 1.52724 0.961058 1.04647 3.45 0.6875 1.85577 4.78391 0.413015 1.21339 1.63431 0.840326 1.12063 7.8 8 7300 1466 1381 750
8.1 2.83851 0.39201 1.38902 4.47697 0.532752 1.19031 1.20791 0.366094 0.727057 3.38009 0.52205 1.78763 4.833 0.371425 1.21561 1.4681 0.896884 0.994975 3.521 0.554 1.92561 4.81095 0.336685 1.17293 1.54666 0.905575 1.09567 8 8.2 6680 1389 1319 690
8.3 2.73571 0.386508 1.27157 4.46799 0.498887 1.12183 1.17845 0.271159 0.709983 3.36802 0.441699 1.80351 4.78995 0.324503 1.1331 1.39706 0.813628 0.938801 3.4975 0.4625 1.91859 4.83863 0.329295 1.194 1.46861 0.901706 0.972586 8.2 8.4 6023 1314 1145 638
8.5 2.64528 0.327865 1.15286 4.39698 0.421965 1.06203 1.17062 0.243282 0.604854 3.285 0.39 1.7325 4.78554 0.340411 1.09076 1.33199 0.638538 0.88606 3.37692 0.475855 1.78317 4.79222 0.338876 1.16595 1.51506 0.569745 1.00857 8.4 8.6 5494 1194 1081 570
8.7 2.47105 0.358947 1.01223 4.27732 0.453392 1.00755 1.09216 0.203433 0.504991 3.19457 0.352775 1.56876 4.73729 0.314324 1.08679 1.30446 0.527176 0.809869 3.3175 0.437046 1.68156 4.81826 0.251486 1.03427 1.36179 0.719708 0.831141 8.6 8.8 5535 1264 1100 560
8.9 2.30988 0.27986 0.824884 4.06907 0.378528 0.841345 1.05292 0.146047 0.438778 3.00658 0.325564 1.43297 4.61924 0.290803 1.08182 1.18034 0.371515 0.684281 3.13816 0.394195 1.48459 4.69649 0.217721 0.992613 1.17306 0.529767 0.629897 8.8 9 5567 1202 1025 597
9.1 2.16579 0.277632 0.687456 3.94246 0.383161 0.793815 0.984538 0.105868 0.343126 2.75 0.376875 1.118 4.4517 0.317856 0.826895 1.07782 0.342581 0.516556 2.97273 0.389773 1.33811 4.57036 0.273223 0.913188 1.05066 0.416456 0.533326 9 9.2 6296 1236 1258 607
