#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.577060.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.11009 0.0279396 0.0714285 3.48022 0.0189927 0.0424941 0.686778 0.0226461 0.0231481 2.46964 0.0766373 0.108825 3.77872 0.0408614 0.0585253 0.735629 0.0301266 0.0336128 2.44888 0.0671856 0.0859964 3.77318 0.0457418 0.0508809 0.793641 0.0176112 0.026949 7.2 7.4 686034 30401 23501 10776
7.5 2.16141 0.0347459 0.0229011 3.5188 0.0739815 0.0259893 0.727624 0.0125076 0.0120932 2.63323 0.0428782 0.0642238 3.87335 0.0563688 0.0385883 0.803684 0.0154657 0.025076 2.61146 0.0534496 0.066581 3.88351 0.0442889 0.0469661 0.825779 0.0273212 0.0288182 7.4 7.6 553034 27172 20931 9290
7.7 2.2317 0.0786865 0.0573502 3.71039 0.195249 0.192059 0.757793 0.0288065 0.0179315 2.72143 0.0587232 0.0379949 4.00398 0.0980277 0.0869927 0.851947 0.0189248 0.0191413 2.72958 0.0419724 0.0365791 4.02196 0.0918794 0.0781286 0.893582 0.017507 0.0207318 7.6 7.8 448718 25512 18578 8178
7.9 2.39065 0.0961297 0.140399 4.17985 0.25245 0.383758 0.830598 0.0418293 0.046348 2.84926 0.0671179 0.0674086 4.27673 0.156992 0.178722 0.919959 0.0306595 0.0257085 2.89217 0.0671508 0.0862861 4.24017 0.100737 0.139812 0.96546 0.0383459 0.0346242 7.8 8 372372 24581 17070 7442
8.1 2.50617 0.0937667 0.13761 4.52358 0.153187 0.352077 0.888045 0.0359324 0.0450625 2.95705 0.0661004 0.080735 4.53254 0.178511 0.228307 0.978761 0.035632 0.0337613 2.99748 0.0598919 0.0689318 4.40386 0.0917006 0.121752 1.06684 0.0252008 0.0284398 8 8.2 305692 23337 15096 6400
8.3 2.4868 0.0785661 0.147547 4.52263 0.114558 0.252161 0.884505 0.0331919 0.0496718 2.97448 0.0622118 0.0704594 4.6091 0.148564 0.235032 1.00584 0.0366561 0.0313461 3.0464 0.046674 0.0635004 4.47919 0.0863347 0.1337 1.04065 0.0383921 0.0463126 8.2 8.4 244872 20479 13315 5396
8.5 2.40213 0.0699694 0.141567 4.36814 0.117891 0.225197 0.863375 0.0366265 0.0553739 2.93639 0.0578506 0.057704 4.63069 0.140475 0.212215 0.996085 0.0373389 0.0364238 3.04572 0.0676608 0.0645833 4.52209 0.115517 0.146009 1.01517 0.0426987 0.0378223 8.4 8.6 191643 17221 10825 4567
8.7 2.30185 0.0897458 0.126429 4.22384 0.113775 0.232834 0.819021 0.036669 0.0475767 2.92707 0.058109 0.0658748 4.60652 0.136616 0.199924 1.01548 0.0361081 0.0390205 3.03267 0.0467279 0.0569346 4.50558 0.0984507 0.123634 1.0456 0.0340877 0.039466 8.6 8.8 149356 14442 9032 3538
8.9 2.20858 0.0701759 0.134335 4.10163 0.121886 0.228021 0.79927 0.0260202 0.048632 2.87594 0.0566556 0.0703883 4.56396 0.143611 0.235785 1.03567 0.040199 0.034559 3.02076 0.0502136 0.0693302 4.46944 0.098701 0.0982003 1.07261 0.0305721 0.0344032 8.8 9 116882 11872 7250 3101
9.1 2.12705 0.0891852 0.139398 3.96295 0.115055 0.199731 0.738879 0.0340458 0.0446969 2.82193 0.0721345 0.0595942 4.55382 0.155691 0.215937 0.993821 0.0402257 0.0285921 3.02177 0.0557096 0.0605052 4.518 0.109922 0.11022 1.10143 0.0403574 0.0420905 9 9.2 92874 9482 6247 2530
9.3 2.07824 0.0974777 0.139254 3.89907 0.11541 0.197699 0.707784 0.0436743 0.0461054 2.79635 0.0670798 0.0739932 4.51099 0.127299 0.217906 0.998486 0.0330963 0.0393599 3.05578 0.0472562 0.0792873 4.49164 0.0960155 0.120473 1.02882 0.0724055 0.0320367 9.2 9.4 75280 7228 5409 2175
9.5 2.0383 0.112711 0.158574 3.79795 0.125381 0.224435 0.660753 0.043798 0.0394182 2.70268 0.0632577 0.0580957 4.38312 0.134268 0.178026 0.999844 0.0396915 0.0320284 2.98177 0.0927625 0.072907 4.54055 0.10392 0.1296 1.10906 0.0679495 0.0600823 9.4 9.6 63315 5405 4640 1845
9.7 2.00133 0.10028 0.138708 3.6844 0.131607 0.186958 0.621571 0.0347298 0.0442881 2.62455 0.0714893 0.0741744 4.27567 0.122212 0.20141 0.97958 0.0365525 0.0379345 3.00687 0.064712 0.06899 4.6038 0.132752 0.18807 1.13831 0.0557299 0.0492276 9.6 9.8 55358 3960 4407 1663
9.9 1.96677 0.114472 0.146191 3.71599 0.115118 0.251013 0.583027 0.055188 0.0486163 2.49428 0.0702531 0.0681322 4.14306 0.133133 0.208797 0.944122 0.051156 0.0453393 2.89039 0.0815592 0.0742686 4.42595 0.128852 0.121648 1.15261 0.0420808 0.0612823 9.8 10 50131 2639 4156 1675
10.1 1.95469 0.130049 0.147775 3.69704 0.127745 0.167089 0.523288 0.0496666 0.0543793 2.32732 0.070261 0.0868633 3.94683 0.14673 0.17345 0.881556 0.036379 0.0387446 2.82028 0.0712919 0.045547 4.38968 0.138034 0.152275 1.03674 0.0716028 0.046566 10 10.2 46813 1575 4030 1559
10.3 2.22588 0.134691 0.229754 3.90679 0.0596414 0.13084 0.483804 0.0777596 0.0699627 2.10992 0.079607 0.0833855 3.74887 0.125304 0.184422 0.771405 0.0415605 0.0443125 2.69212 0.0579653 0.0544882 4.30557 0.114117 0.141014 0.956431 0.0416815 0.0375518 10.2 10.4 44300 755 3894 1573
10.5 2.22108 0.252488 0.18593 4.20949 0.19384 0.184337 0.613948 0.140093 0.113003 1.96623 0.0791162 0.0934316 3.5543 0.154829 0.205549 0.681791 0.0286079 0.0302832 2.48203 0.082247 0.116081 4.11053 0.154722 0.121336 0.846947 0.050321 0.0429746 10.4 10.6 39798 386 3593 1337
10.7 3.0006 0.267652 0.349887 4.47841 0.248532 0.245598 0.712152 0.35997 0.202127 1.77587 0.0768139 0.08276 3.31125 0.1364 0.147701 0.638495 0.0369025 0.0321137 2.30783 0.0865805 0.0945511 4.07097 0.117897 0.177043 0.784526 0.0334104 0.0374568 10.6 10.8 31547 131 2787 1169
10.9 2.84585 0.592197 0.214756 4.59518 0.215699 0.212168 1.05054 0.266859 0.767867 1.6482 0.0771257 0.11164 3.23679 0.14393 0.253632 0.530796 0.0278515 0.0400192 2.15543 0.0967746 0.0728338 3.8596 0.163273 0.128653 0.775036 0.0367094 0.0448931 10.8 11 20798 39 1664 866
