#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.247998.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.540398 0.0466521 0.0513854 1.01085 0.0849822 0.112829 0.196925 0.017181 0.0187421 0.549861 0.0464733 0.0562708 1.02068 0.110148 0.122419 0.191323 0.0172046 0.0183254 1.90061 0 0 1.90061 0 0 1.90061 0 0 7.2 7.4 542194 23413 2594 0
7.5 0.600517 0.0349047 0.0424494 1.10698 0.0460157 0.0731864 0.220959 0.0127847 0.0168689 0.619397 0.0440065 0.0504714 1.17989 0.0797638 0.123628 0.217339 0.0173797 0.01931 1.90061 0 0 1.90061 0 0 1.90061 0 0 7.4 7.6 427847 23152 2458 0
7.7 0.633403 0.022561 0.0316622 1.14892 0.0264708 0.0474288 0.232719 0.0116064 0.0123369 0.665259 0.0349802 0.0374192 1.25919 0.0440542 0.0677087 0.239409 0.0158009 0.0185701 1.90061 0 0 1.90061 0 0 1.90061 0 0 7.6 7.8 328131 21071 2223 0
7.9 0.634921 0.0217139 0.0299444 1.14121 0.0277724 0.0433421 0.236377 0.009087 0.0125676 0.687302 0.0346828 0.0361468 1.27941 0.0281159 0.0477157 0.254958 0.0158699 0.0177069 1.90061 0 0 1.90061 0 0 1.90061 0 0 7.8 8 246712 18157 1957 0
8.1 0.61665 0.021001 0.0296065 1.10639 0.0302783 0.0403715 0.2298 0.00849059 0.0126844 0.702988 0.0280125 0.0420383 1.28446 0.0240165 0.0454239 0.265336 0.0144842 0.0169259 1.90061 0 0 1.90061 0 0 1.90061 0 0 8 8.2 184145 15273 1730 0
8.3 0.585355 0.0175824 0.025711 1.07205 0.0246754 0.0389277 0.213296 0.00869681 0.00928995 0.699126 0.0306152 0.0414953 1.28382 0.021961 0.047581 0.253405 0.0142274 0.0148045 1.90061 0 0 1.90061 0 0 1.90061 0 0 8.2 8.4 137343 12778 1463 0
8.5 0.558828 0.0191867 0.0242268 1.03746 0.0261542 0.0398427 0.197503 0.00681068 0.00845024 0.683503 0.0325022 0.0391761 1.26686 0.0225776 0.0313026 0.232203 0.014291 0.0149726 1.90061 0 0 1.90061 0 0 1.90061 0 0 8.4 8.6 102082 10569 1182 0
8.7 0.531553 0.0170703 0.0277476 0.997435 0.0245363 0.0391904 0.186395 0.00733227 0.0101379 0.703713 0.0310125 0.0388217 1.26684 0.0237559 0.0292606 0.241724 0.0144304 0.0175387 1.90061 0 0 1.90061 0 0 1.90061 0 0 8.6 8.8 75346 8222 966 0
8.9 0.502018 0.0192602 0.0238923 0.960767 0.025868 0.032651 0.169939 0.00854103 0.00807595 0.717131 0.0220927 0.0372763 1.24628 0.0200198 0.0399203 0.27088 0.0125442 0.0192137 1.90061 0 0 1.90061 0 0 1.90061 0 0 8.8 9 55544 6340 846 0
9.1 0.478066 0.0153091 0.0229386 0.944286 0.0222693 0.0380782 0.159227 0.00548548 0.00810552 0.67693 0.0368213 0.0356011 1.22733 0.0254301 0.0261555 0.258037 0.0140324 0.0133933 1.90061 0 0 1.90061 0 0 1.90061 0 0 9 9.2 40876 4393 694 0
9.3 0.459822 0.0180491 0.0158143 0.923663 0.0253654 0.0334628 0.148224 0.00916037 0.011654 0.651979 0.0283399 0.03631 1.19897 0.0189998 0.0360589 0.240803 0.0114591 0.0174821 1.90061 0 0 1.90061 0 0 1.90061 0 0 9.2 9.4 29647 2848 611 0
9.5 0.451506 0.0163291 0.0248859 0.898205 0.0209553 0.0305633 0.143686 0.00604703 0.00807251 0.629133 0.0254651 0.0412494 1.16442 0.0247532 0.0576776 0.217027 0.0141336 0.0143631 1.90061 0 0 1.90061 0 0 1.90061 0 0 9.4 9.6 21292 1706 481 0
9.7 0.448488 0.0178903 0.0190325 0.867285 0.0289509 0.0287607 0.129889 0.0094903 0.00678898 0.60279 0.017554 0.0263293 1.11665 0.0481519 0.0290325 0.208328 0.0161725 0.0136454 1.90061 0 0 1.90061 0 0 1.90061 0 0 9.6 9.8 15328 927 394 0
9.9 0.446267 0.0286848 0.0257147 0.886186 0.0309554 0.0259495 0.119585 0.0138347 0.0170247 0.611072 0.0265016 0.0435858 1.09312 0.0385139 0.0327196 0.23098 0.0229416 0.0206265 1.90061 0 0 1.90061 0 0 1.90061 0 0 9.8 10 10654 416 328 0
10.1 0.457333 0.0477503 0.0307714 0.876308 0.0396433 0.0316827 0.120459 0.0178974 0.0232222 0.542767 0.0271712 0.0238888 1.04158 0.0251737 0.0318964 0.202006 0.0157883 0.0201705 1.90061 0 0 1.90061 0 0 1.90061 0 0 10 10.2 7907 208 294 0
10.3 0.568816 0.0218674 0.0736086 0.857266 0.0625386 0.0863984 0.146011 0.0258967 0.0267095 0.558689 0.0210729 0.0358735 1.05974 0.0251006 0.0358635 0.16807 0.025244 0.0217047 1.90061 0 0 1.90061 0 0 1.90061 0 0 10.2 10.4 5636 70 241 0
10.5 0.583403 0.0675128 0.0881956 0.820112 0.142949 0.0591395 0.178388 0.0501188 0.0805068 0.490971 0.0506296 0.057902 1.0258 0.0430108 0.0807371 0.144465 0.0151116 0.0179607 1.90061 0 0 1.90061 0 0 1.90061 0 0 10.4 10.6 3784 20 162 0
10.7 0.568816 0.0436365 0.193565 0.7972 0.0812032 0.0439134 0.047505 0.0739767 0.0118455 0.452677 0.0425301 0.0302466 0.924378 0.0355077 0.0366484 0.171689 0.0207802 0.0211575 1.90061 0 0 1.90061 0 0 1.90061 0 0 10.6 10.8 2601 10 128 0
10.9 0.583403 0.254998 0.0586217 1.05476 0.117919 0.238238 0.114484 0.485979 0.0433511 0.475403 0.0346125 0.0398354 0.891212 0.0511826 0.0400051 0.154899 0.0168585 0.0172494 1.90061 0 0 1.90061 0 0 1.90061 0 0 10.8 11 1615 6 96 0
11.1 0.8384 0.340991 0.111518 1.17268 0.0236654 0.305551 0.800674 0.361667 0.466973 0.475403 0.0787773 0.0398354 0.84835 0.0409034 0.087915 0.116108 0.0558001 0.0244848 1.90061 0 0 1.90061 0 0 1.90061 0 0 11 11.2 876 4 52 0
11.3 1.90061 0 0 1.90061 0 0 1.90061 0 0 0.472921 0.0958945 0.0298593 0.723351 0.146402 0.0659929 0.0680692 0.127774 0.023948 1.90061 0 0 1.90061 0 0 1.90061 0 0 11.2 11.4 323 0 13 0
