#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.933967.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.37206 1.09401 0.899776 5.99047 0.5599 0.541142 1.43286 0.526243 0.520854 4.04615 1.18531 1.32028 6.42694 0.580955 0.553272 1.6575 0.886915 0.715185 4.0371 1.14045 1.19321 6.41406 0.597324 0.560368 1.65899 0.91119 0.702014 7.2 7.4 93148 7680 8648 7393
7.5 3.52851 0.943949 0.890175 6.14268 0.529218 0.457106 1.4612 0.470674 0.488694 4.31791 1.05032 1.3341 6.6409 0.534208 0.500279 1.73001 0.965886 0.718109 4.33472 1.0129 1.27587 6.62392 0.54797 0.536887 1.73419 0.912461 0.758793 7.4 7.6 83615 7292 8678 7162
7.7 3.60573 0.788318 0.874575 6.21123 0.447909 0.447165 1.46402 0.39397 0.468592 4.47872 0.880311 1.32722 6.75761 0.509437 0.502005 1.74479 0.850179 0.710144 4.51404 0.954002 1.28904 6.83092 0.447768 0.543045 1.82705 0.93898 0.841172 7.6 7.8 73358 6899 8009 6567
7.9 3.59866 0.650275 0.747768 6.14623 0.379111 0.435652 1.48966 0.338383 0.420244 4.55224 0.725261 1.162 6.84575 0.404716 0.455746 1.83322 0.769062 0.758738 4.65764 0.747973 1.23373 6.94486 0.418941 0.471415 1.85732 0.892837 0.812171 7.8 8 63303 6410 7463 6075
8.1 3.55217 0.489042 0.700388 6.07391 0.330956 0.409326 1.49199 0.271529 0.418058 4.56649 0.595824 1.13823 6.8989 0.338464 0.486178 1.86603 0.642341 0.770179 4.68821 0.613292 1.21321 7.01098 0.3493 0.513048 1.91387 0.697909 0.912142 8 8.2 56069 5787 6770 5512
8.3 3.4601 0.471386 0.597596 6.15049 0.434327 0.424613 1.47791 0.207753 0.405317 4.60139 0.476528 1.08775 6.9566 0.398029 0.479872 1.83208 0.594316 0.754663 4.72008 0.528447 1.11944 7.06925 0.342982 0.518805 1.93991 0.640869 0.898035 8.2 8.4 51072 5694 6503 5279
8.5 3.52045 0.371688 0.631169 6.42704 0.48076 0.614253 1.43924 0.170106 0.425099 4.6125 0.409274 0.9575 7.13508 0.412368 0.504368 1.89659 0.453469 0.763176 4.75929 0.405066 1.15411 7.12121 0.337381 0.524932 2.03081 0.544382 0.95856 8.4 8.6 46217 5505 6050 4874
8.7 3.37381 0.329132 0.587998 6.40285 0.373188 0.585725 1.37371 0.152013 0.359033 4.50333 0.343302 0.951609 7.11845 0.323378 0.489763 1.79209 0.277079 0.704071 4.66417 0.356548 1.08202 7.15249 0.287169 0.457907 1.94533 0.353912 0.858577 8.6 8.8 40413 5104 5403 4398
8.9 3.11489 0.303162 0.445954 6.07171 0.407086 0.467188 1.31439 0.118391 0.262964 4.32895 0.263666 0.841202 6.96436 0.304057 0.485082 1.67006 0.186942 0.585655 4.5625 0.35 1.03864 7.04796 0.271428 0.480581 1.88767 0.302929 0.813116 8.8 9 35224 4515 4680 3779
9.1 2.85972 0.285627 0.38941 5.85002 0.287088 0.468469 1.19517 0.118069 0.215865 4.0663 0.303696 0.663304 6.75527 0.297792 0.450818 1.5877 0.126864 0.497157 4.35588 0.314118 0.957132 6.91089 0.25676 0.441123 1.72203 0.276319 0.729122 9 9.2 30774 4088 4113 3322
9.3 2.56944 0.323825 0.30915 5.57418 0.359801 0.399089 1.08654 0.135262 0.170561 3.71548 0.311086 0.613624 6.55511 0.314495 0.461545 1.43098 0.165942 0.375304 4.08879 0.31329 0.721146 6.70598 0.247577 0.386022 1.57733 0.189075 0.587381 9.2 9.4 27689 3388 3584 2988
9.5 2.4125 0.246324 0.260776 5.17073 0.338275 0.301309 1.00987 0.142377 0.168819 3.35104 0.302083 0.451042 6.23368 0.323617 0.386724 1.32339 0.124344 0.323418 3.87981 0.316025 0.59799 6.64392 0.254887 0.352391 1.46367 0.202578 0.441524 9.4 9.6 25268 2722 3159 2746
9.7 2.34583 0.249167 0.254167 5.01461 0.348888 0.294467 0.90972 0.117262 0.168561 3.00536 0.29256 0.306746 5.91029 0.303207 0.370368 1.1621 0.0981176 0.214798 3.45263 0.38209 0.471863 6.33155 0.29775 0.389943 1.21738 0.220223 0.284296 9.6 9.8 23335 1984 2805 2452
9.9 2.31875 0.21875 0.284375 4.93237 0.268529 0.308236 0.74015 0.187678 0.117159 2.5125 0.256731 0.275 5.48521 0.406476 0.355035 0.977705 0.114999 0.190599 3.16154 0.337271 0.389317 5.95814 0.365083 0.37165 1.05412 0.15538 0.226594 9.8 10 21841 1424 2513 2280
10.1 2.42273 0.237273 0.307727 5.06737 0.312283 0.450078 0.888248 0.104269 0.175501 2.08295 0.204545 0.178669 5.01175 0.344985 0.417249 0.719198 0.1301 0.138692 2.70937 0.365625 0.368466 5.67633 0.353459 0.383085 0.8494 0.145467 0.15321 10 10.2 20909 805 2210 1950
10.3 2.55 0.265 0.415 4.94294 0.33239 0.315484 0.964592 0.122599 0.146029 1.775 0.161765 0.0939189 4.4833 0.320598 0.342355 0.547082 0.0629372 0.0673579 2.18929 0.305451 0.276786 5.15592 0.333091 0.426516 0.686785 0.122287 0.110777 10.2 10.4 20294 374 1979 1644
10.5 2.25 0.525 0.25 5.03148 0.284135 0.29279 0.93931 0.212695 0.218387 1.54274 0.113925 0.0794086 3.95522 0.342609 0.335108 0.413492 0.0457138 0.0443659 1.88152 0.258478 0.187772 4.68168 0.425823 0.500818 0.559568 0.111945 0.0943478 10.4 10.6 19154 165 1663 1429
10.7 2.05 0.5375 0.425 4.85192 0.854807 0.9149 1.02597 0.127883 0.209137 1.41607 0.068544 0.101328 3.47401 0.379374 0.4367 0.377976 0.0721313 0.050294 1.6125 0.207813 0.182639 4.08218 0.499393 0.520547 0.466673 0.0862167 0.0852207 10.6 10.8 16778 71 1232 1055
10.9 2.325 0.275 0.65 4.56755 0.684134 1.09207 0.966106 0.156011 0.565384 1.33625 0.0915277 0.11525 2.89788 0.401268 0.37257 0.365645 0.0512227 0.0504343 1.425 0.13 0.165625 3.65851 0.446764 0.505472 0.369117 0.088412 0.0602888 10.8 11 13135 29 740 669
11.1 1.925 0.825 0.5875 4.54687 2.08173 1.9262 0.518991 0.810336 0.305529 1.175 0.125 0.16875 2.5554 0.399868 0.386906 0.234616 0.0933557 0.0235504 1.3 0.178571 0.216667 3.14109 0.430175 0.530606 0.310717 0.0489022 0.0966642 11 11.2 8383 11 349 326
11.3 0 1.775 0 0 2.03413 0 0 1.35793 0 1.1375 0.1625 0.2875 2.47973 0.478443 0.544633 0.221877 0.111064 0.0759019 1.05833 0.156667 0.313333 2.56946 0.60421 0.461774 0.219235 0.122754 0.0786493 11.2 11.4 4496 1 77 97
11.5 0 0 0 0 0 0 0 0 0 0.9 0.6 0.9 1.34207 1.0524 1.34207 0.123798 0.784134 0.123798 0.725 0.35 0.3 2.20961 0.681731 0.523798 0.133574 0.0588543 0.0308095 11.4 11.6 1813 0 6 24
11.7 0 0 0 0 0 0 0 0 0 0 0.075 0 0 0.0920672 0 0 0.0579328 0 1.05 0.525 0.875 1.1881 0.646034 0.803966 0.581731 0.826202 0.473798 11.6 11.8 536 0 0 1
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 132 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 27 0 0 0
