#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.490997.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.03284 0.626531 0.564094 2.00678 0.783754 0.959909 0.32999 0.532595 0.160998 1.13707 1.1809 0.687069 2.19852 0.746433 1.12232 0.391239 0.620638 0.270291 1.11667 1.25833 0.791667 2.15904 0.833028 1.3963 0.423798 0.974049 0.326202 7.2 7.4 24 39 17 5
7.5 1.01021 0.864787 0.595213 2.07166 0.748107 1.14274 0.323798 0.54074 0.203872 1.15323 1.22177 0.761559 2.33635 0.709725 1.49573 0.36355 0.807612 0.230776 1.125 1.275 0.675 2.26512 0.903154 1.3293 0.420801 0.740995 0.301474 7.4 7.6 10 79 56 27
7.7 0.986981 0.875519 0.616148 2.12839 0.77401 1.23328 0.304349 0.521893 0.190886 1.03893 1.33607 0.701434 2.3306 0.806863 1.54839 0.301436 0.555383 0.200713 1.1 1.375 0.7 2.35721 0.884269 1.45897 0.364802 0.785603 0.240282 7.6 7.8 7 121 97 20
7.9 0.989286 0.906548 0.606331 2.16956 0.669476 1.21139 0.295613 0.419186 0.184915 0.998425 1.22657 0.65155 2.40835 0.712739 1.63988 0.277335 0.440698 0.179739 1.02411 1.22589 0.649107 2.30692 0.838114 1.45728 0.292713 0.494238 0.174229 7.8 8 5 133 120 32
8.1 0.97427 0.76323 0.525937 2.17393 0.629191 0.986853 0.314475 0.315381 0.19693 1.08049 1.04451 0.648821 2.36489 0.701612 1.17769 0.312067 0.466244 0.185271 1.00465 1.22035 0.525106 2.33894 0.918857 1.26926 0.291878 0.436791 0.192299 8 8.2 26 153 121 31
8.3 0.992623 0.59071 0.367294 2.16411 0.474747 0.74048 0.345941 0.354023 0.206922 1.05 1.00227 0.450806 2.47404 0.544584 0.971792 0.323136 0.44579 0.176288 1.05577 1.03312 0.580769 2.4161 0.834383 1.18196 0.306231 0.417582 0.194403 8.2 8.4 47 121 122 24
8.5 1.04804 0.521956 0.325821 2.21514 0.413557 0.646621 0.392248 0.342331 0.194713 1.05781 0.900521 0.378161 2.45267 0.492836 0.732248 0.325537 0.416511 0.171305 1.075 0.7875 0.45 2.45378 0.746458 0.841761 0.290843 0.390363 0.134592 8.4 8.6 116 126 167 46
8.7 1.0425 0.465833 0.249643 2.23962 0.391622 0.5103 0.430454 0.298924 0.195225 1.09312 0.65375 0.368125 2.41974 0.466182 0.567059 0.331946 0.395715 0.154145 1.0875 0.725 0.3875 2.50687 0.505146 0.703273 0.305338 0.421026 0.157099 8.6 8.8 252 144 162 48
8.9 1.02917 0.392262 0.203677 2.21186 0.366018 0.46587 0.477158 0.231155 0.215849 1.08214 0.617857 0.293507 2.34705 0.420058 0.449464 0.333374 0.384924 0.126028 1.05 0.6 0.374107 2.36851 0.423076 0.563069 0.288224 0.429406 0.14283 8.8 9 493 179 202 65
9.1 1.00833 0.394167 0.175 2.12629 0.365327 0.309798 0.469788 0.211261 0.159939 1.03235 0.552647 0.218382 2.30181 0.364361 0.401819 0.351696 0.307287 0.134387 1.04375 0.63125 0.26375 2.35925 0.409488 0.467436 0.288425 0.373596 0.103476 9 9.2 893 212 308 75
9.3 0.969257 0.290743 0.138007 2.06351 0.359654 0.298164 0.490646 0.145413 0.209395 1.01071 0.464286 0.206169 2.23708 0.400417 0.377568 0.36882 0.253422 0.145702 1.00833 0.606667 0.275833 2.31927 0.438418 0.421919 0.279691 0.325441 0.0986792 9.2 9.4 1444 279 399 110
9.5 1.0025 0.263409 0.14 2.09724 0.281235 0.304334 0.516126 0.116541 0.162422 0.959091 0.328872 0.167045 2.1298 0.356445 0.279677 0.366658 0.212501 0.135352 0.953125 0.476042 0.203125 2.30841 0.424264 0.485423 0.295871 0.277257 0.104064 9.4 9.6 2392 290 558 147
9.7 1.02381 0.186905 0.151082 2.07995 0.311314 0.323124 0.506448 0.116904 0.188518 0.914286 0.269286 0.128572 2.02374 0.29037 0.302152 0.323586 0.201529 0.0977346 0.967857 0.342143 0.184524 2.19446 0.362931 0.383565 0.309888 0.176618 0.102756 9.6 9.8 3580 225 723 175
9.9 1.04167 0.243333 0.147917 2.15324 0.317269 0.337381 0.462504 0.140364 0.144321 0.888095 0.156436 0.112008 1.94809 0.29219 0.228638 0.303497 0.1159 0.0773139 0.893333 0.2525 0.154048 2.13569 0.376025 0.336656 0.302818 0.131159 0.0850854 9.8 10 5028 143 911 201
10.1 1.18214 0.259524 0.234416 2.39206 0.405888 0.4954 0.438226 0.178629 0.164185 0.803409 0.125497 0.0585111 1.84224 0.193018 0.233711 0.264268 0.0783492 0.0462413 0.8675 0.1875 0.125833 1.97103 0.348958 0.309016 0.278643 0.0828973 0.0621066 10 10.2 7273 130 1105 251
10.3 1.21667 0.208333 0.208333 2.4899 0.413698 0.321395 0.460461 0.131488 0.107454 0.785577 0.0679945 0.0565915 1.81793 0.185271 0.206863 0.232644 0.0373396 0.0245701 0.8125 0.194643 0.126136 2.03961 0.347384 0.315396 0.234377 0.102511 0.0457737 10.2 10.4 9463 74 1238 283
10.5 1.275 0.366667 0.2 2.6637 0.385815 0.339782 0.42368 0.152684 0.154207 0.770588 0.051634 0.0439029 1.67824 0.254375 0.201918 0.233747 0.0691687 0.0191696 0.81875 0.1375 0.111058 2.08996 0.261236 0.399297 0.225663 0.0544769 0.0469686 10.4 10.6 10706 47 1206 275
10.7 1.4 0.3 0.225 2.68029 0.418992 0.339664 0.670436 0.101681 0.245193 0.733721 0.0371125 0.0367512 1.66503 0.15231 0.234074 0.226126 0.0185407 0.0187386 0.7475 0.116389 0.07875 1.95732 0.234968 0.289008 0.225242 0.0620258 0.0239528 10.6 10.8 10306 34 980 241
10.9 1.5 0.25 0.325 2.42548 0.421395 0.428605 0.434857 0.447597 0.160336 0.728378 0.0513091 0.0757468 1.5778 0.19671 0.226707 0.226673 0.0229123 0.0204585 0.707143 0.0792208 0.110714 1.9881 0.28201 0.430179 0.197685 0.0312318 0.0366558 10.8 11 8083 19 663 197
11.1 1.55 0.325 0.225 2.8262 0.35 1.24207 0.731731 0.584134 0.334134 0.723333 0.0354902 0.0608333 1.56466 0.158024 0.239559 0.222748 0.0635071 0.0253428 0.683333 0.0854167 0.0833333 1.8282 0.328522 0.514268 0.211179 0.0510886 0.0534852 11 11.2 4694 2 341 110
11.3 1.925 1.075 0.25 3.0262 0.234135 1.09207 1.51587 0.25 0.792067 0.708333 0.0416666 0.0958334 1.44295 0.243104 0.219392 0.221575 0.0375663 0.0278589 0.616667 0.133333 0.104167 1.43509 0.607933 0.265866 0.137622 0.0718348 0.0411583 11.2 11.4 2027 4 85 45
11.5 1.575 1.425 1.575 1.59207 1.44207 1.59207 1.30793 0.357933 1.30793 0.95 0.35 0.25 1.58894 0.347597 0.4 0.395193 0.160336 0.207933 0.55 0.15 0.225 1.26274 0.234135 0.426202 0.121395 0.102403 0.0370196 11.4 11.6 518 1 9 8
11.7 0 0 0 0 0 0 0 0 0 0 1.125 0 0 1.14207 0 0 0.207933 0 0.125 0.225 0.125 0.142067 0.342067 0.142067 0.0658655 0.05 0.0658655 11.6 11.8 91 0 1 2
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 6 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
