#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.379622.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.645 0.236614 0.28821 1.16468 0.357283 0.446551 0.195842 0.202574 0.0835169 0.696412 0.273109 0.271412 1.23541 0.421652 0.391661 0.203171 0.215847 0.0969188 0.661842 0.326794 0.403509 1.22043 0.342308 0.728359 0.19962 0.258313 0.123838 7.2 7.4 21 276 123 8
7.5 0.625 0.227381 0.27037 1.22198 0.338106 0.482563 0.180118 0.202998 0.067479 0.650171 0.273314 0.291838 1.2587 0.399237 0.487131 0.181758 0.177738 0.0786946 0.675 0.325 0.375 1.24034 0.313266 0.591903 0.181949 0.22358 0.134353 7.4 7.6 21 395 190 7
7.7 0.619786 0.24129 0.258648 1.24266 0.354691 0.478132 0.173516 0.164467 0.0709585 0.634948 0.363386 0.278003 1.32712 0.438025 0.549493 0.182276 0.231186 0.0764899 0.6 0.371875 0.275 1.22279 0.405938 0.696584 0.188823 0.213261 0.113182 7.6 7.8 32 452 217 19
7.9 0.61781 0.21819 0.219894 1.28011 0.332369 0.421079 0.188506 0.153045 0.0708998 0.62 0.28 0.231 1.33844 0.382145 0.503394 0.177779 0.211916 0.0657426 0.55625 0.26875 0.220536 1.16625 0.411393 0.624179 0.198484 0.181448 0.103291 7.8 8 67 481 247 18
8.1 0.620217 0.196643 0.181919 1.2867 0.319643 0.397043 0.198225 0.174436 0.0723022 0.628595 0.272015 0.189309 1.34276 0.418538 0.393279 0.178322 0.193601 0.0540814 0.5875 0.265278 0.25 1.27482 0.382144 0.452782 0.177966 0.103765 0.0693109 8 8.2 101 447 256 24
8.3 0.636822 0.183178 0.142591 1.27773 0.25354 0.314574 0.223558 0.169689 0.0755645 0.642431 0.282569 0.200765 1.35198 0.374517 0.315326 0.188584 0.172773 0.0589658 0.625 0.20625 0.2 1.27736 0.414863 0.433613 0.165627 0.115706 0.0549292 8.2 8.4 207 486 294 31
8.5 0.63913 0.171584 0.106988 1.27118 0.258887 0.246869 0.240543 0.182569 0.074243 0.636842 0.236769 0.136842 1.37271 0.296667 0.298879 0.187742 0.166336 0.0568498 0.608333 0.241667 0.145833 1.3153 0.405851 0.390544 0.202566 0.135899 0.0722012 8.4 8.6 357 471 311 33
8.7 0.632617 0.142383 0.0831122 1.26612 0.205745 0.243257 0.251348 0.170304 0.0786984 0.629286 0.208214 0.119627 1.34275 0.301775 0.286746 0.204452 0.133885 0.0693813 0.605556 0.194444 0.130556 1.28197 0.341109 0.294711 0.172868 0.150931 0.0498138 8.6 8.8 559 547 368 46
8.9 0.652672 0.124412 0.0858278 1.27772 0.167198 0.201885 0.25273 0.155562 0.0746235 0.626515 0.239394 0.103762 1.34963 0.285383 0.243164 0.201858 0.162747 0.0666295 0.654167 0.183333 0.154167 1.30817 0.230773 0.215143 0.152167 0.115222 0.0354467 8.8 9 820 470 395 30
9.1 0.655723 0.104033 0.0855102 1.25994 0.198084 0.169682 0.259498 0.13193 0.0700999 0.638415 0.188371 0.103546 1.38184 0.211229 0.242544 0.206622 0.13024 0.0673938 0.59375 0.172917 0.100893 1.22997 0.334933 0.207134 0.204328 0.102485 0.0825829 9 9.2 1197 417 460 50
