#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.627685.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.53919 0.866367 1.13409 3.84908 0.651879 0.976841 1.31685 0.670609 0.829265 2.99202 0.859591 1.52216 4.12788 0.583433 0.987004 1.53171 1.02444 0.950998 3.05 0.859524 1.52111 4.21422 0.553885 1.06191 1.47537 1.08233 0.918775 7.2 7.4 8013 1295 1427 753
7.5 2.63566 0.7699 1.20756 3.92604 0.633156 0.97406 1.32796 0.662137 0.861373 3.10444 0.806978 1.64341 4.25226 0.639435 1.04447 1.6411 1.07407 1.104 3.18869 0.797421 1.69434 4.32858 0.55874 1.11787 1.49346 1.09882 0.996029 7.4 7.6 6671 1207 1202 591
7.7 2.68125 0.557639 1.30008 4.01735 0.533594 1.02694 1.20953 0.532558 0.756635 3.19268 0.707317 1.71257 4.3761 0.518707 1.11722 1.50835 1.01011 1.03398 3.26667 0.720833 1.74417 4.43734 0.575573 1.10686 1.60804 0.947818 1.09349 7.6 7.8 6000 1152 1144 576
7.9 2.69167 0.479546 1.34167 4.1976 0.548534 1.15619 1.09486 0.585315 0.684834 3.23667 0.498627 1.7954 4.51722 0.356546 1.22571 1.13167 1.23715 0.690874 3.29919 0.598723 1.84432 4.57868 0.365924 1.16422 1.18018 1.12307 0.725878 7.8 8 5327 1086 1006 492
8.1 2.61875 0.434375 1.27763 4.18784 0.625111 1.13896 1.00492 0.564438 0.615116 3.21312 0.458029 1.77482 4.50489 0.351102 1.13066 1.06987 1.1976 0.697054 3.275 0.55 1.84103 4.56579 0.39615 1.18826 1.10573 1.17568 0.686044 8 8.2 4553 968 927 463
8.3 2.56293 0.353415 1.21319 4.18654 0.478291 1.16878 1.01018 0.374523 0.585828 3.20385 0.439336 1.7726 4.51955 0.3916 1.14702 1.13844 1.00048 0.73208 3.25643 0.491299 1.80735 4.55808 0.371956 1.26763 1.20065 0.954274 0.778897 8.2 8.4 4139 916 818 419
8.5 2.46574 0.314259 1.09463 4.07758 0.501918 1.03702 1.05087 0.264511 0.559876 3.11736 0.413889 1.66305 4.50202 0.37605 1.11648 1.1192 0.843065 0.689699 3.2175 0.42 1.755 4.56065 0.319092 1.22307 1.22974 0.867284 0.794177 8.4 8.6 3843 897 802 353
8.7 2.32826 0.296739 0.944928 4.00405 0.446134 1.00594 1.03544 0.178733 0.51486 2.96643 0.368571 1.52947 4.39878 0.350156 1.02596 1.0853 0.575379 0.663045 3.10417 0.438021 1.65104 4.52527 0.303966 1.09604 1.07357 0.64598 0.615832 8.6 8.8 3836 890 806 383
8.9 2.20227 0.272727 0.814178 3.84226 0.40523 0.808836 0.972936 0.201278 0.405559 2.7825 0.372045 1.33313 4.28281 0.316009 0.961367 0.987221 0.467614 0.542455 2.925 0.483333 1.51875 4.47256 0.26162 1.04597 0.955425 0.635768 0.489916 8.8 9 4140 870 848 432
9.1 2.09286 0.275661 0.732143 3.73267 0.358728 0.729947 0.930936 0.151083 0.384934 2.49886 0.430682 1.04712 4.12689 0.318665 0.844887 0.961183 0.347388 0.453955 2.6725 0.5275 1.18292 4.29052 0.331061 0.88394 0.84742 0.464128 0.42245 9 9.2 4530 864 909 422
9.3 1.94559 0.280499 0.544273 3.6761 0.299904 0.679313 0.875639 0.100915 0.275627 2.35132 0.409795 0.901316 3.99495 0.314624 0.723246 0.929933 0.258089 0.448678 2.47813 0.536458 1.01007 4.28869 0.234565 0.782148 0.845992 0.384123 0.362333 9.2 9.4 5168 889 992 486
9.5 1.85556 0.336111 0.416039 3.60741 0.35303 0.593211 0.85149 0.109236 0.219604 2.08158 0.373421 0.66986 3.79917 0.294245 0.578733 0.797913 0.199791 0.337986 2.26 0.467778 0.765769 4.0459 0.350194 0.668865 0.795809 0.289424 0.358524 9.4 9.6 6304 807 1147 568
9.7 1.81 0.186428 0.374063 3.38348 0.305058 0.437221 0.820715 0.0996003 0.193578 1.78088 0.358403 0.408382 3.53674 0.299216 0.508662 0.687836 0.179305 0.252266 1.94833 0.446667 0.578889 3.73928 0.396599 0.557564 0.651766 0.204776 0.241667 9.6 9.8 7683 675 1330 649
9.9 1.75 0.240476 0.265385 3.43245 0.360696 0.374769 0.809498 0.102577 0.220935 1.61731 0.218803 0.272953 3.32041 0.290051 0.30819 0.632199 0.113075 0.193854 1.74688 0.343125 0.349375 3.60074 0.345875 0.396814 0.617205 0.143665 0.192442 9.8 10 9639 524 1423 692
10.1 1.86875 0.3 0.29375 3.59056 0.471878 0.449142 0.801642 0.0741317 0.212453 1.41149 0.165365 0.170375 3.18249 0.236029 0.267679 0.497459 0.119269 0.080334 1.5475 0.321944 0.286136 3.46153 0.351005 0.283825 0.46304 0.130405 0.115648 10 10.2 12166 331 1632 817
10.3 1.835 0.3525 0.21 3.63436 0.41557 0.375232 0.814828 0.119548 0.177804 1.23841 0.109558 0.0964147 2.98573 0.209583 0.230338 0.423874 0.0652512 0.0839153 1.34583 0.239167 0.153333 3.25167 0.322643 0.298266 0.428193 0.0821478 0.0994312 10.2 10.4 14613 225 1602 786
10.5 1.65 0.416667 0.2125 3.70569 0.395751 0.48598 0.626452 0.146068 0.214067 1.08514 0.0857643 0.0601449 2.63799 0.269073 0.228998 0.369603 0.0626896 0.0406411 1.22308 0.206923 0.12535 2.99005 0.307483 0.284345 0.348498 0.0709869 0.0405801 10.4 10.6 15898 114 1620 734
10.7 1.325 0.15 0.108333 3.24255 0.28221 0.228966 0.456252 0.103848 0.154084 0.987662 0.0777923 0.0410277 2.31471 0.223092 0.262298 0.310098 0.0265514 0.0385709 1.09531 0.138021 0.135697 2.74321 0.204611 0.345231 0.311047 0.0631877 0.0781211 10.6 10.8 15004 60 1322 557
10.9 1.575 0.2 0.35 3.24134 0.392067 0.526202 0.579328 0.229328 0.336538 0.973529 0.0598038 0.0535295 2.11561 0.208319 0.260997 0.306604 0.0268373 0.0778163 0.978333 0.0784849 0.0926191 2.31778 0.309692 0.350084 0.258121 0.0680353 0.0455138 10.8 11 11405 18 803 397
11.1 1.725 1.375 0.65 3.38654 0.373798 1.0262 0.721395 0.35 0.381731 0.94375 0.053869 0.106908 1.96995 0.267178 0.284559 0.242615 0.0847911 0.0395412 0.857143 0.2 0.135989 2.14278 0.240386 0.4 0.213383 0.0959943 0.0401105 11 11.2 6701 8 337 182
11.3 1.525 1.3 1.525 1.84207 1.7262 1.84207 0.873798 1.00793 0.873798 0.833333 0.116667 0.0958333 1.85336 0.246395 0.496874 0.237983 0.0831116 0.0475966 0.775 0.1125 0.175 1.68686 0.244387 0.256571 0.192148 0.0404969 0.0898629 11.2 11.4 2966 1 74 62
11.5 0 0.875 0 0 0.892067 0 0 0.857933 0 0.725 0.175 0.4 1.16274 1.3476 0.420672 0.239664 0.346034 0.15 0.725 0.225 0.35 1.25481 0.652404 0.234134 0.0896638 0.123798 0.0158655 11.4 11.6 867 1 8 16
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.075 0.925 0.075 0.0920672 0.942067 0.0920672 0.0579328 0.8 0.0579328 11.6 11.8 193 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 41 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
