#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.865623.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.19786 1.17889 0.986371 5.57736 0.626174 0.646424 1.44698 0.605526 0.616825 3.86226 1.24633 1.41893 5.99195 0.673046 0.674047 1.65975 1.08779 0.779979 3.84123 1.22896 1.33789 5.95382 0.680217 0.667992 1.65379 1.1211 0.769537 7.2 7.4 64573 6274 7052 5893
7.5 3.40296 0.985432 1.06674 5.70076 0.57623 0.557418 1.47071 0.562834 0.563676 4.05128 1.12446 1.44305 6.16416 0.593717 0.663848 1.71785 1.14554 0.798108 4.08919 1.10724 1.40627 6.15299 0.596197 0.682236 1.74999 1.10787 0.841478 7.4 7.6 57505 5822 6871 5358
7.7 3.41423 0.844797 1.0002 5.72546 0.470394 0.488882 1.46357 0.43657 0.544696 4.24155 0.875824 1.42634 6.28231 0.517903 0.621136 1.78366 0.993959 0.823126 4.274 0.962184 1.50108 6.34616 0.56011 0.646298 1.84133 1.04452 0.940592 7.6 7.8 50450 5538 6278 4971
7.9 3.405 0.67577 0.914615 5.64174 0.442472 0.548339 1.46829 0.350351 0.517782 4.27817 0.752286 1.42082 6.33517 0.456604 0.596446 1.83344 0.85947 0.860713 4.42172 0.780003 1.47824 6.4616 0.471983 0.67348 1.91601 0.955869 0.972005 7.8 8 44799 4957 5682 4463
8.1 3.35245 0.578799 0.901062 5.74379 0.426048 0.586123 1.43536 0.309419 0.505405 4.31375 0.644191 1.33339 6.38503 0.39542 0.619036 1.87254 0.710826 0.892261 4.44552 0.655478 1.41096 6.5363 0.406279 0.637753 1.9367 0.755117 0.981403 8 8.2 41193 4969 5431 4226
8.3 3.42829 0.453529 0.878845 5.95027 0.531448 0.706841 1.46112 0.231241 0.514474 4.37209 0.525022 1.3608 6.57594 0.423021 0.71751 1.87292 0.595488 0.893994 4.53095 0.559734 1.39305 6.67916 0.338202 0.667968 1.97446 0.695824 1.03199 8.2 8.4 38637 5027 5351 4010
8.5 3.51667 0.39126 0.85644 6.17616 0.436123 0.710625 1.43098 0.168502 0.47127 4.42296 0.38045 1.24617 6.71897 0.357285 0.697589 1.86247 0.484166 0.887531 4.524 0.439889 1.42579 6.73395 0.314867 0.696196 1.99116 0.514209 1.06192 8.4 8.6 35184 4724 5030 3824
8.7 3.21927 0.351697 0.718345 5.94193 0.440701 0.635475 1.37331 0.124357 0.415444 4.28397 0.318052 1.1554 6.6263 0.315941 0.645785 1.74583 0.327262 0.767247 4.44265 0.36652 1.30931 6.72484 0.216626 0.684326 1.89641 0.420866 0.925541 8.6 8.8 31124 4411 4237 3406
8.9 2.955 0.318387 0.526 5.6916 0.345586 0.538813 1.25847 0.143334 0.300998 4.11786 0.285084 1.06586 6.44517 0.312423 0.530115 1.65752 0.178307 0.690148 4.34423 0.327544 1.24304 6.61982 0.274119 0.535599 1.81781 0.340488 0.865243 8.8 9 27815 4117 4039 3043
9.1 2.75192 0.309441 0.436209 5.56356 0.276683 0.503028 1.20383 0.107255 0.25308 3.86333 0.272011 0.873561 6.30427 0.298092 0.503185 1.50872 0.175334 0.548902 4.10714 0.321428 1.13381 6.47022 0.271621 0.50316 1.66455 0.286457 0.718865 9 9.2 24809 3604 3421 2712
