#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.698560.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.76328 1.10859 1.13138 4.35275 0.730817 0.870264 1.39558 0.780268 0.804633 3.32071 1.06679 1.57184 4.67783 0.754545 0.894843 1.6752 1.28301 0.987625 3.36091 1.07076 1.55599 4.71288 0.764867 0.95646 1.69964 1.19119 1.03264 7.2 7.4 17822 2656 2833 1966
7.5 2.86102 0.920562 1.22852 4.4285 0.657883 0.880885 1.40491 0.758148 0.783601 3.47456 0.951954 1.69314 4.81364 0.660083 0.927019 1.71964 1.34861 1.0154 3.48555 1.00374 1.67405 4.85416 0.692025 0.995221 1.74928 1.22868 1.06702 7.4 7.6 14677 2358 2575 1607
7.7 2.93529 0.70042 1.27895 4.45424 0.591182 0.891531 1.39216 0.584963 0.729791 3.55302 0.814374 1.76182 4.89051 0.56839 0.937123 1.73904 1.21719 1.04529 3.63205 0.892949 1.81898 4.99308 0.634375 0.976883 1.83303 1.09675 1.17197 7.6 7.8 12701 2221 2221 1457
7.9 2.97627 0.651234 1.28165 4.62781 0.804142 1.01727 1.34939 0.53703 0.736172 3.62118 0.731455 1.7684 5.03911 0.572592 0.981962 1.8057 0.945043 1.16619 3.69274 0.797883 1.82318 5.1516 0.537819 1.04745 1.83888 0.973747 1.16939 7.8 8 12052 2185 2193 1408
8.1 3.05075 0.484481 1.349 4.92635 0.649544 1.14675 1.33704 0.375364 0.756348 3.69912 0.57171 1.82134 5.2326 0.42027 1.18291 1.70472 0.877058 1.12294 3.705 0.69069 1.84016 5.2494 0.398434 1.19801 1.81396 0.847458 1.19611 8 8.2 11485 2201 2003 1286
8.3 3.02969 0.407218 1.32307 4.94413 0.570283 1.08021 1.30387 0.278675 0.70004 3.64703 0.486299 1.7692 5.30337 0.345552 1.12477 1.54065 0.770039 0.964102 3.703 0.53 1.83371 5.29892 0.373095 1.14844 1.69205 0.720238 1.08213 8.2 8.4 10478 2125 1873 1156
8.5 2.85714 0.37472 1.11123 4.86767 0.468204 1.05675 1.22081 0.242893 0.548297 3.59531 0.436945 1.70618 5.26901 0.323518 1.09116 1.54281 0.633646 0.924542 3.71023 0.489773 1.86856 5.28795 0.311347 1.0358 1.70479 0.614516 1.04367 8.4 8.6 9928 1955 1758 1130
8.7 2.703 0.342833 0.974667 4.6968 0.378109 0.960138 1.1851 0.17958 0.491072 3.47039 0.363696 1.52236 5.16558 0.261899 1.05294 1.48856 0.481687 0.875071 3.61813 0.377187 1.69474 5.23557 0.274074 1.01341 1.63335 0.469847 0.976998 8.6 8.8 9476 1876 1725 1052
8.9 2.49314 0.324085 0.801637 4.58252 0.306156 0.955971 1.09576 0.147557 0.408033 3.35172 0.273276 1.45614 5.07806 0.261543 0.930958 1.37325 0.316159 0.723281 3.55658 0.360467 1.64229 5.22496 0.243697 0.964705 1.44265 0.488548 0.775515 8.8 9 9240 1829 1673 1078
9.1 2.35357 0.305911 0.676905 4.42827 0.298906 0.718139 1.06878 0.121137 0.352419 3.1413 0.305754 1.31828 4.93163 0.289993 0.842297 1.24575 0.277741 0.614183 3.3025 0.374423 1.47472 5.05071 0.261543 0.889628 1.2954 0.376383 0.657718 9 9.2 9418 1741 1637 1044
9.3 2.225 0.296667 0.556667 4.22102 0.358056 0.600656 1.00315 0.085587 0.255596 2.8 0.4 0.951923 4.71142 0.326603 0.658827 1.14262 0.20314 0.508147 3.08333 0.386979 1.15641 4.91195 0.267394 0.728354 1.16295 0.307363 0.546006 9.2 9.4 9688 1578 1708 1006
9.5 2.11 0.280625 0.44 4.08097 0.331305 0.46705 0.955044 0.0967325 0.237633 2.50577 0.348776 0.701282 4.47555 0.267723 0.531271 0.997977 0.183441 0.388828 2.84545 0.374188 1.02545 4.75533 0.256885 0.672073 1.01808 0.249237 0.407365 9.4 9.6 10177 1323 1702 1112
9.7 1.999 0.235722 0.308091 3.99295 0.292863 0.386889 0.920523 0.0722869 0.196085 2.15268 0.346395 0.45744 4.22282 0.328562 0.439905 0.860736 0.138913 0.318522 2.49737 0.478948 0.666687 4.64123 0.284304 0.501524 0.881439 0.190499 0.305473 9.6 9.8 11190 1081 1813 1102
9.9 1.93906 0.221232 0.272886 3.83439 0.275799 0.340317 0.846471 0.0950779 0.146001 1.93971 0.237468 0.268409 3.987 0.291276 0.331694 0.756093 0.104013 0.195099 2.23125 0.390972 0.485417 4.41011 0.258419 0.376709 0.796187 0.160022 0.242908 9.8 10 12687 794 1808 1219
