#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.736529.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.91635 1.08365 1.19244 4.67092 0.653108 0.894877 1.40236 0.798318 0.715211 3.42443 1.13586 1.52443 4.9691 0.74612 0.894234 1.62167 1.35745 0.886855 3.4825 1.17917 1.52934 4.99614 0.787263 0.910784 1.68868 1.30478 0.961971 7.2 7.4 24540 3351 3801 2684
7.5 2.97296 0.983938 1.16046 4.69461 0.624498 0.793318 1.41569 0.755758 0.715384 3.59481 1.01835 1.62807 5.11779 0.670693 0.850783 1.71056 1.26935 0.95167 3.66429 1.04384 1.68758 5.13335 0.745093 0.956952 1.73953 1.23675 1.01399 7.4 7.6 20952 2939 3284 2328
7.7 2.99312 0.781875 1.18287 4.72795 0.556411 0.865309 1.38614 0.588024 0.678516 3.72298 0.838502 1.75594 5.19707 0.572989 0.903367 1.74064 1.11264 0.974253 3.82849 0.91543 1.80036 5.27136 0.663211 0.934637 1.81615 1.19787 1.08243 7.6 7.8 18087 2852 2844 2061
7.9 3.03333 0.667529 1.17628 4.82577 0.72161 0.838412 1.374 0.438645 0.668066 3.79467 0.760884 1.74865 5.30123 0.581126 0.986995 1.84997 0.985633 1.1053 3.88538 0.783372 1.79018 5.42588 0.565472 0.925364 1.89905 0.879781 1.16859 7.8 8 17391 2788 2936 1888
8.1 3.10556 0.521945 1.23056 5.09953 0.715569 1.07685 1.38579 0.371368 0.686832 3.89151 0.606032 1.81328 5.49658 0.513206 0.991344 1.83113 0.897613 1.11401 3.97963 0.624217 1.8213 5.52725 0.459175 0.980046 1.92202 0.895523 1.19461 8 8.2 16717 2783 2749 1856
8.3 3.15441 0.406302 1.24035 5.29307 0.533598 1.11855 1.34544 0.322585 0.637059 3.84657 0.504747 1.76195 5.63939 0.404588 1.05511 1.67132 0.713253 0.979711 3.95455 0.537696 1.86591 5.62221 0.345603 0.999065 1.84389 0.70916 1.16258 8.2 8.4 15772 2867 2527 1716
8.5 3.05904 0.350217 1.13333 5.19477 0.447417 1.02862 1.30173 0.204749 0.581641 3.83558 0.389423 1.68358 5.60969 0.34806 0.950245 1.68903 0.554996 0.964577 3.96875 0.460096 1.79494 5.65745 0.32173 0.940097 1.84531 0.58724 1.12662 8.4 8.6 14657 2566 2582 1635
8.7 2.87315 0.34744 0.909607 5.02082 0.435608 0.87888 1.25533 0.173471 0.494849 3.68468 0.352227 1.50579 5.48371 0.288259 0.929804 1.55582 0.407118 0.817023 3.90238 0.391618 1.69238 5.66108 0.27773 0.847523 1.69277 0.444629 0.963676 8.6 8.8 13665 2540 2332 1605
8.9 2.6475 0.335076 0.762941 4.8755 0.360889 0.785932 1.18569 0.128368 0.442671 3.54191 0.31166 1.33623 5.38597 0.346175 0.827081 1.45499 0.280275 0.720445 3.77414 0.350862 1.54497 5.57052 0.256828 0.851843 1.67381 0.39727 0.923647 8.8 9 13081 2439 2216 1408
9.1 2.47436 0.333974 0.637095 4.70993 0.327737 0.666962 1.11252 0.109775 0.333821 3.36935 0.271086 1.22512 5.3102 0.268235 0.74679 1.36885 0.227345 0.646123 3.55147 0.347604 1.31022 5.41353 0.239252 0.715357 1.46313 0.363913 0.729108 9 9.2 12496 2191 2145 1480
9.3 2.35455 0.30974 0.518182 4.51148 0.3389 0.604705 1.06129 0.117957 0.260374 3.02187 0.350951 0.937616 5.07588 0.348367 0.601812 1.20681 0.207589 0.471536 3.29457 0.392277 1.19873 5.26586 0.247883 0.67017 1.30659 0.295032 0.58525 9.2 9.4 12353 1931 2068 1352
9.5 2.20517 0.289655 0.382047 4.36888 0.351998 0.467191 0.979403 0.0948476 0.208212 2.695 0.324737 0.69875 4.8433 0.284194 0.45308 1.08326 0.157472 0.356711 3.07143 0.401649 0.888095 5.11105 0.268753 0.559565 1.18228 0.245013 0.481806 9.4 9.6 12684 1682 1993 1365
9.7 2.05543 0.208454 0.311685 4.12369 0.309623 0.369564 0.929902 0.0769729 0.183434 2.33971 0.362146 0.458937 4.58539 0.287209 0.422495 0.935272 0.139756 0.284026 2.71429 0.440714 0.590952 4.87947 0.274572 0.301423 0.986452 0.205002 0.315587 9.6 9.8 13380 1289 2009 1350
9.9 2.05694 0.281692 0.322421 4.10864 0.319692 0.354709 0.92154 0.110464 0.214602 2.09687 0.235268 0.280208 4.31284 0.287138 0.328388 0.808824 0.122703 0.20491 2.4875 0.4125 0.389583 4.6823 0.302922 0.287326 0.829462 0.146562 0.253322 9.8 10 14285 961 2043 1388
10.1 2.085 0.236428 0.31 4.19398 0.278904 0.374763 0.921567 0.0624975 0.157977 1.73986 0.19475 0.154609 4.01855 0.28536 0.311117 0.695526 0.114786 0.135366 2.16429 0.376339 0.343132 4.482 0.271866 0.327141 0.729263 0.140989 0.156194 10 10.2 15944 583 1942 1426
