#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.521372.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.24843 1.05157 0.74218 2.36155 0.845656 0.901217 0.486449 0.837349 0.33092 1.45225 1.32275 0.787254 2.63413 0.831009 1.1125 0.583699 1.02853 0.449805 1.37216 1.40284 0.897159 2.67779 0.745421 1.49126 0.548101 1.12363 0.411681 7.2 7.4 31 18 15 9
7.5 1.2671 1.17417 0.751028 2.48524 0.934714 1.19342 0.437656 0.851049 0.275395 1.38785 1.43026 0.902431 2.72333 0.81689 1.4868 0.515021 1.06335 0.377146 1.43015 1.31985 1.03015 2.74081 0.826176 1.28721 0.483411 0.997122 0.327882 7.4 7.6 10 60 37 13
7.7 1.24849 1.16401 0.751435 2.63077 0.814904 1.49513 0.397597 0.803126 0.253211 1.45323 1.46477 0.957393 2.91682 0.744353 1.49718 0.455385 1.16257 0.325305 1.425 1.35 1 2.83385 0.79415 1.58048 0.439141 0.98538 0.307121 7.6 7.8 8 82 80 24
7.9 1.25374 0.985147 0.763742 2.63094 0.785406 1.33353 0.394858 0.677746 0.264655 1.32475 1.35074 0.812253 2.84662 0.771164 1.48309 0.359836 0.840407 0.227274 1.4 1.2625 0.883333 2.91653 0.755824 1.48552 0.39832 0.89116 0.271359 7.8 8 10 110 105 33
8.1 1.23819 0.884028 0.679861 2.66682 0.681195 1.14837 0.407959 0.580504 0.27018 1.37812 1.24688 0.810625 2.9256 0.670987 0.973679 0.390969 0.632829 0.247291 1.30217 1.45616 0.735507 2.8744 0.884489 1.14269 0.391123 0.737246 0.253472 8 8.2 25 97 101 20
8.3 1.249 0.767667 0.561963 2.62781 0.671449 0.788077 0.458472 0.459325 0.271668 1.37375 1.20051 0.691932 2.9423 0.568633 0.824952 0.429348 0.682434 0.255738 1.44118 1.33132 0.728677 2.99421 0.726271 1.02931 0.450292 0.637573 0.295964 8.2 8.4 72 111 102 27
8.5 1.21677 0.733228 0.37072 2.58987 0.595299 0.587357 0.51144 0.356194 0.287946 1.36667 1.10333 0.595833 2.85616 0.583596 0.635548 0.44262 0.658466 0.247435 1.45952 1.15298 0.651191 2.98044 0.611381 0.694638 0.480628 0.772984 0.274062 8.4 8.6 157 105 122 34
8.7 1.225 0.59 0.313816 2.59317 0.49174 0.52372 0.524524 0.307879 0.270072 1.353 0.918429 0.518698 2.84096 0.55131 0.639601 0.431825 0.4977 0.212111 1.35312 0.996875 0.489792 2.89237 0.564718 0.666244 0.436066 0.55721 0.213817 8.6 8.8 299 142 142 59
8.9 1.2163 0.446196 0.313179 2.51628 0.431442 0.455349 0.562134 0.218541 0.252265 1.2875 0.7375 0.383854 2.7191 0.503732 0.555164 0.442471 0.42962 0.203367 1.28333 0.946667 0.413333 2.89158 0.544707 0.683093 0.355773 0.486302 0.151684 8.8 9 590 181 200 80
9.1 1.19605 0.374781 0.253311 2.47 0.337446 0.412448 0.576747 0.192631 0.216065 1.2975 0.495357 0.345268 2.67263 0.361179 0.443592 0.445374 0.350119 0.195668 1.35 0.85 0.416071 2.86054 0.494745 0.580689 0.401924 0.502526 0.184668 9 9.2 1071 251 292 102
