#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.964342.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.40896 1.10198 0.820912 6.15262 0.551249 0.505909 1.43021 0.5132 0.502256 4.10035 1.17083 1.23133 6.62669 0.556506 0.553826 1.64943 0.843485 0.678301 4.09375 1.12206 1.13396 6.58899 0.551608 0.577941 1.63295 0.874077 0.654725 7.2 7.4 106671 8152 9286 8035
7.5 3.60625 0.947995 0.851061 6.35649 0.459932 0.460258 1.4664 0.489604 0.476479 4.42021 0.990929 1.28401 6.85589 0.48178 0.549475 1.71036 0.925042 0.673751 4.45636 0.965246 1.21011 6.84054 0.5047 0.501623 1.76232 0.930251 0.748125 7.4 7.6 96116 8086 9339 7982
7.7 3.66755 0.783267 0.777919 6.36648 0.414769 0.391257 1.49975 0.364905 0.500187 4.54819 0.878765 1.22652 6.98187 0.449017 0.513803 1.77943 0.813438 0.701715 4.62 0.921463 1.19033 7.01612 0.478395 0.485188 1.82164 0.871699 0.802327 7.6 7.8 83345 7255 8669 7361
7.9 3.67063 0.566865 0.735389 6.3203 0.380457 0.370237 1.50037 0.306274 0.391121 4.64432 0.714336 1.14276 7.03808 0.396043 0.397489 1.81955 0.720841 0.715544 4.7516 0.756624 1.17883 7.17136 0.38872 0.459874 1.8802 0.80576 0.788502 7.8 8 71259 6708 8038 6701
8.1 3.61172 0.4877 0.638385 6.24667 0.336874 0.359359 1.49241 0.25116 0.420971 4.69792 0.575641 1.01071 7.07129 0.337958 0.387461 1.89189 0.61999 0.742536 4.7765 0.619594 1.07195 7.21099 0.344684 0.454171 1.87602 0.765267 0.805166 8 8.2 62596 6140 7475 6080
8.3 3.50403 0.436593 0.540519 6.27836 0.431014 0.392853 1.48195 0.193251 0.398686 4.67717 0.506287 1.00415 7.14776 0.38517 0.40539 1.85602 0.570308 0.709043 4.82062 0.52125 1.02988 7.22777 0.323902 0.445592 1.95466 0.638445 0.882067 8.2 8.4 56052 5950 6855 5767
8.5 3.56397 0.391912 0.573727 6.55204 0.426697 0.504459 1.45198 0.177384 0.3813 4.67161 0.392026 0.935896 7.28814 0.371922 0.500014 1.86574 0.41442 0.732076 4.85577 0.41061 1.01595 7.31426 0.350047 0.479381 2.05281 0.511897 0.935923 8.4 8.6 50815 5688 6548 5431
8.7 3.39439 0.323668 0.575033 6.51224 0.389746 0.580933 1.37996 0.137838 0.345933 4.57857 0.344346 0.92793 7.31314 0.348152 0.478041 1.78886 0.275575 0.676438 4.75 0.377717 0.996875 7.36042 0.276303 0.441403 1.96993 0.407748 0.869827 8.6 8.8 44104 5307 5615 4705
8.9 3.13538 0.332123 0.409241 6.23823 0.358556 0.415402 1.31749 0.127341 0.252364 4.41222 0.286971 0.813309 7.17645 0.315559 0.475429 1.69448 0.198289 0.572265 4.63913 0.346869 1.00504 7.25027 0.285506 0.448978 1.88958 0.277117 0.791359 8.8 9 38492 4819 4942 4040
9.1 2.81739 0.306933 0.364713 5.91495 0.318834 0.442665 1.19225 0.117176 0.225387 4.16786 0.303393 0.689732 6.93499 0.291972 0.413636 1.58744 0.142753 0.483418 4.45758 0.320202 0.888132 7.12554 0.259959 0.46372 1.74485 0.262931 0.69149 9 9.2 33559 4151 4272 3697
9.3 2.62763 0.299749 0.28909 5.68996 0.318151 0.396347 1.09514 0.128572 0.162012 3.78333 0.331989 0.527778 6.70265 0.303041 0.379315 1.46448 0.16077 0.369705 4.12353 0.337582 0.64853 6.9081 0.255075 0.366419 1.5773 0.19278 0.504228 9.2 9.4 29595 3476 3746 3175
9.5 2.47857 0.240179 0.243344 5.36818 0.347172 0.248199 0.998547 0.116443 0.173017 3.44474 0.310263 0.425771 6.47735 0.317271 0.433055 1.32054 0.13887 0.292808 3.88036 0.354258 0.520833 6.74274 0.251129 0.354438 1.46653 0.182433 0.473122 9.4 9.6 27120 2805 3217 2901
9.7 2.3825 0.21 0.295 5.14606 0.348766 0.244851 0.873894 0.133639 0.153646 3.02159 0.282357 0.300039 6.01385 0.394387 0.363657 1.17038 0.122823 0.220652 3.66094 0.339062 0.454688 6.58069 0.246864 0.368235 1.26301 0.198342 0.287893 9.6 9.8 24380 2072 2856 2574
9.9 2.37115 0.21843 0.296154 5.05283 0.308662 0.368675 0.717705 0.169962 0.128618 2.53333 0.268841 0.251515 5.64216 0.381218 0.337538 0.975216 0.121431 0.167286 3.17604 0.414868 0.381811 6.14957 0.395053 0.371808 1.07009 0.176706 0.223419 9.8 10 22754 1432 2555 2313
10.1 2.41167 0.250833 0.327292 5.13186 0.362194 0.381775 0.804967 0.176813 0.183746 2.13214 0.191468 0.171849 5.16692 0.338377 0.363943 0.750896 0.164122 0.110034 2.79 0.346111 0.360588 5.85364 0.357575 0.446878 0.910433 0.125055 0.194979 10 10.2 21360 823 2181 2015
10.3 2.44643 0.273571 0.371428 5.19036 0.346653 0.311762 0.936867 0.157401 0.1675 1.8069 0.135603 0.125022 4.56444 0.404427 0.314743 0.495642 0.0931651 0.0289505 2.19211 0.320395 0.240182 5.26753 0.422112 0.394471 0.682426 0.129059 0.110693 10.2 10.4 20563 399 1998 1703
10.5 2.475 0.39375 0.4 5.05383 0.310343 0.37932 0.878612 0.182048 0.25937 1.55811 0.132214 0.0835626 3.99612 0.361943 0.34279 0.429608 0.0360389 0.0468966 1.9 0.211364 0.198214 4.82333 0.46073 0.4728 0.590137 0.116586 0.101604 10.4 10.6 19402 167 1670 1475
10.7 2.45 0.525 0.4 5.06755 0.65721 0.506974 0.805451 0.207775 0.140905 1.4407 0.0872434 0.106139 3.56171 0.340028 0.455715 0.372658 0.0808864 0.0429848 1.68158 0.222267 0.232579 4.30912 0.432501 0.469012 0.485311 0.0877782 0.0741923 10.6 10.8 17190 65 1183 1058
10.9 2.2 0.275 0.625 4.00168 1.95 1.41034 0.911781 0.267546 0.361059 1.3371 0.0929033 0.0926523 2.89776 0.376508 0.310631 0.346317 0.0481807 0.0749077 1.42361 0.134201 0.158611 3.77135 0.420208 0.594559 0.367662 0.0744752 0.0930709 10.8 11 13665 25 798 699
11.1 1.45 0.425 0.1375 3.14447 3.50793 1.16587 0.847597 0.376202 0.384134 1.25 0.15 0.160714 2.80143 0.532439 0.432807 0.306405 0.0805018 0.0732177 1.29167 0.165476 0.219445 3.22992 0.336823 0.612376 0.316109 0.069392 0.092009 11 11.2 8802 7 346 331
11.3 0 1.425 0 0 1.44207 0 0 1.40793 0 0.95 0.25 0.25 2.1923 0.884857 0.42716 0.227485 0.114504 0.0804888 1.06667 0.183333 0.266667 2.7036 0.506134 0.563035 0.23803 0.0886545 0.0920943 11.2 11.4 4645 0 84 115
11.5 0 0 0 0 0 0 0 0 0 0.55 1.125 0.55 1.53654 2.58173 1.53654 0.0975966 0.360336 0.0975966 0.975 0.25 0.491667 2.31755 0.863462 0.478605 0.139664 0.0824535 0.040084 11.4 11.6 1806 0 3 20
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.575 0.75 0.575 0.692067 1.54207 0.692067 0.115866 0.85 0.115866 11.6 11.8 629 0 0 1
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 148 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 26 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 5 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
