#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.480872.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.00635 0.76865 0.59385 1.90331 0.706375 0.957877 0.323798 0.534857 0.186249 1.08136 0.84364 0.65636 2.10168 0.72618 1.13894 0.339703 0.668576 0.223115 1.06607 1.18214 0.576071 2.07221 0.859916 1.05466 0.414594 0.695822 0.288952 7.2 7.4 22 53 31 11
7.5 0.969037 0.761831 0.589037 1.93148 0.788075 1.15039 0.310045 0.502408 0.191399 1.07898 1.15018 0.678982 2.17465 0.782798 1.34701 0.326555 0.541864 0.217764 1.025 0.997222 0.672727 2.06664 0.955285 1.24116 0.343418 0.54963 0.235244 7.4 7.6 18 94 64 22
7.7 0.947758 0.695143 0.592289 2.05357 0.756046 1.22454 0.270769 0.423956 0.175882 0.99322 1.15678 0.631857 2.26947 0.753607 1.46221 0.283321 0.436393 0.189169 0.985 1.03868 0.66625 2.20003 0.762178 1.47912 0.272052 0.543591 0.179221 7.6 7.8 6 129 104 30
7.9 0.94375 0.642457 0.555819 2.08348 0.593806 1.25415 0.27124 0.319115 0.163307 0.925877 1.08662 0.559211 2.20739 0.767906 1.44333 0.252861 0.460601 0.140821 0.952 0.920222 0.560333 2.20408 0.843156 1.3548 0.254518 0.35122 0.13701 7.8 8 7 168 129 31
8.1 0.942112 0.649554 0.470483 2.07622 0.546005 0.931749 0.297683 0.300469 0.174445 0.974658 0.945343 0.580658 2.26609 0.631239 1.32625 0.28368 0.440066 0.165835 0.977 0.948 0.612 2.13929 0.823446 1.2756 0.283176 0.386038 0.175804 8 8.2 28 141 130 27
8.3 0.965232 0.534768 0.390232 2.08792 0.474087 0.699059 0.337051 0.346126 0.191512 0.973571 0.751429 0.536071 2.27694 0.517698 1.05594 0.280428 0.359376 0.167015 1.01579 0.959211 0.44079 2.33012 0.659525 1.11498 0.28753 0.436991 0.161768 8.2 8.4 57 150 145 29
8.5 0.996591 0.453409 0.289773 2.11004 0.370971 0.557136 0.364983 0.327712 0.177258 1.02228 0.777717 0.383394 2.32422 0.515681 0.762851 0.308784 0.432565 0.125608 0.961842 0.763158 0.399342 2.31681 0.616598 0.921986 0.30571 0.305351 0.156285 8.4 8.6 119 141 172 43
8.7 0.966667 0.433333 0.217424 2.07198 0.39099 0.425848 0.398393 0.274266 0.173391 1 0.654545 0.303261 2.28746 0.49475 0.567035 0.308876 0.407874 0.127036 0.979167 0.670833 0.304167 2.36778 0.501744 0.627531 0.321817 0.364558 0.163402 8.6 8.8 255 147 177 50
8.9 0.979167 0.352083 0.198069 2.05751 0.344092 0.380567 0.441196 0.208862 0.197158 0.998333 0.548333 0.248333 2.26478 0.421033 0.402822 0.326191 0.345451 0.124357 0.94375 0.492361 0.29375 2.23725 0.422603 0.626477 0.234564 0.370125 0.103152 8.8 9 518 193 234 62
9.1 0.952273 0.335227 0.146023 2.01222 0.351565 0.367126 0.441949 0.185196 0.151322 0.99375 0.54825 0.23 2.20752 0.405696 0.389752 0.318929 0.294088 0.107622 1.00278 0.534722 0.275505 2.20276 0.460813 0.442874 0.238343 0.388825 0.0870786 9 9.2 859 223 300 77
9.3 0.990385 0.309615 0.14976 2.03766 0.324173 0.288397 0.498083 0.149995 0.199843 0.978571 0.383929 0.216071 2.1396 0.374427 0.398002 0.333961 0.239399 0.12867 0.953571 0.483929 0.251488 2.15805 0.403723 0.436899 0.259378 0.266116 0.0901665 9.2 9.4 1397 269 383 89
