#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.888404.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.33558 1.14205 1.04709 5.75362 0.620091 0.590091 1.44087 0.596394 0.599076 3.87669 1.25711 1.35042 6.12183 0.653231 0.633373 1.665 1.02503 0.777704 3.91189 1.20084 1.27644 6.10813 0.652424 0.615136 1.66513 1.01607 0.779783 7.2 7.4 73579 6773 7642 6291
7.5 3.4724 0.97637 1.02772 5.87735 0.552112 0.54821 1.47505 0.517917 0.525905 4.1497 1.07193 1.43174 6.35531 0.571864 0.585793 1.69998 1.04715 0.757849 4.25703 1.00825 1.46249 6.34402 0.551046 0.593457 1.7564 1.00516 0.817114 7.4 7.6 66103 6427 7586 5953
7.7 3.45833 0.851326 0.939193 5.88932 0.451508 0.493039 1.45982 0.424141 0.507212 4.29935 0.911311 1.38102 6.45229 0.479871 0.573542 1.73232 0.968246 0.760953 4.37128 0.965121 1.40128 6.50354 0.5528 0.562279 1.8227 1.00176 0.87232 7.6 7.8 58038 5956 6907 5575
7.9 3.47536 0.646753 0.915193 5.79418 0.401763 0.480761 1.46365 0.348782 0.498091 4.37439 0.76917 1.33504 6.52255 0.429654 0.567453 1.82974 0.828791 0.824411 4.471 0.776369 1.42243 6.64435 0.442371 0.627804 1.90127 0.85512 0.920206 7.8 8 50660 5551 6189 5032
8.1 3.43889 0.536643 0.809819 5.86015 0.385234 0.487714 1.46503 0.301532 0.482425 4.41094 0.604539 1.28305 6.58542 0.375332 0.556745 1.8497 0.712329 0.835968 4.53906 0.627091 1.37327 6.71441 0.375372 0.639851 1.89785 0.810595 0.904446 8 8.2 45942 5217 6028 4605
8.3 3.44694 0.45669 0.745897 6.00909 0.524351 0.560088 1.46113 0.232637 0.467458 4.43362 0.532868 1.24076 6.69625 0.438934 0.61012 1.88312 0.57313 0.844107 4.57083 0.541667 1.28917 6.79922 0.337673 0.622825 1.96708 0.632346 0.989876 8.2 8.4 42810 5375 5625 4432
8.5 3.48611 0.394208 0.75754 6.24584 0.442395 0.653548 1.43964 0.167455 0.447956 4.49149 0.370353 1.15316 6.87587 0.379084 0.607285 1.87088 0.466404 0.812836 4.64457 0.410435 1.36091 6.9102 0.312214 0.608149 2.00317 0.496542 0.993659 8.4 8.6 39014 5041 5476 4206
8.7 3.31667 0.313333 0.71875 6.13656 0.379279 0.627545 1.39084 0.106874 0.413498 4.37568 0.342357 1.09318 6.76509 0.320103 0.55965 1.77767 0.341757 0.78862 4.55069 0.379625 1.27438 6.88992 0.269141 0.603838 1.95547 0.342145 0.957015 8.6 8.8 34494 4683 4725 3674
8.9 2.99914 0.31073 0.496719 5.8498 0.389319 0.559289 1.30337 0.112003 0.328728 4.18649 0.306161 0.967597 6.60664 0.303857 0.50121 1.65669 0.203655 0.64178 4.42417 0.307083 1.19191 6.75953 0.285841 0.477259 1.83698 0.297557 0.839743 8.8 9 30257 4251 4258 3325
9.1 2.78476 0.309475 0.420173 5.65795 0.277776 0.459373 1.20197 0.109389 0.248345 3.92317 0.28976 0.804123 6.45373 0.278409 0.457941 1.5585 0.143608 0.5056 4.195 0.335952 1.02 6.6345 0.266467 0.490036 1.69108 0.270212 0.719031 9 9.2 26701 3768 3736 2927
