#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.399872.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.697732 0.250601 0.344607 1.30123 0.405509 0.570914 0.216792 0.207006 0.106488 0.757419 0.370081 0.361965 1.41105 0.448564 0.544226 0.221601 0.278163 0.115711 0.710714 0.362202 0.435714 1.31137 0.476123 0.819306 0.219553 0.385976 0.149721 7.2 7.4 12 184 90 11
7.5 0.670628 0.285317 0.320628 1.31304 0.491046 0.582415 0.202448 0.208533 0.0946743 0.699194 0.334038 0.349194 1.4291 0.497103 0.649467 0.191636 0.267019 0.0981261 0.691667 0.370833 0.479167 1.33812 0.478504 0.869849 0.198534 0.245768 0.125328 7.4 7.6 15 334 148 6
7.7 0.668817 0.257261 0.328539 1.37314 0.467558 0.618697 0.197597 0.218756 0.0967687 0.670861 0.337607 0.345861 1.43009 0.471558 0.688748 0.193316 0.28664 0.0804099 0.663793 0.36313 0.388793 1.3798 0.440548 0.801194 0.188254 0.234706 0.119583 7.6 7.8 14 388 208 17
7.9 0.662219 0.234329 0.289302 1.35084 0.374158 0.537507 0.192883 0.186932 0.0823051 0.694203 0.366581 0.33706 1.46948 0.48275 0.631915 0.203195 0.236468 0.0988453 0.620536 0.401131 0.266964 1.39591 0.427523 0.814901 0.183655 0.188383 0.085289 7.8 8 38 332 209 31
8.1 0.684203 0.211669 0.254203 1.39982 0.298223 0.511778 0.213544 0.197536 0.0893753 0.681944 0.308333 0.275966 1.47625 0.413513 0.566053 0.202906 0.214134 0.0864204 0.689474 0.360526 0.314474 1.49272 0.420857 0.629984 0.215369 0.198093 0.105891 8 8.2 66 350 199 21
8.3 0.686957 0.213043 0.184325 1.43479 0.318932 0.433902 0.245395 0.187446 0.0998406 0.697414 0.302586 0.248149 1.47189 0.406719 0.453867 0.203928 0.218536 0.0741806 0.6475 0.27125 0.2725 1.46049 0.340302 0.674679 0.179328 0.189428 0.0560096 8.2 8.4 118 365 265 28
8.5 0.691094 0.188451 0.145176 1.39388 0.289772 0.337196 0.253455 0.201285 0.0974889 0.708333 0.295238 0.206159 1.48474 0.352995 0.409686 0.209082 0.236221 0.0765172 0.7 0.29375 0.2125 1.4895 0.438143 0.42195 0.182694 0.197356 0.0604984 8.4 8.6 253 397 279 34
8.7 0.685741 0.190983 0.114165 1.39482 0.300969 0.250364 0.270657 0.199298 0.0839155 0.7125 0.278241 0.164773 1.51322 0.364023 0.320554 0.212954 0.196023 0.0758418 0.653571 0.296429 0.166071 1.54447 0.451681 0.391529 0.209966 0.235949 0.0800574 8.6 8.8 408 385 323 43
8.9 0.693349 0.177901 0.0948412 1.40894 0.224465 0.235914 0.285459 0.183217 0.0870211 0.703226 0.291339 0.146816 1.51223 0.336324 0.280693 0.212037 0.199354 0.0654903 0.627273 0.244156 0.202273 1.41214 0.599882 0.272173 0.153126 0.142067 0.0441345 8.8 9 642 385 356 43
9.1 0.694097 0.142266 0.0829861 1.37266 0.244734 0.19834 0.305379 0.144202 0.0888992 0.682222 0.247778 0.114234 1.45492 0.279858 0.257404 0.216898 0.166278 0.0746494 0.658333 0.2 0.140476 1.29038 0.449039 0.201742 0.183496 0.116269 0.0600243 9 9.2 1058 364 456 46
