#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.334060.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.535629 0.1622 0.175629 0.963816 0.258437 0.211899 0.146272 0.147714 0.0378621 0.562319 0.237681 0.197803 1.01833 0.286473 0.204395 0.153394 0.215981 0.0542105 0.4625 0.2875 0.3875 0.919589 0.359017 0.827521 0.121059 0.184471 0.0893276 7.2 7.4 67 613 172 5
7.5 0.51463 0.17912 0.140744 1.0018 0.244918 0.26978 0.153848 0.117268 0.0376464 0.5388 0.225996 0.158244 1.03352 0.268548 0.268599 0.147257 0.163801 0.0413533 0.45 0.275 0.25 0.874757 0.267311 0.448555 0.122463 0.217201 0.0632475 7.4 7.6 96 762 257 3
7.7 0.518043 0.169457 0.119383 1.02076 0.246307 0.249006 0.154579 0.126217 0.0380067 0.544355 0.180645 0.156855 1.08399 0.21324 0.273937 0.157 0.145183 0.0377448 0.475 0.225 0.3875 0.973312 0.168755 0.781245 0.120242 0.157044 0.080578 7.6 7.8 166 779 278 9
7.9 0.518798 0.137671 0.112798 1.01644 0.210129 0.215212 0.161449 0.111907 0.0388292 0.515669 0.194331 0.1125 1.064 0.308712 0.207597 0.154394 0.129596 0.0369309 0.4875 0.2125 0.2625 1.02861 0.389664 0.492067 0.127344 0.0964539 0.0480168 7.8 8 271 812 296 10
8.1 0.52476 0.116429 0.0916143 1.03498 0.167533 0.193022 0.169275 0.11144 0.0374227 0.53275 0.182875 0.104972 1.09207 0.263575 0.199287 0.165819 0.119761 0.04404 0.533333 0.191667 0.208333 1.01719 0.451084 0.317937 0.165706 0.0898236 0.069872 8 8.2 384 856 359 6
8.3 0.5338 0.114918 0.0738 1.04601 0.15572 0.168317 0.186118 0.122839 0.0494011 0.527134 0.185366 0.0821341 1.09551 0.227279 0.186143 0.152376 0.139574 0.0354473 0.475 0.225 0.175 0.953362 0.350723 0.298555 0.131731 0.124521 0.0330286 8.2 8.4 571 812 360 8
8.5 0.526625 0.112239 0.0579214 1.02511 0.181378 0.139056 0.193716 0.112989 0.0554115 0.518269 0.129757 0.0792449 1.0662 0.226849 0.158494 0.146464 0.120697 0.0301212 0.475 0.2 0.15 1.05721 0.315143 0.244471 0.135234 0.0559927 0.027982 8.4 8.6 753 886 399 17
8.7 0.528483 0.0955174 0.0576492 1.0267 0.155783 0.129399 0.21655 0.0957121 0.0732635 0.513636 0.147727 0.0773618 1.07743 0.172692 0.176259 0.147574 0.107154 0.025044 0.5125 0.1375 0.0875 1.07824 0.182092 0.207572 0.14279 0.103126 0.0451932 8.6 8.8 971 814 442 14
8.9 0.530288 0.0878934 0.0575152 1.02051 0.131407 0.116578 0.222233 0.102934 0.0771345 0.529348 0.125198 0.0849034 1.08584 0.177819 0.174116 0.158008 0.0964611 0.0329947 0.53125 0.11875 0.10625 1.06034 0.134134 0.279328 0.12416 0.139303 0.0318515 8.8 9 1376 734 458 15
9.1 0.53629 0.0667799 0.0583491 1.03892 0.0956967 0.106506 0.243821 0.0788676 0.0966669 0.507576 0.117424 0.0758684 1.06073 0.175429 0.159789 0.14569 0.110283 0.0282009 0.5 0.25 0.1875 1.07308 0.260336 0.304807 0.118991 0.102403 0.0319719 9 9.2 1595 541 499 9
