#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.263185.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.395425 0.0981794 0.0565048 0.688761 0.104955 0.0609536 0.129252 0.0672244 0.0261138 0.376823 0.135677 0.06947 0.696118 0.138975 0.0826108 0.120293 0.0591792 0.0253406 0 0 0 0 0 0 0 0 0 7.2 7.4 1242 1533 255 0
7.5 0.383363 0.0869941 0.0506707 0.706164 0.105844 0.0755351 0.126766 0.058068 0.0240259 0.375 0.115625 0.0578829 0.706475 0.114474 0.0831426 0.119218 0.062513 0.0202258 0 0 0 0 0 0 0 0 0 7.4 7.6 1498 1613 285 0
7.7 0.384425 0.0676581 0.0460919 0.713653 0.0904713 0.0777696 0.126587 0.0615925 0.0227184 0.382589 0.0909684 0.0659226 0.733638 0.1182 0.0962629 0.119593 0.0613209 0.0234972 0 0 0 0 0 0 0 0 0 7.6 7.8 1590 1615 314 0
7.9 0.384237 0.0594895 0.0500385 0.718005 0.082231 0.0882168 0.133364 0.049283 0.0284922 0.375806 0.103739 0.0614448 0.731682 0.143315 0.0990133 0.115442 0.0541102 0.018204 0 0 0 0 0 0 0 0 0 7.8 8 1685 1634 274 0
8.1 0.379706 0.0528645 0.043068 0.702845 0.0823178 0.0883274 0.136315 0.0457253 0.025463 0.358889 0.103611 0.0527778 0.72202 0.127033 0.0858082 0.113867 0.0657734 0.0186844 0 0 0 0 0 0 0 0 0 8 8.2 1773 1640 305 0
8.3 0.372727 0.0548717 0.0382803 0.684231 0.0679817 0.0802596 0.137994 0.0680553 0.0261498 0.350694 0.0805556 0.0427997 0.708606 0.114793 0.0763136 0.111524 0.050015 0.0168088 0 0 0 0 0 0 0 0 0 8.2 8.4 1908 1474 292 0
8.5 0.372059 0.0456831 0.0386081 0.685212 0.0732947 0.0815032 0.138739 0.0531561 0.0267555 0.35 0.0743902 0.0379629 0.707026 0.115157 0.0967827 0.114682 0.0247899 0.0184435 0 0 0 0 0 0 0 0 0 8.4 8.6 1985 1326 266 0
8.7 0.379545 0.0467703 0.0368856 0.685873 0.0752815 0.0756274 0.143952 0.0478615 0.0295453 0.365854 0.0831463 0.0548537 0.721323 0.120285 0.101481 0.12527 0.0409568 0.0302245 0 0 0 0 0 0 0 0 0 8.6 8.8 1910 1079 260 0
8.9 0.382282 0.0439684 0.0377361 0.69572 0.0795329 0.089617 0.147378 0.0715704 0.0254173 0.36875 0.0756945 0.0663691 0.749345 0.0908768 0.121079 0.112537 0.0529699 0.0189831 0 0 0 0 0 0 0 0 0 8.8 9 1965 948 258 0
9.1 0.379762 0.0443452 0.0354604 0.699339 0.0660424 0.0918897 0.143457 0.0621938 0.0254075 0.335 0.0809091 0.0527419 0.719065 0.0909319 0.109763 0.10964 0.0443114 0.0182566 0 0 0 0 0 0 0 0 0 9 9.2 1885 653 258 0
