#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.445435.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.8275 0.4725 0.488684 1.57661 0.646933 0.860451 0.24221 0.334761 0.141038 0.909713 0.72362 0.534713 1.74356 0.61309 0.870404 0.266782 0.44628 0.167408 0.855769 0.644231 0.530769 1.64207 0.731166 1.0119 0.299499 0.393787 0.204547 7.2 7.4 17 99 42 11
7.5 0.821934 0.537264 0.438601 1.65176 0.582974 0.854291 0.253442 0.30441 0.139258 0.848925 0.464999 0.489714 1.72434 0.641623 0.966438 0.254065 0.340469 0.154882 0.815909 0.541035 0.482576 1.65682 0.645335 0.99721 0.239326 0.305565 0.151249 7.4 7.6 10 163 89 22
7.7 0.8 0.5475 0.45 1.69781 0.664211 0.90654 0.236107 0.283979 0.129138 0.837326 0.558022 0.499826 1.82594 0.654317 1.03863 0.228122 0.342342 0.131255 0.860294 0.488235 0.535294 1.75868 0.667025 1.00147 0.239093 0.307239 0.157362 7.6 7.8 6 215 146 20
7.9 0.792308 0.395192 0.401683 1.74008 0.516093 0.900293 0.232213 0.290834 0.119872 0.816898 0.583102 0.480787 1.84325 0.645215 1.05312 0.226663 0.326391 0.1238 0.803125 0.496875 0.422569 1.80581 0.653806 1.03754 0.240854 0.268166 0.143257 7.8 8 10 226 151 26
8.1 0.829545 0.453788 0.380101 1.78085 0.401078 0.808377 0.254328 0.304508 0.126823 0.844048 0.569414 0.449603 1.86864 0.574502 0.978226 0.234205 0.326076 0.134569 0.825 0.65 0.4625 1.89591 0.669345 0.869471 0.234857 0.325071 0.10725 8 8.2 33 224 168 31
8.3 0.81 0.329286 0.308786 1.75015 0.366028 0.763513 0.270997 0.255927 0.141778 0.846203 0.578797 0.372988 1.91596 0.471658 0.834207 0.248451 0.352153 0.11823 0.83375 0.55375 0.30875 1.90749 0.492167 0.734418 0.239846 0.270301 0.105589 8.2 8.4 69 194 180 31
8.5 0.831579 0.336603 0.228007 1.73168 0.331056 0.501878 0.312784 0.287066 0.140922 0.854545 0.480177 0.321212 1.91386 0.431161 0.554854 0.250414 0.336851 0.102216 0.809375 0.665625 0.253125 1.90649 0.480349 0.509857 0.210098 0.335818 0.0847599 8.4 8.6 138 197 191 49
8.7 0.832065 0.313768 0.167065 1.73519 0.338424 0.385208 0.322052 0.270506 0.120397 0.844444 0.535243 0.254672 1.94464 0.429965 0.471941 0.26344 0.309581 0.101233 0.835714 0.529286 0.291964 1.88668 0.615001 0.54257 0.217279 0.345303 0.0984323 8.6 8.8 261 235 207 50
8.9 0.834211 0.253289 0.143524 1.71676 0.351826 0.26508 0.362032 0.211904 0.134711 0.849359 0.400641 0.197436 1.8403 0.462376 0.408892 0.265039 0.28887 0.0870085 0.845 0.405 0.22 1.87796 0.44535 0.432774 0.2367 0.338543 0.090465 8.8 9 525 260 302 55
9.1 0.840741 0.234259 0.115966 1.68012 0.279142 0.261059 0.410642 0.158669 0.160391 0.836667 0.332083 0.182121 1.7934 0.368313 0.292358 0.276754 0.231563 0.0974997 0.814286 0.360714 0.172619 1.86418 0.402526 0.437114 0.224882 0.204932 0.076957 9 9.2 859 270 363 59
