#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.161935.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.271178 0.0226043 0.0203612 0.481706 0.0272996 0.0299014 0.100315 0.00716614 0.0106769 0.311744 0.052118 0.0424954 0.543448 0.0828876 0.0757335 0.125527 0.0327326 0.0339874 0.900622 0 0 0.900622 0 0 0.900622 0 0 7.2 7.4 284245 2718 24 0
7.5 0.300852 0.0151261 0.0225759 0.514541 0.0139817 0.0250064 0.109223 0.00770335 0.00803347 0.343152 0.041237 0.0261416 0.553763 0.0781305 0.0613989 0.15355 0.0615479 0.0401134 0.900622 0 0 0.900622 0 0 0.900622 0 0 7.4 7.6 212541 2548 30 0
7.7 0.310296 0.0100579 0.0118754 0.524098 0.00897259 0.0139001 0.116502 0.00668132 0.00761329 0.340548 0.0489475 0.0552818 0.587404 0.0346574 0.084435 0.189442 0.0280159 0.0235365 0.900622 0 0 0.900622 0 0 0.900622 0 0 7.6 7.8 155152 2420 22 0
7.9 0.311086 0.0106718 0.0119824 0.52747 0.0102986 0.0152589 0.117521 0.00475255 0.00638247 0.332727 0.0618577 0.0394882 0.579224 0.0359412 0.0762552 0.173412 0.0272233 0.0266293 0.900622 0 0 0.900622 0 0 0.900622 0 0 7.8 8 110402 2096 15 0
8.1 0.308181 0.00985879 0.012336 0.5206 0.0134202 0.0136206 0.116294 0.00609569 0.00720616 0.348344 0.076549 0.0234631 0.613207 0.0622731 0.0390544 0.146783 0.0502876 0.037384 0.900622 0 0 0.900622 0 0 0.900622 0 0 8 8.2 77475 1789 16 0
8.3 0.297555 0.0128728 0.0114736 0.511991 0.0147616 0.0174479 0.110432 0.00583164 0.00650743 0.363862 0.0610312 0.0311352 0.609545 0.0671858 0.0464667 0.155121 0.062337 0.0646494 0.900622 0 0 0.900622 0 0 0.900622 0 0 8.2 8.4 53704 1463 15 0
8.5 0.28372 0.013055 0.0147048 0.491591 0.0187242 0.016764 0.107937 0.00704402 0.00688205 0.363862 0.0760251 0.0272203 0.573483 0.0204119 0.0206656 0.183711 0.0570349 0.0771321 0.900622 0 0 0.900622 0 0 0.900622 0 0 8.4 8.6 37412 1209 12 0
8.7 0.268569 0.0133345 0.0148987 0.482346 0.0141495 0.0137563 0.0947232 0.00922856 0.00786214 0.394584 0.0601887 0.0618577 0.608238 0.105115 0.0554205 0.133559 0.15524 0.0269803 0.900622 0 0 0.900622 0 0 0.900622 0 0 8.6 8.8 25758 923 6 0
8.9 0.246676 0.0126443 0.00848724 0.464875 0.0165841 0.0184859 0.0894017 0.00460708 0.0046187 0.379277 0.0754961 0.0387293 0.657594 0.0557587 0.072445 0.233008 0.093235 0.0890127 0.900622 0 0 0.900622 0 0 0.900622 0 0 8.8 9 17552 794 7 0
9.1 0.239456 0.00986789 0.00818688 0.437277 0.0189802 0.0111098 0.0870724 0.00689842 0.00777712 0.343152 0.141078 0.0900199 0.649205 0.0303952 0.120249 0.193974 0.0234842 0.03403 0.900622 0 0 0.900622 0 0 0.900622 0 0 9 9.2 11795 631 10 0
