#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.804873.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.0675 1.1745 1.0608 5.15812 0.677999 0.766447 1.4366 0.653077 0.699637 3.61021 1.28099 1.45594 5.5056 0.729956 0.782763 1.67886 1.22456 0.856391 3.64941 1.25379 1.41012 5.49389 0.792036 0.787481 1.69329 1.21431 0.919461 7.2 7.4 42837 4843 5390 4260
7.5 3.18542 0.980541 1.09826 5.21966 0.620601 0.694619 1.45214 0.539388 0.657561 3.87125 1.09542 1.52779 5.68492 0.636181 0.743839 1.75818 1.18606 0.900153 3.89726 1.08905 1.60423 5.72221 0.652226 0.80167 1.78034 1.18509 0.960842 7.4 7.6 37522 4416 5068 3814
7.7 3.2025 0.844469 1.11643 5.19455 0.535821 0.636364 1.44844 0.464497 0.620592 3.98571 0.903869 1.55103 5.77533 0.528091 0.749928 1.79806 1.0721 0.912503 4.07442 0.981351 1.67997 5.89691 0.621602 0.844917 1.91909 1.06163 1.07186 7.6 7.8 32681 4211 4468 3493
7.9 3.22966 0.715339 1.04685 5.23413 0.5101 0.637831 1.43524 0.40893 0.609281 4.04348 0.81968 1.49234 5.89753 0.490545 0.762814 1.84448 0.906413 0.969709 4.12669 0.837597 1.57669 5.97559 0.509087 0.812887 1.96376 0.926169 1.10688 7.8 8 30331 3914 4165 3266
8.1 3.26154 0.5741 1.06394 5.42144 0.577053 0.804644 1.42481 0.321755 0.599021 4.10367 0.636059 1.48067 6.00402 0.471385 0.810878 1.84754 0.761092 0.981334 4.2375 0.65777 1.62957 6.07273 0.500318 0.801257 1.95136 0.784601 1.08705 8 8.2 28860 4049 4150 2988
8.3 3.32786 0.432278 1.07113 5.68734 0.521301 0.882902 1.41319 0.28217 0.575017 4.17407 0.493783 1.46157 6.18661 0.43888 0.82372 1.81885 0.656252 0.972907 4.26953 0.548524 1.53336 6.2642 0.354194 0.894054 1.90595 0.734221 1.06163 8.2 8.4 27472 4093 4067 3026
8.5 3.325 0.334211 1.02444 5.74319 0.384827 0.886438 1.36329 0.200315 0.529035 4.15288 0.353263 1.4078 6.21609 0.32992 0.831337 1.77881 0.55623 0.908256 4.29389 0.424111 1.5112 6.28155 0.269144 0.884131 1.96205 0.478923 1.12739 8.4 8.6 25067 3804 3706 2676
8.7 3.10071 0.282425 0.850714 5.53416 0.406324 0.791265 1.32679 0.137919 0.450738 4.03809 0.337905 1.30684 6.13189 0.271952 0.857404 1.67667 0.319731 0.814192 4.22115 0.38579 1.47272 6.22313 0.249435 0.779109 1.85516 0.466636 0.989867 8.6 8.8 22290 3644 3376 2488
8.9 2.89189 0.300965 0.679392 5.34681 0.352272 0.646391 1.2373 0.145612 0.373687 3.87917 0.259115 1.21498 6.06585 0.244944 0.762203 1.56983 0.277751 0.687622 4.08173 0.303875 1.39006 6.12773 0.21625 0.731482 1.71608 0.37564 0.857447 8.8 9 20620 3300 3159 2344
9.1 2.63378 0.325999 0.524409 5.17651 0.349211 0.637075 1.16499 0.0843072 0.314979 3.68214 0.257143 1.03791 5.85075 0.280673 0.593305 1.45297 0.227331 0.566506 3.90179 0.314881 1.18304 6.03093 0.252728 0.580885 1.58753 0.316711 0.730269 9 9.2 18806 3039 2807 2105
