#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.197373.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.379306 0.0230089 0.0352872 0.697334 0.0333554 0.0528036 0.1375 0.0115456 0.0131163 0.382742 0.0447001 0.0529474 0.757003 0.0499523 0.0759701 0.127105 0.0176461 0.0187656 1.28816 0 0 1.28816 0 0 1.28816 0 0 7.2 7.4 421163 10460 318 0
7.5 0.407362 0.0198153 0.0223552 0.739418 0.023137 0.0336564 0.148888 0.00638488 0.00831449 0.419579 0.0288725 0.0358091 0.806533 0.0314946 0.0529831 0.147193 0.021807 0.0168062 1.28816 0 0 1.28816 0 0 1.28816 0 0 7.4 7.6 319423 10147 339 0
7.7 0.426711 0.0202936 0.0220658 0.760024 0.0219002 0.021332 0.152148 0.0065964 0.00738525 0.443351 0.0358236 0.0295747 0.848459 0.0256054 0.0399863 0.157989 0.0154177 0.0172072 1.28816 0 0 1.28816 0 0 1.28816 0 0 7.6 7.8 238423 9280 383 0
7.9 0.433498 0.0138423 0.0215275 0.7619 0.0172909 0.0180243 0.158094 0.00757758 0.00950061 0.47159 0.0334202 0.0317753 0.86974 0.0179307 0.0356147 0.161691 0.0169692 0.0167601 1.28816 0 0 1.28816 0 0 1.28816 0 0 7.8 8 173855 7800 290 0
8.1 0.420547 0.0143547 0.0179517 0.740998 0.0203622 0.0195379 0.15627 0.00742245 0.00783353 0.483774 0.0497765 0.0588126 0.873183 0.0263866 0.0279508 0.157493 0.0141988 0.0219243 1.28816 0 0 1.28816 0 0 1.28816 0 0 8 8.2 126516 6824 211 0
8.3 0.404961 0.0143934 0.0176755 0.717984 0.0173781 0.0191196 0.147982 0.00624976 0.0048966 0.523943 0.0255117 0.0428815 0.901207 0.0152646 0.021963 0.161709 0.0180424 0.0174739 1.28816 0 0 1.28816 0 0 1.28816 0 0 8.2 8.4 90652 5444 186 0
8.5 0.386041 0.0137439 0.0133515 0.697874 0.017625 0.0182294 0.14345 0.0047624 0.00698656 0.543864 0.0208124 0.0384189 0.884928 0.0251005 0.0252925 0.160836 0.0191923 0.0162711 1.28816 0 0 1.28816 0 0 1.28816 0 0 8.4 8.6 65109 4410 171 0
8.7 0.361653 0.0118279 0.0167792 0.668692 0.0156827 0.0162579 0.128587 0.00484076 0.00722864 0.53187 0.0400466 0.0349086 0.890851 0.0336388 0.0232173 0.176921 0.0296776 0.0188255 1.28816 0 0 1.28816 0 0 1.28816 0 0 8.6 8.8 46533 3533 151 0
8.9 0.334821 0.0130333 0.0129765 0.648444 0.0187091 0.0164109 0.116037 0.00690506 0.00541304 0.494939 0.0318892 0.0292803 0.867962 0.0264321 0.0443008 0.183313 0.0281791 0.0206782 1.28816 0 0 1.28816 0 0 1.28816 0 0 8.8 9 32983 2756 125 0
9.1 0.326337 0.0134158 0.0169285 0.631067 0.0146559 0.0180408 0.104916 0.00419963 0.00482624 0.465659 0.0401898 0.0388358 0.831917 0.035834 0.0420845 0.165741 0.039261 0.0196429 1.28816 0 0 1.28816 0 0 1.28816 0 0 9 9.2 22972 2069 80 0
