#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.678310.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.71812 1.01688 1.15834 4.17799 0.766229 0.909954 1.34083 0.855421 0.769021 3.24009 1.05116 1.60978 4.5208 0.738891 0.926505 1.6643 1.29643 1.00865 3.25 1.115 1.57472 4.52977 0.801202 0.997399 1.64422 1.25075 0.99093 7.2 7.4 14881 2285 2476 1581
7.5 2.82029 0.815424 1.2493 4.28883 0.596517 0.922431 1.34876 0.712674 0.759732 3.36758 0.925941 1.69355 4.65171 0.671065 0.980963 1.70181 1.28741 1.02795 3.38393 1.01746 1.6876 4.69009 0.713328 1.06669 1.71805 1.23806 1.05695 7.4 7.6 12150 2028 2118 1323
7.7 2.82619 0.68631 1.24911 4.31501 0.637492 0.940532 1.32907 0.601082 0.765281 3.44012 0.809884 1.72137 4.7593 0.56758 0.992608 1.71542 1.14995 1.07851 3.57348 0.829848 1.86216 4.85958 0.580775 1.0599 1.80475 1.03336 1.15367 7.6 7.8 10815 1935 1947 1129
7.9 2.93585 0.577901 1.34018 4.49564 0.712371 1.03019 1.33589 0.50511 0.791151 3.5451 0.713235 1.76318 4.89009 0.564893 1.03106 1.78766 0.955135 1.21597 3.63603 0.760561 1.88603 4.99722 0.485739 1.07238 1.87588 0.844461 1.24612 7.8 8 10015 1913 1814 1036
8.1 2.97742 0.420553 1.35985 4.74672 0.618818 1.1377 1.31525 0.367344 0.787878 3.58108 0.585919 1.83475 5.08452 0.361842 1.18887 1.61169 0.950312 1.09324 3.67237 0.662007 1.93992 5.06367 0.417985 1.19017 1.69668 0.881808 1.17888 8 8.2 9122 1809 1691 998
8.3 2.91875 0.382917 1.32475 4.76164 0.571431 1.1386 1.24365 0.30762 0.701921 3.55268 0.472322 1.79018 5.13735 0.333862 1.19989 1.51253 0.792244 0.983662 3.57727 0.569602 1.89915 5.13226 0.299798 1.24689 1.64824 0.763458 1.11325 8.2 8.4 8415 1801 1566 918
8.5 2.74706 0.383823 1.10693 4.67833 0.444056 1.1111 1.21816 0.233101 0.596008 3.49329 0.451708 1.736 5.06819 0.316686 1.08877 1.47913 0.587729 0.94206 3.5375 0.50125 1.81442 5.08316 0.31537 1.08219 1.61457 0.682586 1.03512 8.4 8.6 7980 1607 1497 836
8.7 2.61 0.342381 0.989465 4.49071 0.415852 0.975855 1.15312 0.167306 0.497796 3.35603 0.368965 1.54557 5.02067 0.260999 1.0874 1.44217 0.407104 0.877813 3.53947 0.385526 1.74364 5.04792 0.295456 1.03663 1.52669 0.554931 0.895158 8.6 8.8 7642 1615 1385 837
8.9 2.44444 0.282683 0.77919 4.32646 0.337704 0.860507 1.085 0.144377 0.407574 3.1875 0.33875 1.43869 4.82808 0.295073 0.91745 1.31774 0.337986 0.745678 3.41 0.354063 1.63308 5.0315 0.240023 1.00275 1.39753 0.454767 0.792809 8.8 9 7681 1607 1398 844
9.1 2.32212 0.273339 0.736099 4.22108 0.34831 0.733841 1.0625 0.114456 0.370404 2.95294 0.347059 1.2152 4.68637 0.301005 0.847467 1.1702 0.277039 0.555293 3.1075 0.42375 1.36844 4.82159 0.312575 0.879571 1.1914 0.404104 0.631381 9 9.2 7878 1537 1488 846
9.3 2.15915 0.322585 0.576369 4.10825 0.34489 0.638675 0.967265 0.106655 0.276279 2.69224 0.373759 0.973276 4.50025 0.320709 0.666845 1.06998 0.231661 0.453248 2.89028 0.419338 1.07083 4.73503 0.256348 0.753315 1.08056 0.358661 0.481792 9.2 9.4 8375 1355 1562 859
9.5 2.00625 0.31875 0.415416 3.9301 0.333371 0.501215 0.935533 0.090493 0.224629 2.3 0.398148 0.634211 4.32478 0.243314 0.622248 0.940211 0.148532 0.393648 2.64444 0.427778 0.851945 4.54185 0.279714 0.649828 0.953759 0.278709 0.377005 9.4 9.6 9039 1192 1653 938
9.7 1.93561 0.238501 0.335606 3.7698 0.302348 0.410949 0.908088 0.0542694 0.189544 2.09224 0.348384 0.496408 4.12704 0.344535 0.498638 0.821324 0.149241 0.291792 2.35 0.425 0.676562 4.32888 0.270698 0.465158 0.815511 0.187281 0.278967 9.6 9.8 10049 948 1576 913
9.9 1.8425 0.234062 0.238333 3.66969 0.271938 0.349777 0.837003 0.0999584 0.127105 1.885 0.243125 0.30569 3.80422 0.29663 0.299044 0.738949 0.118828 0.197001 2.09107 0.383928 0.453572 4.23806 0.334957 0.381464 0.725644 0.141641 0.227976 9.8 10 11781 784 1704 1060
10.1 1.83611 0.256746 0.263611 3.65851 0.301939 0.282732 0.812538 0.100974 0.143423 1.59563 0.190913 0.159814 3.53759 0.28219 0.247889 0.608013 0.132396 0.126871 1.8375 0.273611 0.34671 3.94655 0.249318 0.336588 0.622413 0.112829 0.164122 10 10.2 13987 465 1820 1096
