#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.344185.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.55 0.188816 0.216667 1.00445 0.28782 0.299069 0.149878 0.144755 0.0403189 0.594565 0.225815 0.219565 1.05011 0.313539 0.237635 0.161818 0.240467 0.0514215 0.508333 0.283333 0.508333 0.957689 0.418512 0.957689 0.138344 0.191706 0.138344 7.2 7.4 34 506 190 4
7.5 0.531716 0.179017 0.16467 1.0399 0.284905 0.285256 0.149393 0.132338 0.0386619 0.564162 0.237088 0.181662 1.0702 0.311415 0.282521 0.159743 0.173407 0.0517175 0.445833 0.279167 0.245833 0.926202 0.347235 0.514185 0.118991 0.154571 0.0540873 7.4 7.6 72 698 235 8
7.7 0.539513 0.173913 0.148604 1.06643 0.269945 0.307687 0.152628 0.121682 0.0400764 0.5625 0.187167 0.195 1.12615 0.290031 0.356459 0.163662 0.176687 0.0414573 0.458333 0.241667 0.220833 0.937098 0.274558 0.390224 0.122971 0.10876 0.0642567 7.6 7.8 121 655 260 13
7.9 0.55 0.16582 0.127885 1.07946 0.225301 0.232804 0.168626 0.13099 0.0405884 0.543662 0.181338 0.154146 1.12573 0.286852 0.278661 0.154152 0.123945 0.039252 0.525 0.233333 0.25 0.988219 0.28005 0.273437 0.13726 0.126924 0.0555293 7.8 8 192 712 266 14
8.1 0.546365 0.137385 0.104698 1.0661 0.187392 0.240716 0.175214 0.13178 0.047124 0.542568 0.21212 0.13721 1.15043 0.267172 0.235654 0.151357 0.132548 0.0300446 0.5375 0.225 0.1375 1.02488 0.287618 0.278004 0.165025 0.187142 0.0620798 8 8.2 321 746 300 11
8.3 0.550893 0.115774 0.0910939 1.08976 0.18632 0.202702 0.188022 0.108092 0.0497068 0.55 0.194079 0.100904 1.14543 0.255635 0.19005 0.159577 0.136003 0.0381061 0.508333 0.266667 0.183333 1.01546 0.379126 0.300319 0.127725 0.0881402 0.032773 8.2 8.4 443 729 377 14
8.5 0.55625 0.114402 0.0737682 1.07923 0.170249 0.170773 0.20461 0.121392 0.0609231 0.542347 0.151403 0.0964609 1.16554 0.220573 0.216115 0.15775 0.129392 0.0394803 0.50625 0.20625 0.13125 1.08702 0.386059 0.290563 0.165807 0.0864789 0.0430293 8.4 8.6 665 787 386 25
8.7 0.553241 0.0945593 0.0658989 1.08386 0.149836 0.143279 0.22597 0.116134 0.0822167 0.5375 0.126042 0.0760776 1.12974 0.249431 0.194171 0.156592 0.103386 0.0304145 0.55 0.2125 0.1 1.15537 0.220112 0.245392 0.177725 0.127804 0.0531574 8.6 8.8 873 753 412 17
8.9 0.550442 0.0739552 0.0651966 1.0654 0.120913 0.14002 0.231264 0.10732 0.0855832 0.54875 0.15125 0.080329 1.14177 0.204667 0.152968 0.173906 0.10044 0.0465892 0.5375 0.1375 0.0625 1.06274 0.249278 0.228369 0.172597 0.141227 0.0631009 8.8 9 1214 674 466 23
9.1 0.557609 0.0700228 0.0665373 1.05849 0.125638 0.125078 0.251526 0.0841515 0.0973765 0.536364 0.116862 0.082282 1.14285 0.193273 0.185371 0.14436 0.113455 0.0234755 0.575 0.15 0.1375 1.12704 0.157933 0.280891 0.135697 0.161899 0.0440504 9 9.2 1497 549 498 8
9.3 0.576563 0.0640625 0.0638174 1.09273 0.156724 0.138077 0.252667 0.0767822 0.103002 0.512069 0.129598 0.0657148 1.09056 0.181554 0.194509 0.149492 0.0919764 0.0269731 0.575 0.15 0.0875 1.07412 0.346555 0.271714 0.224521 0.0972353 0.0963949 9.2 9.4 1841 360 530 22
9.5 0.589423 0.085577 0.0625 1.11826 0.152489 0.150631 0.275092 0.0683203 0.0760278 0.5 0.109722 0.05625 1.01131 0.16294 0.157079 0.159928 0.0944209 0.0355145 0.55 0.1875 0.1125 1.03894 0.290866 0.203605 0.214185 0.0762017 0.104168 9.4 9.6 2097 252 557 21
9.7 0.583333 0.116667 0.0683334 1.0361 0.181479 0.109691 0.231972 0.0615993 0.0873078 0.503205 0.0845998 0.0570513 1.00597 0.163556 0.14089 0.139406 0.0943456 0.0202562 0.6 0.2 0.1125 1.01274 0.307933 0.147597 0.195193 0.257933 0.0975966 9.6 9.8 2470 165 537 13
9.9 0.60625 0.10875 0.06875 1.12371 0.168672 0.142947 0.214605 0.0899661 0.0737378 0.478814 0.0836864 0.0485251 0.987257 0.181968 0.14252 0.130447 0.0779472 0.0182063 0.4875 0.0958334 0.0791667 1.21274 0.107933 0.429328 0.13726 0.144471 0.0408655 9.8 10 2598 86 489 10
10.1 0.683333 0.125 0.0933333 1.20859 0.180585 0.129508 0.233496 0.0846554 0.0871007 0.460625 0.0552841 0.0389583 0.953041 0.140513 0.157564 0.131728 0.0368545 0.0143816 0.5 0.075 0.1 0.873076 0.531731 0.227403 0.218991 0.0896638 0.110336 10 10.2 2835 49 499 19
10.3 0.75 0.133333 0.075 1.35445 0.115504 0.208294 0.245554 0.0905043 0.101162 0.454167 0.036531 0.0416667 0.894906 0.18565 0.129839 0.137206 0.0457345 0.0181991 0.5 0.1375 0.125 0.966706 0.40637 0.201563 0.171395 0.100801 0.0706724 10.2 10.4 3219 23 518 19
10.5 0.625 0.25 0.2 1.33894 0.265866 0.25 0.280529 0.075 0.117067 0.469286 0.0542437 0.0347857 0.865448 0.18754 0.0992497 0.14062 0.0638083 0.0197118 0.475 0.0916667 0.05 1.12788 0.245193 0.326202 0.140706 0.0996805 0.0439104 10.4 10.6 3032 12 414 22
10.7 0.75 0.25 0.275 1.44447 0.573798 0.460336 0.352765 0.102765 0.255168 0.460417 0.0467263 0.0333896 0.932729 0.136818 0.152603 0.131297 0.0184533 0.0117953 0.45 0.0583333 0.05 1.02548 0.231731 0.210336 0.138462 0.0987983 0.0472117 10.6 10.8 2652 10 317 17
10.9 1.15 0.8 0.675 1.38413 0.7 0.692067 0.607933 0.65 0.384134 0.527083 0.0744792 0.0822917 0.993026 0.17127 0.134958 0.197078 0.0497466 0.064337 0.45 0.05 0.1 1.05721 0.115866 0.152403 0.138462 0.114664 0.0435098 10.8 11 1983 1 227 18
11.1 1.375 0.05 0.6 1.43413 0.05 0.542067 1.01587 0.392067 0.726202 0.54 0.0766667 0.0608334 1.09423 0.144471 0.170131 0.183899 0.0405436 0.0588979 0.35 0.125 0.075 0.836538 0.257933 0.342067 0.114664 0.109134 0.0329328 11 11.2 1311 2 105 6
11.3 1.025 0 1.025 1.04207 0 1.04207 1.00793 0 1.00793 0.566667 0.0583333 0.116667 1.20408 0.278605 0.218269 0.195916 0.0396638 0.0787997 0.425 0.15 0.075 0.584134 0.792067 0.15 0.215866 0.2 0.142067 11.2 11.4 562 1 40 4
11.5 0 0 0 0 0 0 0 0 0 0.6875 0.5875 0.45 1.59447 0.173798 0.607933 0.106731 0.446395 0.0368991 0 0.425 0 0 0.442067 0 0 0.315866 0 11.4 11.6 167 0 6 1
11.7 0 0 0 0 0 0 0 0 0 0 1.525 0 0 1.54207 0 0 1.50793 0 0 0 0 0 0 0 0 0 0 11.6 11.8 30 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 3 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
