#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.283435.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.663869 0.0551537 0.0578619 1.20607 0.137375 0.137145 0.242019 0.0179154 0.0234097 0.662825 0.0609028 0.0551241 1.19702 0.136271 0.116692 0.228441 0.0201552 0.023518 2.3651 0 0 2.3651 0 0 2.3651 0 0 7.2 7.4 591939 29778 5414 0
7.5 0.746842 0.0422835 0.0612111 1.3774 0.0678687 0.132229 0.270618 0.0178009 0.0203077 0.759974 0.0544458 0.0643249 1.40561 0.113672 0.168538 0.27683 0.028126 0.0348184 2.3651 0 0 2.3651 0 0 2.3651 0 0 7.4 7.6 473795 29554 5109 0
7.7 0.788685 0.033053 0.0413904 1.44577 0.0407041 0.0675721 0.291213 0.0136225 0.0179746 0.818631 0.0367479 0.0436275 1.53949 0.0696906 0.0985543 0.305477 0.016906 0.0179577 2.3651 0 0 2.3651 0 0 2.3651 0 0 7.6 7.8 368969 27339 4768 0
7.9 0.794482 0.0266413 0.0419127 1.43826 0.0342611 0.0570107 0.297836 0.0107498 0.014505 0.857041 0.0380558 0.0503958 1.59413 0.0552965 0.0797482 0.313675 0.0165893 0.0190626 2.3651 0 0 2.3651 0 0 2.3651 0 0 7.8 8 281350 23867 4080 0
8.1 0.774528 0.0231526 0.0395641 1.3964 0.037852 0.0524633 0.288319 0.0106502 0.01527 0.868814 0.0338206 0.0414299 1.62047 0.0345006 0.0572599 0.327971 0.0138639 0.0161436 2.3651 0 0 2.3651 0 0 2.3651 0 0 8 8.2 213221 20185 3579 0
8.3 0.74665 0.0216805 0.040548 1.35649 0.0301794 0.054155 0.274759 0.00923327 0.0161104 0.853544 0.0286772 0.0366489 1.61457 0.0287242 0.0573922 0.324603 0.0106454 0.0164883 2.3651 0 0 2.3651 0 0 2.3651 0 0 8.2 8.4 161586 16845 3065 0
8.5 0.703306 0.0227409 0.0301708 1.29994 0.0352579 0.0488166 0.256466 0.00859237 0.0114306 0.862941 0.021744 0.0438992 1.6103 0.02693 0.0620847 0.329724 0.0142459 0.0154904 2.3651 0 0 2.3651 0 0 2.3651 0 0 8.4 8.6 122242 14006 2531 0
8.7 0.672268 0.0223585 0.0352388 1.27344 0.0262018 0.0523235 0.238338 0.0077924 0.0116571 0.83107 0.0281551 0.0410533 1.57246 0.0344058 0.0535926 0.307659 0.0185239 0.0173679 2.3651 0 0 2.3651 0 0 2.3651 0 0 8.6 8.8 92624 11284 2103 0
8.9 0.630891 0.0179386 0.0354237 1.22694 0.0298394 0.0585569 0.210258 0.00941841 0.0114737 0.823103 0.0254602 0.0315002 1.5547 0.0319725 0.0580522 0.308613 0.0109323 0.0159282 2.3651 0 0 2.3651 0 0 2.3651 0 0 8.8 9 69555 8407 1755 0
9.1 0.603919 0.0252734 0.0339001 1.1888 0.0360907 0.0565892 0.188188 0.0091157 0.0123179 0.831011 0.0311254 0.0386845 1.53111 0.0300107 0.0461887 0.315592 0.0147326 0.0187002 2.3651 0 0 2.3651 0 0 2.3651 0 0 9 9.2 52147 5951 1569 0
9.3 0.574723 0.0239725 0.0311483 1.15585 0.0290698 0.0411317 0.169108 0.00923194 0.00936317 0.81442 0.0277447 0.0431536 1.48792 0.0329036 0.0580854 0.308993 0.014737 0.0147819 2.3651 0 0 2.3651 0 0 2.3651 0 0 9.2 9.4 38396 3773 1295 0
9.5 0.563147 0.0285595 0.0377609 1.15038 0.0337322 0.0446626 0.153391 0.0117389 0.0126899 0.777136 0.0211083 0.0256659 1.42835 0.0354487 0.0514334 0.305426 0.0127579 0.0141727 2.3651 0 0 2.3651 0 0 2.3651 0 0 9.4 9.6 28649 2231 1114 0
9.7 0.569035 0.0329797 0.0460913 1.15538 0.035345 0.052587 0.132893 0.0144552 0.00920972 0.761068 0.0350474 0.037277 1.3954 0.0352057 0.0468928 0.287702 0.0168079 0.0197508 2.3651 0 0 2.3651 0 0 2.3651 0 0 9.6 9.8 20913 1094 836 0
9.9 0.592046 0.0255231 0.0382293 1.1851 0.0320894 0.028959 0.137696 0.0143371 0.010342 0.714504 0.0313437 0.0309779 1.36448 0.031633 0.0429114 0.233533 0.0184474 0.0163646 2.3651 0 0 2.3651 0 0 2.3651 0 0 9.8 10 15679 559 717 0
10.1 0.664295 0.0484384 0.040733 1.2053 0.0468155 0.0373456 0.164025 0.0466837 0.0286574 0.705796 0.0251127 0.0374867 1.34489 0.0344393 0.0385382 0.232305 0.0126392 0.0157768 2.3651 0 0 2.3651 0 0 2.3651 0 0 10 10.2 11632 222 632 0
10.3 0.744968 0.0643719 0.0484834 1.17532 0.0935752 0.0434403 0.255655 0.10636 0.0633226 0.642877 0.0310528 0.0314166 1.25072 0.0557947 0.0614535 0.215689 0.0165918 0.0187593 2.3651 0 0 2.3651 0 0 2.3651 0 0 10.2 10.4 8846 81 523 0
10.5 0.959698 0.0881956 0.150358 1.29641 0.0715392 0.0677997 0.472534 0.139986 0.126942 0.589038 0.0261328 0.0321804 1.18623 0.0425678 0.067057 0.207962 0.0144949 0.0194914 2.3651 0 0 2.3651 0 0 2.3651 0 0 10.4 10.6 6532 26 417 0
10.7 0.623562 0.306402 0.0790642 1.23112 0.157316 0.328183 0.272891 0.151565 0.0335836 0.577994 0.0251923 0.0315869 1.10109 0.10644 0.0690681 0.20884 0.0158065 0.0262372 2.3651 0 0 2.3651 0 0 2.3651 0 0 10.6 10.8 4534 9 288 0
10.9 0.929964 0.345331 0.306402 1.52747 0.0245256 0.25697 0.296989 0.921194 0.232259 0.565984 0.0292203 0.0242928 1.0864 0.0616883 0.0426766 0.201524 0.0160733 0.0260593 2.3651 0 0 2.3651 0 0 2.3651 0 0 10.8 11 2980 7 191 0
11.1 1.16304 0.0283365 0.203339 1.54384 0.00815356 0.370427 0.92853 0.224109 0.0189632 0.569447 0.0541157 0.0281299 1.13122 0.0845312 0.0547407 0.194043 0.022966 0.0310111 2.3651 0 0 2.3651 0 0 2.3651 0 0 11 11.2 1585 3 95 0
11.3 1.16304 1.20206 0.233072 1.1824 1.1827 0.232119 1.14359 1.22151 0.234024 0.65492 0.12386 0.0945331 1.21602 0.0940032 0.132123 0.283125 0.0427276 0.0903658 2.3651 0 0 2.3651 0 0 2.3651 0 0 11.2 11.4 664 0 34 0
11.5 2.3651 0 0 2.3651 0 0 2.3651 0 0 0.65492 0.304778 0.320349 1.11909 0.347921 0.0669947 0.195967 0.135452 0.141991 2.3651 0 0 2.3651 0 0 2.3651 0 0 11.4 11.6 197 0 4 0
11.7 2.3651 0 0 2.3651 0 0 2.3651 0 0 0.31817 2.04693 0.0164336 1.04929 1.31581 0.725125 0.284473 2.08063 0.00523439 2.3651 0 0 2.3651 0 0 2.3651 0 0 11.6 11.8 51 0 2 0
11.9 2.3651 0 0 2.3651 0 0 2.3651 0 0 2.3651 0 0 2.3651 0 0 2.3651 0 0 2.3651 0 0 2.3651 0 0 2.3651 0 0 11.8 12 7 0 0 0
12.1 2.3651 0 0 2.3651 0 0 2.3651 0 0 2.3651 0 0 2.3651 0 0 2.3651 0 0 2.3651 0 0 2.3651 0 0 2.3651 0 0 12 12.2 0 0 0 0
