#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.369497.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.625 0.214113 0.254866 1.10302 0.339218 0.377025 0.178479 0.198326 0.0698487 0.628205 0.259151 0.274038 1.17411 0.354231 0.442815 0.176924 0.223952 0.070124 0.6 0.325 0.475 1.10448 0.359786 0.819139 0.156145 0.233165 0.14028 7.2 7.4 18 298 154 9
7.5 0.598115 0.262996 0.238115 1.15961 0.307748 0.383412 0.17443 0.151187 0.0590394 0.612745 0.262255 0.277745 1.21451 0.345264 0.459756 0.17739 0.181106 0.0656401 0.58 0.336667 0.2925 1.11033 0.444227 0.589657 0.171129 0.234882 0.0973312 7.4 7.6 29 477 190 6
7.7 0.584594 0.209869 0.219534 1.18785 0.33695 0.392794 0.163317 0.144214 0.0522579 0.598611 0.27288 0.224927 1.24868 0.385973 0.469756 0.165433 0.199592 0.059882 0.541667 0.295833 0.333333 1.17046 0.361739 0.783926 0.147906 0.106246 0.0687592 7.6 7.8 44 528 236 14
7.9 0.593571 0.192685 0.18712 1.23075 0.307392 0.418769 0.177306 0.158635 0.0636102 0.603804 0.283696 0.206929 1.27069 0.392171 0.381748 0.170489 0.188569 0.0560873 0.580263 0.285362 0.29693 1.22514 0.349135 0.478266 0.173798 0.122398 0.0865379 7.8 8 87 524 248 19
8.1 0.603049 0.180285 0.159972 1.23436 0.253369 0.323626 0.20444 0.164055 0.069656 0.605319 0.294681 0.171986 1.25801 0.418268 0.310534 0.177664 0.170316 0.0536762 0.566667 0.229167 0.191667 1.33509 0.317311 0.630286 0.182092 0.112781 0.0662268 8 8.2 145 528 277 18
8.3 0.618922 0.16719 0.120845 1.22349 0.22781 0.280093 0.219818 0.161866 0.0779214 0.597277 0.202723 0.130611 1.25251 0.333208 0.25468 0.164661 0.15289 0.0401176 0.591667 0.170833 0.175 1.12788 0.324615 0.330608 0.181574 0.175157 0.0651613 8.2 8.4 235 521 314 30
8.5 0.606794 0.145626 0.089933 1.20983 0.214216 0.22661 0.232961 0.150344 0.0759359 0.63 0.2075 0.139821 1.31291 0.279447 0.267602 0.181681 0.137571 0.0533706 0.620833 0.204167 0.183333 1.2536 0.225568 0.313698 0.137021 0.164424 0.0461282 8.4 8.6 432 551 335 24
8.7 0.613636 0.130682 0.0830026 1.23612 0.203686 0.212225 0.237581 0.157583 0.0776131 0.60625 0.178125 0.120896 1.24972 0.28566 0.212298 0.186871 0.126351 0.05209 0.625 0.15 0.1625 1.22945 0.303966 0.253726 0.155193 0.0820672 0.0496638 8.6 8.8 601 550 396 38
8.9 0.614754 0.116496 0.0639242 1.22536 0.181777 0.173043 0.244939 0.138581 0.084398 0.611667 0.163333 0.10625 1.29989 0.212305 0.240295 0.197501 0.14466 0.0611066 0.6125 0.2125 0.175 1.29984 0.31242 0.22893 0.164185 0.0641846 0.0479578 8.8 9 916 553 436 32
9.1 0.619355 0.100711 0.0697336 1.21567 0.161676 0.180197 0.270151 0.119172 0.079775 0.612019 0.154157 0.0940368 1.294 0.25781 0.199365 0.193665 0.121832 0.0610477 0.566667 0.108333 0.0916667 1.21923 0.365865 0.240386 0.207092 0.0864199 0.0802885 9 9.2 1288 464 467 29
9.3 0.602174 0.103382 0.0535181 1.19555 0.0941132 0.149766 0.270841 0.117783 0.0892603 0.588426 0.145741 0.100926 1.27119 0.17989 0.224781 0.156765 0.120059 0.0305898 0.6375 0.1875 0.1125 1.21839 0.246756 0.187378 0.24916 0.169832 0.105769 9.2 9.4 1740 348 514 30
9.5 0.654167 0.102412 0.0764228 1.2311 0.178129 0.153715 0.29171 0.113213 0.0640531 0.566667 0.133333 0.0797814 1.21321 0.21243 0.185043 0.172806 0.107186 0.041375 0.583333 0.204167 0.145833 1.18618 0.239303 0.227584 0.137983 0.160336 0.0492804 9.4 9.6 2113 267 583 35
9.7 0.675 0.0944445 0.0704545 1.27201 0.133331 0.156753 0.320596 0.0809275 0.0763393 0.534239 0.10248 0.0691656 1.13718 0.191176 0.190693 0.180393 0.0707147 0.0486804 0.5 0.133333 0.10625 1.00649 0.205529 0.224639 0.120794 0.133054 0.0322635 9.6 9.8 2608 137 598 35
9.9 0.704167 0.120833 0.109167 1.34375 0.181731 0.202885 0.261781 0.104328 0.10084 0.534821 0.0916492 0.0526785 1.11899 0.186004 0.154285 0.161061 0.0744462 0.0315718 0.583333 0.160417 0.108333 1.30168 0.301924 0.313462 0.255891 0.0801681 0.117588 9.8 10 3055 99 619 27
10.1 0.68125 0.185417 0.1 1.35769 0.171034 0.141588 0.233134 0.104849 0.0879411 0.502273 0.0646628 0.0492727 1.04411 0.167935 0.141814 0.13907 0.0645105 0.0180303 0.4875 0.1375 0.104167 1.08582 0.407933 0.144471 0.119808 0.0400486 0.0281613 10 10.2 3664 68 621 37
10.3 0.825 0.1375 0.1375 1.35889 0.27372 0.148076 0.269353 0.128485 0.0616595 0.513636 0.0575175 0.0549407 1.02951 0.13926 0.137529 0.142823 0.0613036 0.0173669 0.525 0.108333 0.0916666 1.24319 0.634695 0.267709 0.126924 0.111059 0.0325007 10.2 10.4 4058 35 672 30
10.5 0.875 0.15 0.2125 1.55721 0.160336 0.260336 0.290386 0.120311 0.145193 0.509 0.0290208 0.0476364 0.979231 0.159843 0.10575 0.142314 0.0537659 0.015134 0.541667 0.0833334 0.075 1.05721 0.197235 0.168991 0.139328 0.0963305 0.0331731 10.4 10.6 4082 17 515 41
10.7 0.975 0.25 0.175 1.57067 0.281731 0.25 0.372597 0.198798 0.161899 0.529167 0.0423611 0.0691667 1.0032 0.139484 0.152483 0.156581 0.0693461 0.0246392 0.5 0.1 0.125 1.10649 0.246756 0.165143 0.133655 0.0551681 0.0387029 10.6 10.8 3677 9 446 44
10.9 0.875 0.275 0.325 1.31827 0.310336 0.371034 0.431731 0.173798 0.284134 0.54625 0.0526631 0.0605357 1.12363 0.148395 0.151882 0.201043 0.0292478 0.0678687 0.491667 0.108333 0.104167 1.19855 0.15 0.194471 0.129328 0.0475966 0.0317311 10.8 11 2886 3 292 38
11.1 1.3 0.1 1.3 1.33413 0.1 1.33413 1.00793 0.3 1.00793 0.526923 0.0548952 0.084423 1.19279 0.195669 0.296395 0.140124 0.0733171 0.025425 0.475 0.225 0.1875 1.02308 0.323798 0.128605 0.104328 0.0329328 0.0206134 11 11.2 1736 2 152 15
11.3 0 1.325 0 0 1.34207 0 0 1.25793 0 0.55 0.0416666 0.1 1.30008 0.125641 0.265708 0.137501 0.08877 0.030866 0.425 0.1 0.1875 0.781009 0.239664 0.168269 0.113462 0.0237983 0.0198319 11.2 11.4 735 0 52 13
11.5 0 0 0 0 0 0 0 0 0 0.65 0.2875 0.175 1.2524 0.26274 0.323798 0.263462 0.155529 0.136538 0.3 0.7 0.1625 1.01827 0.0237983 0.726202 0.115866 0.15 0.0420672 11.4 11.6 227 0 12 4
11.7 0 0 0 0 0 0 0 0 0 0 0.275 0 0 0.292067 0 0 0.257933 0 0 0.375 0 0 0.442067 0 0 0.257933 0 11.6 11.8 43 0 1 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 4 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
