#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.258123.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.382765 0.096902 0.0539579 0.680861 0.0895417 0.074447 0.125007 0.0638812 0.0258865 0.367105 0.107895 0.0621053 0.67519 0.121083 0.0825576 0.115902 0.0596397 0.0224973 0 0 0 0 0 0 0 0 0 7.2 7.4 1500 1523 226 0
7.5 0.378333 0.0859524 0.0476105 0.69384 0.0919012 0.0788875 0.12415 0.0576351 0.0226061 0.369231 0.098951 0.0614638 0.700478 0.093719 0.0933167 0.117046 0.0581975 0.0228414 0 0 0 0 0 0 0 0 0 7.4 7.6 1660 1706 256 0
7.7 0.375952 0.0716091 0.0490288 0.693735 0.0847552 0.0821903 0.126567 0.0532015 0.0243904 0.375676 0.097241 0.0666757 0.7137 0.122549 0.0925078 0.114022 0.0623755 0.0205013 0 0 0 0 0 0 0 0 0 7.6 7.8 1749 1726 274 0
7.9 0.376247 0.052324 0.0488937 0.695625 0.0720763 0.0919654 0.132247 0.0442074 0.0276427 0.357143 0.0866071 0.0512605 0.705431 0.0914435 0.0933653 0.114197 0.0424642 0.0183562 0 0 0 0 0 0 0 0 0 7.8 8 1922 1663 275 0
8.1 0.372073 0.0566204 0.0426525 0.688265 0.0703062 0.0899326 0.134291 0.0478328 0.0289759 0.345395 0.0896053 0.0544225 0.69684 0.0806888 0.0824793 0.114905 0.0402717 0.0190593 0 0 0 0 0 0 0 0 0 8 8.2 1986 1567 294 0
8.3 0.368873 0.0485517 0.0448498 0.674328 0.0651193 0.0789292 0.134517 0.054258 0.0272649 0.340625 0.096875 0.0536685 0.705196 0.0839572 0.100241 0.112356 0.0411309 0.0193976 0 0 0 0 0 0 0 0 0 8.2 8.4 1977 1514 270 0
8.5 0.37122 0.042242 0.0410864 0.676437 0.0646664 0.0868932 0.137054 0.0582218 0.0231623 0.34 0.0695238 0.0515385 0.691172 0.0967274 0.111551 0.108655 0.036658 0.015258 0 0 0 0 0 0 0 0 0 8.4 8.6 1996 1341 268 0
8.7 0.365918 0.0440816 0.0347001 0.667246 0.0666467 0.0760918 0.139341 0.0536009 0.0271945 0.341667 0.0808333 0.0449275 0.687858 0.108172 0.0968665 0.11825 0.0314766 0.0233109 0 0 0 0 0 0 0 0 0 8.6 8.8 2025 1128 235 0
8.9 0.369718 0.0478743 0.0392638 0.678178 0.0545933 0.0867877 0.143551 0.0559251 0.0298386 0.334615 0.0824899 0.0566154 0.663485 0.107571 0.0860029 0.112421 0.0459706 0.0212963 0 0 0 0 0 0 0 0 0 8.8 9 1920 918 228 0
9.1 0.367254 0.0473298 0.0366144 0.669532 0.0675982 0.0795937 0.141668 0.0424173 0.0263543 0.346667 0.0611458 0.0678205 0.717496 0.0961427 0.126221 0.117623 0.0532692 0.0202774 0 0 0 0 0 0 0 0 0 9 9.2 1929 655 244 0
9.3 0.378125 0.0404234 0.036552 0.666068 0.0839517 0.055234 0.150613 0.0445006 0.0249855 0.348958 0.0628838 0.060723 0.746311 0.121235 0.147702 0.116576 0.0450539 0.0224421 0 0 0 0 0 0 0 0 0 9.2 9.4 1732 440 198 0
9.5 0.380128 0.0518163 0.0409615 0.679595 0.0898747 0.0688788 0.150142 0.0487977 0.0295537 0.323148 0.0839947 0.0441159 0.642573 0.0934815 0.0932238 0.112697 0.0574479 0.018042 0 0 0 0 0 0 0 0 0 9.4 9.6 1572 250 219 0
9.7 0.379412 0.0997549 0.0316845 0.734313 0.118488 0.07797 0.156843 0.0811401 0.0296515 0.32625 0.05125 0.0433553 0.621793 0.0998378 0.0900461 0.113134 0.0375493 0.0135928 0 0 0 0 0 0 0 0 0 9.6 9.8 1382 131 161 0
9.9 0.421429 0.103571 0.0571429 0.771233 0.129726 0.0865843 0.152165 0.081734 0.0306894 0.336364 0.0542614 0.0510695 0.636978 0.106737 0.0847366 0.116981 0.0348556 0.0185943 0 0 0 0 0 0 0 0 0 9.8 10 1236 49 143 0
10.1 0.45 0.075 0.0583333 0.804807 0.0968741 0.115865 0.147597 0.0579328 0.0302074 0.328846 0.057265 0.0455128 0.660695 0.0971405 0.0816106 0.124776 0.0307136 0.0248314 0 0 0 0 0 0 0 0 0 10 10.2 1129 25 147 0
10.3 0.425 0.15 0.075 0.738941 0.218269 0.16274 0.171395 0.202403 0.0614789 0.342308 0.0608173 0.0582168 0.665462 0.0836344 0.108373 0.129328 0.0328369 0.0252808 0 0 0 0 0 0 0 0 0 10.2 10.4 932 6 114 0
