#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.146748.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.144643 0.0329434 0.0400974 0.266994 0.0310822 0.0383731 0.050055 0.018466 0.0152843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.2 7.4 4100 233 0 0
7.5 0.154545 0.0287879 0.0434799 0.279399 0.0301552 0.0429744 0.0556974 0.0211998 0.0178163 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.4 7.6 3404 193 0 0
7.7 0.146094 0.0369708 0.028125 0.281134 0.0245618 0.0381173 0.0512344 0.0219288 0.00973114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.6 7.8 2669 216 0 0
7.9 0.146364 0.030303 0.0305742 0.281341 0.0335616 0.039465 0.0517311 0.0150644 0.00909245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.8 8 2002 186 0 0
8.1 0.143333 0.03 0.0288596 0.275034 0.0276892 0.0380252 0.0512232 0.0115747 0.0100403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8.2 1573 176 0 0
8.3 0.140132 0.027924 0.0282895 0.271287 0.0327976 0.0491638 0.0533078 0.0153553 0.0118811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.2 8.4 1183 138 0 0
8.5 0.144048 0.0434524 0.0337028 0.272505 0.0327218 0.0512419 0.0524442 0.0201524 0.0127804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.4 8.6 891 101 0 0
8.7 0.138158 0.0368421 0.0346857 0.267006 0.02896 0.049981 0.0495798 0.0208098 0.0117072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.6 8.8 655 98 0 0
8.9 0.132609 0.034058 0.0312198 0.257313 0.0328782 0.0377896 0.0498001 0.029549 0.0152819 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.8 9 481 85 0 0
9.1 0.130556 0.0394444 0.0261438 0.261938 0.0328517 0.0357368 0.0475966 0.0243748 0.0132213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9.2 326 53 0 0
