#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.582123.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.05 0.896667 0.829979 3.42667 0.678372 0.938955 0.907092 0.814386 0.531542 2.57548 0.874519 1.29763 3.68447 0.636262 0.934247 1.01567 1.1262 0.601133 2.5 0.91875 1.21875 3.62047 0.756931 0.909824 1.05461 1.18962 0.67349 7.2 7.4 2930 490 535 231
7.5 2.03077 0.882134 0.878162 3.51006 0.439085 0.989501 0.878735 0.766253 0.535072 2.59801 0.856155 1.36676 3.7761 0.593487 1.00495 1.00385 1.19689 0.635656 2.61818 0.842533 1.35402 3.8042 0.506139 1.0123 0.959075 1.27795 0.618689 7.4 7.6 2452 408 476 171
7.7 1.98977 0.873977 0.881131 3.50578 0.607319 0.917781 0.755621 0.855113 0.446783 2.50221 0.877573 1.31294 3.86918 0.488506 1.10439 0.861596 1.37435 0.541226 2.50682 0.904545 1.30493 3.87216 0.529643 1.0235 0.846957 1.28083 0.52484 7.6 7.8 2021 402 413 152
7.9 1.88426 0.939226 0.799572 3.54392 0.725061 0.925691 0.71473 0.757697 0.463084 2.27826 1.09109 1.10326 3.87753 0.486068 0.999386 0.79328 1.3159 0.519718 2.50109 0.936413 1.33509 3.94585 0.438032 0.986725 0.814588 1.37629 0.527567 7.8 8 1752 386 393 172
8.1 1.90078 0.795647 0.782838 3.49253 0.683783 0.853074 0.705428 0.740106 0.438263 2.3375 1.00833 1.22745 3.87237 0.483819 0.960196 0.730806 1.28743 0.469004 2.4 1.10395 1.26875 3.98916 0.500742 1.10982 0.743192 1.24215 0.475271 8 8.2 1545 342 361 142
8.3 1.89257 0.700079 0.738883 3.43965 0.669208 0.771796 0.70866 0.638672 0.398605 2.34717 0.90083 1.16267 3.86646 0.473181 0.962014 0.749625 1.01146 0.445654 2.48333 0.916667 1.29242 4.01367 0.451587 1.15924 0.736775 1.22631 0.432493 8.2 8.4 1452 339 365 138
8.5 1.896 0.604 0.693396 3.41121 0.606784 0.749841 0.779759 0.457342 0.424595 2.35313 0.825721 1.1513 3.84348 0.505794 0.970398 0.732167 1.00825 0.43438 2.38333 0.929167 1.15995 3.99274 0.380289 1.1377 0.706167 0.923285 0.39994 8.4 8.6 1346 373 294 131
8.7 1.83636 0.50947 0.66611 3.36809 0.528941 0.771156 0.818488 0.290787 0.415692 2.2 0.744231 0.992647 3.75359 0.365604 0.907766 0.7086 0.758289 0.382229 2.35313 0.731875 1.08229 3.93268 0.387742 1.06975 0.729898 0.749034 0.393837 8.6 8.8 1534 406 351 126
8.9 1.74375 0.450481 0.611111 3.24002 0.463912 0.689877 0.769335 0.218685 0.345773 2.11875 0.61375 0.910417 3.62199 0.430801 0.833705 0.711006 0.550252 0.365876 2.3 0.577778 1.1 3.77259 0.395963 0.981102 0.711397 0.606944 0.395875 8.8 9 1738 410 437 167
9.1 1.70577 0.362981 0.576792 3.15231 0.452456 0.590312 0.74479 0.20387 0.334183 1.9869 0.54504 0.771788 3.50777 0.367062 0.688279 0.738137 0.392759 0.374279 2.0475 0.6275 0.90375 3.62269 0.404165 0.796154 0.57757 0.516305 0.328837 9 9.2 2315 455 523 240
