#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.425185.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.772358 0.327642 0.403608 1.4431 0.477602 0.680365 0.232856 0.322855 0.117868 0.825 0.5 0.425 1.59601 0.619369 0.696444 0.251333 0.358924 0.149569 0.75122 0.52378 0.53872 1.43008 0.55405 0.938017 0.229328 0.395193 0.153966 7.2 7.4 12 122 70 12
7.5 0.759647 0.432019 0.39084 1.51182 0.568836 0.661351 0.229937 0.297709 0.123685 0.79291 0.396375 0.403625 1.60721 0.571392 0.811062 0.234959 0.309276 0.137362 0.725 0.475 0.425 1.5179 0.607581 0.852394 0.202133 0.283065 0.118263 7.4 7.6 13 225 117 18
7.7 0.73324 0.349975 0.391573 1.53953 0.558302 0.798126 0.212993 0.275164 0.107876 0.759325 0.437449 0.401717 1.65547 0.583997 0.868504 0.222076 0.292831 0.113054 0.721591 0.481534 0.421591 1.59255 0.580251 0.889745 0.20454 0.283393 0.118842 7.6 7.8 7 280 166 11
7.9 0.732258 0.317742 0.357258 1.5604 0.459742 0.745256 0.21863 0.250361 0.10327 0.757955 0.359668 0.431818 1.67633 0.51501 0.874358 0.204168 0.282204 0.0994722 0.725 0.46 0.38125 1.67926 0.554674 0.980702 0.229328 0.206638 0.117788 7.8 8 13 289 175 33
8.1 0.763122 0.245211 0.345019 1.59771 0.350186 0.697905 0.234145 0.246003 0.115066 0.775 0.457692 0.348684 1.70168 0.446752 0.728605 0.214222 0.296885 0.099709 0.759375 0.490625 0.371875 1.70037 0.55592 0.646289 0.21863 0.254065 0.107572 8 8.2 40 242 197 23
8.3 0.7529 0.314408 0.259567 1.59928 0.347967 0.554426 0.255217 0.243419 0.117613 0.795588 0.421078 0.313557 1.74977 0.431831 0.666363 0.229908 0.32929 0.104192 0.75625 0.53125 0.28125 1.71498 0.610503 0.650074 0.215866 0.226924 0.0759752 8.2 8.4 80 282 200 37
8.5 0.759231 0.274103 0.181882 1.57931 0.307702 0.415976 0.286898 0.243152 0.107616 0.78125 0.406713 0.264844 1.71829 0.429058 0.551722 0.234513 0.34685 0.097738 0.733333 0.516667 0.236458 1.6775 0.447137 0.49145 0.197432 0.279109 0.0852676 8.4 8.6 169 267 214 38
8.7 0.7655 0.2345 0.145 1.58139 0.325872 0.364508 0.302028 0.235714 0.0928811 0.780159 0.432341 0.205159 1.71333 0.48389 0.35788 0.235703 0.291221 0.0875775 0.713636 0.37803 0.176136 1.72168 0.437154 0.467402 0.189846 0.266406 0.0719754 8.6 8.8 314 260 299 55
8.9 0.770833 0.211042 0.118935 1.55123 0.298306 0.266088 0.35336 0.178835 0.119878 0.788793 0.292688 0.163793 1.64916 0.370824 0.272475 0.243349 0.230932 0.0692587 0.741667 0.358333 0.208333 1.64339 0.547235 0.357414 0.2113 0.158654 0.0677086 8.8 9 549 315 329 42
9.1 0.764706 0.185294 0.099365 1.54614 0.244885 0.236079 0.346178 0.159332 0.119815 0.761207 0.263793 0.149957 1.65264 0.314549 0.283471 0.232466 0.191494 0.0807445 0.690625 0.284375 0.134856 1.5637 0.543991 0.310336 0.201834 0.162351 0.0732995 9 9.2 928 325 400 52
