#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.607435.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.39894 0.788564 1.08837 3.6548 0.655776 0.929951 1.15034 0.71457 0.703181 2.85833 0.883333 1.47533 3.993 0.599543 1.01452 1.32861 0.936064 0.837052 2.875 0.857143 1.43632 4.00229 0.547222 1.0663 1.38798 0.88693 0.903347 7.2 7.4 5760 967 1037 465
7.5 2.48703 0.662975 1.1901 3.72744 0.508008 0.984034 1.13299 0.61052 0.704315 2.96311 0.775779 1.57957 4.05821 0.556409 1.04678 1.26945 1.0838 0.793769 2.94545 0.775379 1.5353 4.09856 0.481728 1.02974 1.20183 1.08149 0.753707 7.4 7.6 4537 810 908 378
7.7 2.49156 0.658442 1.22807 3.83925 0.631641 1.0274 0.984239 0.717867 0.628073 3.04107 0.663095 1.68854 4.16741 0.502682 1.12931 1.0633 1.21796 0.690789 3.15096 0.549039 1.78221 4.24377 0.427813 1.10489 1.25775 1.04292 0.825425 7.6 7.8 4089 780 777 359
7.9 2.375 0.665 1.14637 3.91786 0.600933 1.03797 0.900911 0.67774 0.565302 2.8754 0.693347 1.56839 4.28049 0.395493 1.1846 0.964616 1.31863 0.615929 3.03929 0.660714 1.67787 4.25774 0.435443 1.10264 0.963346 1.33318 0.614531 7.8 8 3640 784 730 353
8.1 2.33 0.556364 1.09991 3.9084 0.609765 1.00908 0.844815 0.599844 0.511127 2.9407 0.591802 1.64744 4.262 0.372339 1.09039 0.905319 1.19793 0.579084 3.025 0.6125 1.72674 4.3035 0.419127 1.1911 0.889668 1.29472 0.534558 8 8.2 2991 666 660 277
8.3 2.3375 0.51397 1.08926 3.86858 0.614461 1.01694 0.912226 0.530305 0.549745 2.89415 0.523351 1.57797 4.27608 0.37271 1.08742 0.875085 1.02529 0.541696 3.02885 0.543376 1.71085 4.34471 0.381096 1.19915 0.982468 1.11562 0.609769 8.2 8.4 2764 610 548 268
8.5 2.3 0.322917 1.04479 3.88488 0.50385 1.00056 0.909076 0.330426 0.495088 2.85592 0.557968 1.54076 4.25621 0.389185 1.09628 0.906267 0.973501 0.568503 3.01429 0.474351 1.65747 4.30596 0.347698 1.1471 0.945622 0.976864 0.543287 8.4 8.6 2566 601 551 240
8.7 2.115 0.361136 0.850185 3.69553 0.472579 0.892004 0.913493 0.280948 0.442786 2.68056 0.480808 1.35757 4.14083 0.391261 0.977255 0.907671 0.655176 0.513196 2.8 0.55 1.46705 4.248 0.3908 1.03438 0.856665 0.874511 0.480115 8.6 8.8 2607 621 572 240
8.9 2.075 0.3125 0.8 3.62171 0.390065 0.804894 0.916109 0.178509 0.439885 2.50278 0.469097 1.18663 4.01574 0.359839 0.925651 0.861332 0.537513 0.466596 2.62692 0.554744 1.2674 4.15605 0.299956 0.877573 0.83323 0.547369 0.464043 8.8 9 2986 693 619 307
9.1 1.91875 0.291964 0.676959 3.48941 0.373801 0.700558 0.834814 0.153517 0.357797 2.33646 0.441875 0.975168 3.90732 0.317833 0.826945 0.859156 0.342844 0.430529 2.40833 0.505556 1.11667 4.04098 0.292523 0.934117 0.753714 0.439896 0.371015 9 9.2 3468 652 735 334
9.3 1.89306 0.299444 0.587587 3.4604 0.380594 0.609973 0.822053 0.136995 0.312591 2.11146 0.432589 0.798065 3.74184 0.328931 0.727433 0.791038 0.2795 0.374276 2.19167 0.504167 0.799167 3.89619 0.377185 0.676424 0.735855 0.289393 0.311383 9.2 9.4 4123 647 829 404
9.5 1.72895 0.279386 0.416447 3.33405 0.3939 0.546079 0.812122 0.100044 0.221906 1.87361 0.382341 0.564788 3.53971 0.290723 0.606194 0.708259 0.212608 0.332154 2.05 0.591667 0.685 3.78928 0.362156 0.588183 0.694169 0.25785 0.279047 9.4 9.6 5196 647 998 504
9.7 1.6925 0.243611 0.326875 3.18074 0.357676 0.406272 0.801527 0.0937935 0.197814 1.66667 0.352564 0.386667 3.34477 0.290936 0.396275 0.663124 0.160458 0.249505 1.73 0.485625 0.478333 3.55264 0.379805 0.589906 0.5807 0.253413 0.228773 9.6 9.8 6779 577 1232 525
9.9 1.70893 0.216071 0.293019 3.17366 0.393033 0.38644 0.72751 0.150019 0.19063 1.47619 0.215476 0.24869 3.15687 0.248704 0.35954 0.585054 0.122239 0.18384 1.63889 0.291111 0.34798 3.4068 0.343189 0.38043 0.60046 0.108602 0.189664 9.8 10 8648 464 1372 615
10.1 1.7125 0.220833 0.295 3.32127 0.359606 0.388945 0.706843 0.111815 0.220817 1.31974 0.150263 0.140351 2.98861 0.250757 0.246385 0.483649 0.10074 0.0962225 1.49091 0.304924 0.256699 3.30205 0.292166 0.358112 0.484778 0.128569 0.134895 10 10.2 11165 305 1522 681
10.3 1.725 0.355 0.265 3.58249 0.474398 0.503163 0.70397 0.116825 0.160156 1.15 0.0831082 0.0861111 2.77895 0.237823 0.208952 0.378496 0.0622728 0.056583 1.30119 0.26131 0.160401 3.1172 0.319656 0.313132 0.40185 0.0773472 0.0975942 10.2 10.4 14146 191 1611 733
10.5 1.7 0.375 0.208333 3.47187 0.408891 0.480404 0.719235 0.115062 0.180529 1.03103 0.0651194 0.0607404 2.51391 0.199141 0.279115 0.330478 0.0673663 0.0278555 1.17105 0.189662 0.142928 2.89283 0.320425 0.298261 0.326131 0.051757 0.0617009 10.4 10.6 15360 100 1505 684
10.7 1.5125 0.2625 0.1875 3.35649 0.418991 0.445193 0.394235 0.206252 0.164185 0.972297 0.0741313 0.0421386 2.17953 0.220736 0.261989 0.317739 0.0261357 0.0685929 1.07143 0.145759 0.131151 2.61608 0.230142 0.350316 0.30118 0.0497397 0.0722461 10.6 10.8 14542 58 1327 528
10.9 1.375 0.4 0.3875 3.15961 0.242067 0.6 0.434857 0.207933 0.196874 0.94939 0.0381098 0.0698447 2.02836 0.187018 0.248157 0.301575 0.0292871 0.0764867 0.939286 0.0757142 0.120536 2.41265 0.21851 0.355706 0.240837 0.0786923 0.0335148 10.8 11 11188 21 826 371
11.1 1.775 1.025 0.75 3.2262 0.334135 0.807933 0.597597 0.407933 0.407933 0.915385 0.0429487 0.0778846 1.86041 0.198157 0.281648 0.308265 0.0310646 0.0833825 0.858333 0.130952 0.140476 2.16803 0.242185 0.451123 0.223368 0.0808405 0.04437 11 11.2 6547 6 324 185
11.3 1.425 1.15 1.425 1.44207 1.15 1.44207 1.20793 0.8 1.20793 0.835 0.11 0.1225 1.75817 0.348319 0.413462 0.222176 0.0896048 0.0396835 0.7625 0.125 0.1525 1.53197 0.302403 0.309132 0.187983 0.0343741 0.0810086 11.2 11.4 2843 1 85 68
11.5 0 1.575 0 0 1.59207 0 0 1.55793 0 0.65 0.175 0.325 1.06034 0.376202 0.236899 0.0975966 0.134134 0.0237983 0.7 0.2 0.375 1.24447 0.984134 0.281731 0.0975966 0.115866 0.0198319 11.4 11.6 824 0 10 13
11.7 0 0 0 0 0 0 0 0 0 0 0.225 0 0 0.792067 0 0 0.157933 0 0 0.625 0 0 0.692067 0 0 0.457933 0 11.6 11.8 173 0 1 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 30 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
