#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.880810.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.33895 1.13468 1.08281 5.70672 0.616491 0.588487 1.44846 0.584418 0.578379 3.89868 1.23501 1.40047 6.06225 0.667714 0.661379 1.65257 1.05999 0.754668 3.885 1.22036 1.33295 6.05819 0.64898 0.681839 1.66244 1.01777 0.771921 7.2 7.4 70860 6564 7472 6134
7.5 3.46176 0.989412 1.04778 5.81907 0.564846 0.521831 1.46845 0.513041 0.535283 4.14638 1.07929 1.44577 6.31095 0.579742 0.605717 1.71428 1.0405 0.768546 4.145 1.05783 1.4532 6.2791 0.600026 0.633667 1.72275 0.994438 0.80926 7.4 7.6 63402 6309 7255 5704
7.7 3.47206 0.819052 0.962059 5.82155 0.490692 0.521933 1.47784 0.442894 0.525284 4.28971 0.924004 1.39791 6.38537 0.543255 0.568091 1.74605 1.02196 0.768578 4.328 0.935587 1.41598 6.41674 0.547303 0.597672 1.83902 0.934754 0.895211 7.6 7.8 55131 5810 6636 5379
7.9 3.41107 0.686656 0.86458 5.74459 0.408001 0.496024 1.45973 0.370705 0.502441 4.35059 0.75727 1.3885 6.46675 0.454945 0.550848 1.82922 0.834843 0.827764 4.45833 0.78306 1.37608 6.58502 0.457498 0.636891 1.90439 0.892943 0.948099 7.8 8 48998 5393 6179 4877
8.1 3.41667 0.585227 0.85303 5.82609 0.384739 0.544338 1.45533 0.293968 0.500747 4.34292 0.636088 1.26928 6.51075 0.385453 0.577682 1.90524 0.656113 0.900474 4.53553 0.621253 1.43969 6.68032 0.380689 0.699907 1.97232 0.755833 0.998292 8 8.2 43995 5191 5756 4396
8.3 3.43155 0.457024 0.80257 5.9754 0.525024 0.604638 1.44139 0.250581 0.466899 4.40134 0.522245 1.2883 6.65374 0.455779 0.654596 1.8493 0.613332 0.855943 4.56603 0.526621 1.35353 6.74793 0.361708 0.606184 1.97492 0.666123 1.00693 8.2 8.4 41653 5180 5522 4378
8.5 3.49276 0.360144 0.826791 6.239 0.46167 0.670936 1.44259 0.141218 0.48501 4.44934 0.371075 1.15351 6.77978 0.346246 0.614717 1.84807 0.45685 0.80292 4.57973 0.44527 1.33768 6.85681 0.3153 0.609712 1.98815 0.476771 1.01381 8.4 8.6 37911 4996 5315 4065
8.7 3.31037 0.323489 0.776275 6.13031 0.393578 0.686551 1.38678 0.133945 0.395758 4.33437 0.364682 1.09687 6.70592 0.290318 0.561914 1.73376 0.355852 0.733093 4.51375 0.36428 1.2825 6.83335 0.241875 0.592628 1.9328 0.408576 0.93473 8.6 8.8 33292 4518 4579 3694
8.9 2.99257 0.299099 0.490716 5.81714 0.34894 0.49793 1.30301 0.11321 0.320843 4.16458 0.286947 1.01458 6.57477 0.31273 0.542818 1.5937 0.239602 0.609721 4.3871 0.30435 1.18888 6.7154 0.258274 0.53352 1.84157 0.286054 0.87335 8.8 9 29335 4206 4111 3121
9.1 2.78611 0.324798 0.474927 5.61307 0.288432 0.490302 1.19336 0.111081 0.262763 3.90645 0.28071 0.815202 6.38077 0.324319 0.44426 1.54389 0.1467 0.540263 4.19833 0.300833 1.16778 6.59327 0.273232 0.506629 1.66818 0.253642 0.735864 9 9.2 26178 3722 3669 2862
