#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.123123.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.152198 0.0174111 0.0218329 0.280175 0.015547 0.0432891 0.0518282 0.00942401 0.0100919 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 7.2 7.4 116964 93 0 0
7.5 0.174307 0.0325385 0.0259999 0.293799 0.0139257 0.019953 0.0597679 0.01894 0.0103089 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 7.4 7.6 85366 81 0 0
7.7 0.192977 0.0253386 0.0276091 0.303233 0.0183923 0.0119839 0.0595458 0.0220766 0.00766952 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 7.6 7.8 61142 90 0 0
7.9 0.168599 0.0248427 0.0202922 0.301903 0.0231408 0.0159008 0.060107 0.0115136 0.0089108 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 7.8 8 41977 62 0 0
8.1 0.165111 0.0162218 0.0120488 0.299948 0.0378316 0.0280131 0.0599116 0.00839836 0.00949917 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 8 8.2 27946 56 0 0
8.3 0.165368 0.0159648 0.0146834 0.29372 0.0284724 0.0287723 0.0527269 0.0111846 0.00599103 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 8.2 8.4 18379 54 0 0
8.5 0.158988 0.0176639 0.017839 0.290434 0.0281988 0.0309088 0.0497479 0.0107188 0.00549774 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 8.4 8.6 11963 39 0 0
8.7 0.150685 0.0189242 0.0138418 0.266773 0.0438251 0.0157654 0.0648571 0.0111626 0.0123547 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 8.6 8.8 7681 49 0 0
8.9 0.156452 0.0155098 0.0153031 0.270342 0.0209072 0.0232832 0.0648431 0.0241615 0.0177339 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 8.8 9 4902 33 0 0
9.1 0.155438 0.0212142 0.0185948 0.269099 0.0324709 0.0280702 0.0493722 0.027266 0.0127932 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 9 9.2 2817 28 0 0
9.3 0.157805 0.0328497 0.0382923 0.266996 0.0353848 0.0216841 0.0562948 0.0442217 0.0272379 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 9.2 9.4 1709 11 0 0
9.5 0.139716 0.0228225 0.0285117 0.253841 0.0283401 0.0248806 0.0390938 0.0342625 0.0148548 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 9.4 9.6 1027 23 0 0
9.7 0.153063 0.015133 0.0263109 0.26149 0.0347134 0.0600084 0.0560786 0.0643419 0.0318395 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 9.6 9.8 583 14 0 0
9.9 0.138761 0.0378914 0.0484833 0.274133 0.04379 0.130366 0.049661 0.0790373 0.025422 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 0.521344 0 0 9.8 10 318 9 0 0
