#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.501122.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.07656 0.985943 0.564057 2.13359 0.813319 0.884074 0.377 0.520009 0.219994 1.21772 1.27394 0.667722 2.4236 0.679758 1.0974 0.455462 0.891021 0.3166 1.21169 1.18474 0.836694 2.38978 0.786424 1.35084 0.433901 0.759213 0.319237 7.2 7.4 17 37 16 6
7.5 1.06315 0.995184 0.578534 2.21994 0.724535 1.16498 0.332496 0.546832 0.192591 1.24167 1.3 0.866667 2.48413 0.789274 1.49592 0.379667 0.996996 0.261698 1.19643 1.28214 0.758929 2.4181 0.800167 1.19719 0.444183 0.727212 0.304519 7.4 7.6 11 70 37 22
7.7 1.0375 1.0125 0.64375 2.27152 0.8433 1.3322 0.317204 0.553953 0.195492 1.13042 1.38911 0.749779 2.57133 0.690683 1.57054 0.352886 0.667783 0.23805 1.11618 1.39382 0.746176 2.43117 0.821774 1.54697 0.332454 0.687146 0.231731 7.6 7.8 7 103 104 26
7.9 1.02134 1.02866 0.608838 2.26086 0.755206 1.21027 0.31164 0.504948 0.193656 1.06286 1.31214 0.656039 2.54437 0.673767 1.59461 0.301298 0.578438 0.192642 1.10833 1.29167 0.673333 2.52452 0.705711 1.56419 0.314638 0.567294 0.199589 7.8 8 13 142 117 41
8.1 1.03302 0.837818 0.52746 2.33425 0.66911 1.03699 0.344215 0.429347 0.20694 1.125 1.22557 0.631579 2.57908 0.637747 1.16418 0.325896 0.482088 0.208016 1.04405 1.25595 0.569048 2.48862 0.920991 1.3089 0.324721 0.456818 0.226065 8 8.2 24 128 101 24
8.3 1.0458 0.642535 0.429727 2.28096 0.640648 0.726716 0.375877 0.3688 0.226168 1.11812 1.07563 0.49487 2.57412 0.588216 0.928532 0.331205 0.517232 0.192562 1.184 1.10767 0.612571 2.63831 0.703038 1.04121 0.358122 0.529861 0.219479 8.2 8.4 44 113 112 26
8.5 1.11341 0.524085 0.365687 2.3472 0.504627 0.652387 0.429112 0.332148 0.223458 1.1875 0.9025 0.502206 2.57018 0.604149 0.699118 0.350843 0.531375 0.172069 1.19545 1.00955 0.565454 2.66302 0.666539 0.893639 0.327647 0.490477 0.173238 8.4 8.6 114 121 142 35
8.7 1.07717 0.486715 0.245595 2.29987 0.48802 0.456197 0.46283 0.280288 0.222869 1.15 0.816072 0.385897 2.55225 0.533697 0.594969 0.36663 0.490772 0.166515 1.15 0.875 0.428333 2.58148 0.737024 0.735093 0.321395 0.3976 0.16468 8.6 8.8 283 141 177 51
8.9 1.07857 0.351429 0.228571 2.27486 0.342926 0.45762 0.487332 0.229644 0.210459 1.15577 0.688675 0.334341 2.52684 0.412754 0.495547 0.362785 0.384615 0.148045 1.1 0.783333 0.341667 2.64134 0.430404 0.641672 0.305674 0.445771 0.147019 8.8 9 520 181 210 71
9.1 1.0375 0.430357 0.168182 2.23725 0.395838 0.375987 0.499256 0.213336 0.184128 1.14231 0.548317 0.30046 2.4133 0.372093 0.423743 0.386573 0.337469 0.156678 1.14167 0.683333 0.304167 2.55063 0.460499 0.500401 0.332304 0.411482 0.14348 9 9.2 894 220 282 86
9.3 1.04167 0.323718 0.169167 2.19903 0.321094 0.355982 0.517392 0.136725 0.1894 1.09028 0.443056 0.238835 2.35177 0.406213 0.405989 0.372979 0.288803 0.143296 0.9925 0.599167 0.229038 2.40252 0.416456 0.474049 0.317337 0.270316 0.110001 9.2 9.4 1542 269 446 134
9.5 1.03952 0.252151 0.151711 2.15898 0.348101 0.306466 0.535664 0.135886 0.171718 1.01974 0.341201 0.183198 2.25845 0.314668 0.379612 0.361823 0.240765 0.12975 1.00833 0.516667 0.256863 2.3292 0.456731 0.32152 0.304535 0.212536 0.0979872 9.4 9.6 2427 283 560 158
9.7 1.02222 0.211111 0.137699 2.11406 0.386753 0.29269 0.523951 0.106649 0.189437 0.98 0.2325 0.159 2.11092 0.302842 0.281117 0.336862 0.187382 0.108766 0.985714 0.314286 0.180714 2.30186 0.357033 0.392856 0.352475 0.154526 0.1257 9.6 9.8 3568 253 736 198
9.9 1.1225 0.2375 0.170833 2.27848 0.241949 0.368748 0.555905 0.121383 0.208707 0.926786 0.175188 0.124405 2.07444 0.238436 0.271544 0.32751 0.114049 0.0911403 0.966667 0.32197 0.183333 2.21921 0.445082 0.327035 0.329906 0.149184 0.109086 9.8 10 5313 175 931 249
10.1 1.26667 0.208333 0.272222 2.45636 0.237504 0.386014 0.463546 0.15758 0.139229 0.875 0.1 0.0888158 1.92264 0.252404 0.204093 0.312641 0.0704604 0.0837197 0.942857 0.196032 0.167857 2.15619 0.306067 0.2993 0.279142 0.0893427 0.0652129 10 10.2 7560 140 1172 276
10.3 1.225 0.2 0.2 2.63965 0.412268 0.393262 0.463064 0.135496 0.123636 0.822396 0.0635417 0.0576637 1.88184 0.180793 0.200003 0.253236 0.0757933 0.0273935 0.9 0.225 0.158333 2.24368 0.371462 0.357222 0.257661 0.0921974 0.0488644 10.2 10.4 9862 81 1224 341
10.5 1.29375 0.35625 0.185417 2.70432 0.403848 0.374034 0.452647 0.174639 0.163219 0.791566 0.0674763 0.0537284 1.7845 0.209449 0.183549 0.234707 0.0689176 0.0211282 0.789062 0.122049 0.090625 2.08086 0.310941 0.399941 0.22162 0.0416455 0.0431407 10.4 10.6 11143 54 1198 311
10.7 1.65 0.4 0.358333 2.90408 0.55 0.281731 0.53005 0.156252 0.234134 0.758139 0.0634821 0.0436234 1.7365 0.194915 0.229558 0.239721 0.0663106 0.0246598 0.7775 0.114167 0.0858334 2.07759 0.276479 0.375917 0.226905 0.0591287 0.0325322 10.6 10.8 10786 42 1039 255
10.9 1.525 0.4125 0.55 2.60168 0.565025 0.518269 0.626924 0.276202 0.152403 0.722449 0.0262353 0.0338126 1.55756 0.20548 0.212521 0.2124 0.0171683 0.0136171 0.744444 0.0705554 0.0736111 1.98761 0.214224 0.293158 0.223346 0.033267 0.0323589 10.8 11 8504 14 725 230
11.1 1.5 0.25 0.2 1.79207 1.11827 0.207933 0.773798 0.642067 0.468269 0.771875 0.070625 0.0602083 1.55787 0.152706 0.210858 0.223919 0.0706839 0.0257478 0.73125 0.102083 0.08625 1.80016 0.334449 0.249199 0.186601 0.0362983 0.0431694 11 11.2 4903 7 323 126
11.3 1.3 0.1 0.45 1.33413 0.1 0.35 0.715865 0.592067 0.00793272 0.7125 0.0375 0.0946429 1.48605 0.255613 0.328362 0.219172 0.0652057 0.0348865 0.725 0.0625 0.0916667 1.7185 0.437983 0.382148 0.165386 0.0762017 0.0664676 11.2 11.4 2064 2 94 45
11.5 0 0 0 0 0 0 0 0 0 0.775 0.225 0.14375 1.14134 0.447597 0.299278 0.21863 0.234496 0.05 0.45 0.225 0.175 1.17861 0.657933 0.457933 0.0896638 0.0713949 0.0138823 11.4 11.6 575 0 16 7
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.175 0.375 0.175 0.292067 0.534135 0.292067 0.107933 0.3 0.107933 11.6 11.8 86 0 0 2
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 8 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
