#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.308748.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.480046 0.145022 0.111018 0.868269 0.169227 0.123237 0.145193 0.116346 0.0338295 0.489732 0.180361 0.110045 0.896188 0.208366 0.154121 0.142645 0.14864 0.0330666 0.375 0.2875 0.375 0.692067 0.278605 0.692067 0.0975966 0.119832 0.0975966 7.2 7.4 225 887 229 1
7.5 0.475 0.125 0.111765 0.88918 0.184831 0.16022 0.141902 0.101048 0.0303402 0.480143 0.164403 0.0998237 0.915599 0.210243 0.162914 0.145477 0.139273 0.0375453 0.4125 0.2625 0.4125 0.817546 0.26274 0.817546 0.125241 0.198798 0.125241 7.4 7.6 312 1029 276 3
7.7 0.470982 0.129018 0.0785403 0.913258 0.17381 0.162292 0.145865 0.113291 0.0269484 0.469444 0.134625 0.0881945 0.925303 0.192966 0.160185 0.147719 0.109594 0.0371407 0.433333 0.291667 0.433333 0.909614 0.350722 0.909614 0.13708 0.186719 0.13708 7.6 7.8 380 1114 315 6
7.9 0.480072 0.0944688 0.076396 0.920672 0.136975 0.153532 0.151176 0.102471 0.0265083 0.470833 0.126389 0.080307 0.945669 0.16893 0.141169 0.143474 0.102241 0.0269801 0.45 0.25 0.125 0.934134 0.26274 0.442067 0.133655 0.206009 0.0491595 7.8 8 545 1062 337 5
8.1 0.479167 0.105717 0.0685864 0.916366 0.147494 0.13817 0.156512 0.110012 0.0333785 0.485526 0.105446 0.0811146 0.961236 0.140205 0.147357 0.143186 0.0816875 0.0266222 0.483333 0.141667 0.258333 0.81995 0.376924 0.417547 0.130008 0.19379 0.042611 8 8.2 730 1114 355 3
8.3 0.475 0.0763021 0.0621134 0.908356 0.124469 0.145665 0.166277 0.0945098 0.0395885 0.466667 0.102083 0.0736979 0.946721 0.141939 0.121614 0.136126 0.0784041 0.0238381 0.475 0.175 0.1375 0.833412 0.334496 0.349277 0.145193 0.168269 0.0581736 8.2 8.4 944 1106 350 7
8.5 0.475 0.060061 0.0533105 0.900939 0.128824 0.125461 0.172544 0.0917999 0.0384901 0.475 0.0728724 0.0804166 0.942063 0.114425 0.143082 0.140339 0.0700331 0.0249127 0.45 0.1375 0.158333 0.917546 0.258655 0.399278 0.139664 0.15 0.0460336 8.4 8.6 1133 1073 404 5
8.7 0.474609 0.0622327 0.0494078 0.918374 0.122293 0.114403 0.186594 0.094599 0.0530531 0.467411 0.112798 0.0703869 0.949397 0.137091 0.132419 0.14431 0.0741465 0.0311586 0.425 0.225 0.2 0.970672 0.189664 0.444471 0.125641 0.171955 0.0542465 8.6 8.8 1414 1017 404 4
8.9 0.47602 0.0602041 0.0419464 0.913219 0.0868465 0.117161 0.186417 0.0935374 0.0471725 0.468333 0.0860784 0.0715591 0.959558 0.105381 0.153075 0.138909 0.0880761 0.0240615 0.4875 0.1875 0.1375 0.928605 0.265865 0.384135 0.184857 0.231009 0.0872604 8.8 9 1552 835 414 4
9.1 0.481962 0.0476432 0.0421733 0.911126 0.0891851 0.115634 0.202281 0.0731328 0.0590787 0.448571 0.0839285 0.0685714 0.928401 0.125989 0.146643 0.139992 0.0476896 0.0312131 0.425 0.275 0.2875 0.744471 0.657933 0.45 0.147597 0.284134 0.107933 9 9.2 1756 619 396 2
9.3 0.488095 0.0380411 0.0400689 0.915858 0.0853409 0.114524 0.19053 0.0803508 0.0515472 0.426613 0.0811457 0.0599462 0.871285 0.142774 0.131191 0.134959 0.0537449 0.0260744 0.5 0.45 0.2125 0.910336 0.4 0.361899 0.203126 0.178605 0.13726 9.2 9.4 1954 387 368 5
9.5 0.501667 0.0338172 0.0427957 0.931344 0.100432 0.106394 0.196697 0.0844589 0.0535552 0.425 0.0833333 0.0576923 0.883611 0.11226 0.16844 0.131025 0.07184 0.0238829 0.475 0.275 0.175 0.836538 0.415866 0.192067 0.181731 0.0896638 0.0960336 9.4 9.6 2005 254 442 7
9.7 0.5 0.08125 0.0423077 0.908477 0.123733 0.0772993 0.193085 0.0852821 0.0537294 0.400833 0.075 0.0394697 0.83234 0.152753 0.113703 0.121376 0.0373552 0.0127793 0.375 0.4375 0.3 0.684134 0.544471 0.592067 0.181731 0.147597 0.157933 9.6 9.8 2058 131 383 0
9.9 0.5375 0.0875 0.053125 0.960454 0.119832 0.0714657 0.20279 0.102529 0.0612277 0.408333 0.0585586 0.0461905 0.788656 0.156499 0.100239 0.128992 0.0289768 0.0188756 0.5 0.325 0.25 0.842067 0.38137 0.315866 0.181731 0.192067 0.111899 9.8 10 1968 77 321 4
