#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.728935.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.8391 1.13127 1.11128 4.5805 0.671961 0.867106 1.40723 0.785977 0.743961 3.41714 1.13119 1.56311 4.89562 0.763999 0.839633 1.66288 1.36279 0.938665 3.46 1.11 1.5472 4.91918 0.78772 0.912642 1.67977 1.25077 0.967993 7.2 7.4 22864 3196 3455 2529
7.5 2.97222 0.92096 1.2169 4.67162 0.589206 0.819509 1.40404 0.777442 0.704312 3.5875 1.01576 1.68785 5.04463 0.676157 0.913916 1.70351 1.26621 0.954593 3.61351 1.06334 1.65867 5.07543 0.771012 0.949245 1.72472 1.26583 0.993348 7.4 7.6 19336 2832 3138 2217
7.7 2.99459 0.730405 1.21575 4.68081 0.577167 0.88635 1.40972 0.538293 0.707154 3.70089 0.835471 1.73649 5.15113 0.576145 0.978561 1.75227 1.19833 0.999932 3.79826 0.868985 1.83159 5.20077 0.681444 0.943404 1.82576 1.13289 1.12061 7.6 7.8 17032 2711 2770 1930
7.9 3.06321 0.627702 1.22164 4.75534 0.715853 0.896712 1.348 0.491609 0.665056 3.7625 0.725568 1.78406 5.24442 0.558949 0.954595 1.8487 0.978313 1.11906 3.86892 0.804831 1.81267 5.37058 0.560064 0.959221 1.87853 0.961185 1.1577 7.8 8 16187 2644 2667 1788
8.1 3.08714 0.577857 1.25081 5.0946 0.687427 1.1131 1.3472 0.387455 0.672425 3.7872 0.620617 1.71835 5.45107 0.504023 1.06718 1.73551 0.837666 1.07375 3.91 0.684444 1.785 5.4607 0.504851 1.01053 1.90832 0.85094 1.17432 8 8.2 15818 2789 2616 1736
8.3 3.15044 0.353728 1.28313 5.26668 0.506648 1.13737 1.33138 0.33237 0.633039 3.85074 0.469889 1.83074 5.59714 0.371608 1.10072 1.72246 0.73687 1.03432 3.95268 0.506532 1.90744 5.58836 0.318951 1.08223 1.85166 0.700325 1.17221 8.2 8.4 14790 2636 2455 1677
8.5 3.0125 0.348077 1.15212 5.11534 0.483785 1.0202 1.30441 0.196804 0.595442 3.81838 0.361425 1.73873 5.56478 0.347868 1.02879 1.66708 0.551705 0.967671 3.90541 0.454118 1.78233 5.59689 0.307509 0.921015 1.80868 0.601849 1.09692 8.4 8.6 13664 2475 2343 1537
8.7 2.8625 0.342402 0.961413 5.02624 0.375707 0.967542 1.23046 0.191421 0.479035 3.66026 0.301462 1.52119 5.44135 0.318853 0.94625 1.54768 0.424056 0.847632 3.85714 0.40119 1.6901 5.56384 0.257804 0.920781 1.73138 0.456155 1.01065 8.6 8.8 12969 2436 2247 1499
8.9 2.61806 0.317471 0.780556 4.86076 0.342514 0.859598 1.17565 0.126632 0.436333 3.51532 0.290928 1.38477 5.33417 0.279738 0.855451 1.44177 0.290838 0.723437 3.75673 0.341095 1.63041 5.51676 0.281346 0.853788 1.56874 0.420228 0.844752 8.8 9 12346 2338 2141 1341
9.1 2.46354 0.297709 0.643087 4.6227 0.370445 0.68808 1.14397 0.0797306 0.370428 3.318 0.296743 1.21608 5.22138 0.276649 0.757587 1.31687 0.250507 0.606495 3.58587 0.291403 1.32625 5.35941 0.25952 0.698606 1.47333 0.390573 0.73763 9 9.2 11922 2174 2018 1388
