#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.288498.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.677258 0.054375 0.0591263 1.2362 0.139629 0.138896 0.24592 0.0227786 0.0227715 0.687222 0.0476037 0.0549313 1.22336 0.126988 0.113576 0.234004 0.0233257 0.0213333 2.43362 0 0 2.43362 0 0 2.43362 0 0 7.2 7.4 596112 30547 5775 0
7.5 0.763141 0.0498789 0.0617174 1.41727 0.0770161 0.147658 0.280908 0.0187758 0.0247656 0.765837 0.0585065 0.0606071 1.41647 0.164024 0.158173 0.278037 0.0206955 0.0304271 2.43362 0 0 2.43362 0 0 2.43362 0 0 7.4 7.6 478826 30289 5636 0
7.7 0.813115 0.0363609 0.0476471 1.48828 0.0387428 0.0704336 0.302197 0.0150195 0.0185082 0.839101 0.0425872 0.0544593 1.59048 0.0670764 0.133291 0.30531 0.0221185 0.0187307 2.43362 0 0 2.43362 0 0 2.43362 0 0 7.6 7.8 373781 27890 5163 0
7.9 0.820721 0.0288733 0.0417336 1.4836 0.0364031 0.0560354 0.306033 0.0119773 0.0161096 0.877062 0.0371221 0.0465571 1.64057 0.0487168 0.0873977 0.332963 0.0144457 0.0223782 2.43362 0 0 2.43362 0 0 2.43362 0 0 7.8 8 286365 24722 4497 0
8.1 0.801367 0.0258476 0.040462 1.44149 0.0374335 0.0629206 0.2955 0.0104441 0.016114 0.886426 0.0337801 0.0408965 1.65581 0.0361546 0.0615104 0.338287 0.0146529 0.0195199 2.43362 0 0 2.43362 0 0 2.43362 0 0 8 8.2 216580 20846 3852 0
8.3 0.765447 0.0248683 0.0386075 1.38993 0.0329314 0.0514398 0.280015 0.0107782 0.0140659 0.889 0.0267774 0.0451683 1.66639 0.0250175 0.0735977 0.333969 0.014585 0.0178641 2.43362 0 0 2.43362 0 0 2.43362 0 0 8.2 8.4 164157 17467 3278 0
8.5 0.736751 0.0204337 0.0391366 1.35435 0.031985 0.0549752 0.266394 0.00973627 0.0162845 0.867973 0.0283548 0.0439707 1.61359 0.0410811 0.0640503 0.322774 0.0171374 0.0172489 2.43362 0 0 2.43362 0 0 2.43362 0 0 8.4 8.6 125200 14401 2747 0
8.7 0.681018 0.0248328 0.0343817 1.29977 0.0319754 0.0585401 0.23795 0.00981501 0.0113725 0.862427 0.0289288 0.0366227 1.60502 0.0377924 0.0554631 0.341531 0.011297 0.0202832 2.43362 0 0 2.43362 0 0 2.43362 0 0 8.6 8.8 94885 11645 2324 0
8.9 0.65643 0.0262398 0.0363451 1.26553 0.0309454 0.0514867 0.220079 0.00953975 0.0117815 0.860053 0.0269436 0.0330908 1.60757 0.0291291 0.0606079 0.339933 0.0103972 0.018528 2.43362 0 0 2.43362 0 0 2.43362 0 0 8.8 9 71161 8742 1972 0
9.1 0.623799 0.0257527 0.0336855 1.22658 0.0366192 0.0567603 0.191699 0.011193 0.0102838 0.874273 0.0327511 0.0445158 1.59025 0.0301188 0.0556325 0.330399 0.0146853 0.0159733 2.43362 0 0 2.43362 0 0 2.43362 0 0 9 9.2 53383 6098 1608 0
